positions,artists,titles
1,THE SPECIALS,TOO MUCH TOO YOUNG (THE SPECIAL AKA LIVE! EP)
2,THE PRETENDERS,BRASS IN POCKET
3,MADNESS,MY GIRL
4,THE NOLANS,I'M IN THE MOOD FOR DANCING
5,JOE JACKSON,IT'S DIFFERENT FOR GIRLS
6,BILLY PRESTON AND SYREETA,WITH YOU I'M BORN AGAIN
7,STYX,BABE
8,KC AND THE SUNSHINE BAND,PLEASE DON'T GO
9,BOOKER T & THE MG'S,GREEN ONIONS
10,KENNY ROGERS,COWARD OF THE COUNTY
11,DOLLAR,I WANNA HOLD YOUR HAND
12,REGENTS,7 TEEN
13,DR. HOOK,BETTER LOVE NEXT TIME
14,THE BOOMTOWN RATS,SOMEONE'S LOOKING AT YOU
15,JON AND VANGELIS,I HEAR YOU NOW
16,THE CLASH,LONDON CALLING
17,THE BEAT,TEARS OF A CLOWN/RANKING FULL STOP
18,SHEILA AND B DEVOTION,SPACER
19,AZYMUTH,JAZZ CARNIVAL
20,NEW MUSIK,LIVING BY NUMBERS
21,THE BEE GEES,SPIRITS (HAVING FLOWN)
22,MATCHBOX,BUZZ BUZZ A DIDDLE IT
23,KOOL AND THE GANG,TOO HOT
24,PINK FLOYD,ANOTHER BRICK IN THE WALL
25,POSITIVE FORCE,WE GOT THE FUNK
26,ABBA,I HAVE A DREAM
27,RUPERT HOLMES,ESCAPE (THE PINA COLADA SONG)
28,ROSE ROYCE,IS IT LOVE YOU'RE AFTER
29,SELECTER,THREE MINUTE HERO
30,QUEEN,SAVE ME
31,JEFFERSON STARSHIP,JANE
32,SAD CAFE,STRANGE LITTLE GIRL
33,THE SUGARHILL GANG,RAPPER'S DELIGHT
34,SUZI QUATRO,MAMA'S BOY
35,THE BUGGLES,THE PLASTIC AGE
36,THE RAMONES,BABY I LOVE YOU
37,THE WHISPERS,AND THE BEAT GOES ON
38,TOURISTS,I ONLY WANT TO BE WITH YOU
39,SISTER SLEDGE,GOT TO LOVE SOMEBODY
40,CAPTAIN BEAKY,CAPTAIN BEAKY/WILFRED THE WEASEL
41,AMII STEWART,PARADISE BIRD/THE LETTER
42,FLEETWOOD MAC,SARA
43,FIDDLER'S DRAM,DAY TRIP TO BANGOR
44,BARBARA DICKSON,CARAVAN SONG
45,BRASS CONSTRUCTION,MUSIC MAKES YOU FEEL LIKE DANCING
46,BILLY OCEAN,ARE YOU READY
47,JOHN FOXX,UNDERPASS
48,HERB ALPERT,ROTATION
49,UFO,YOUNG BLOOD
50,THE COMMODORES,WONDERLAND
51,PRINCE,I WANNA BE YOUR LOVER
52,THE SHADOWS,RIDERS IN THE SKY
53,DEXY'S MIDNIGHT RUNNERS,DANCE STANCE
54,SKIDS,WORKING FOR THE YANKEE DOLLAR
55,LYNYRD SKYNYRD,FREE BIRD EP
56,REVILLOS,MOTORBIKE BEAT
57,THE THREE DEGREES,MY SIMPLE HEART
58,SYMARIP,SKINHEAD MOONSTOMP
59,DAVID BOWIE,JOHN I'M ONLY DANCING (AGAIN)
60,AC/DC,TOUCH TOO MUCH
61,CHIC,MY FEET KEEP DANCING
62,CLIFF RICHARD,CARRIE
63,BARCLAY JAMES HARVEST,LOVE ON THE LINE
64,ERROL DUNKLEY,SIT DOWN AND CRY
65,MADNESS,ONE STEP BEYOND...
66,STEVIE WONDER,BLACK ORCHID
67,M,MOONLIGHT AND MUZAK
68,THE INMATES,THE WALK
69,MIKE OLDFIELD,BLUE PETER
70,CHORDS,MAYBE TOMORROW
71,THE POLICE,WALKING ON THE MOON
72,CAROLYNE MAS,QUOTE GOODBYE QUOTE
73,CHEAP TRICK,WAY OF THE WORLD
74,ROY AYERS,DON'T STOP THE FEELING
75,JAGS,WOMAN'S WORLD
