positions,artists,titles
1,BEN HAENOW,SOMETHING I NEED
2,MARK RONSON FT BRUNO MARS,UPTOWN FUNK
3,ED SHEERAN,THINKING OUT LOUD
4,OLLY MURS FT DEMI LOVATO,UP
5,WEALDSTONE RAIDER,GOT NO FANS
6,TAKE THAT,THESE DAYS
7,TAYLOR SWIFT,BLANK SPACE
8,ONE DIRECTION,NIGHT CHANGES
9,CALVIN HARRIS/ELLIE GOULDING,OUTSIDE
10,MEGHAN TRAINOR,ALL ABOUT THAT BASS
11,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK
12,OLLY MURS FT TRAVIE MCCOY,WRAPPED UP
13,SAM SMITH,LIKE I CAN
14,GORGON CITY FT JENNIFER HUDSON,GO ALL NIGHT
15,ONE DIRECTION,STEAL MY GIRL
16,CLEAN BANDIT FT JESS GLYNNE,REAL LOVE
17,BAND AID 30,DO THEY KNOW IT'S CHRISTMAS
18,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU
19,SAM SMITH,STAY WITH ME
20,HOZIER,TAKE ME TO CHURCH
21,OLIVER HELDENS FT KSTEWART,LAST ALL NIGHT (KOALA)
22,DAVID GUETTA FT SAM MARTIN,DANGEROUS
23,JESSIE J/GRANDE/MINAJ,BANG BANG
24,LABRINTH,JEALOUS
25,IDINA MENZEL,LET IT GO
26,SAM SMITH,I'M NOT THE ONLY ONE
27,ED SHEERAN,DON'T
28,GEORGE EZRA,BUDAPEST
29,BLONDE FT MELISSA STEEL,I LOVED YOU
30,ELLA HENDERSON,YOURS
31,SIA,CHANDELIER
32,TAYLOR SWIFT,SHAKE IT OFF
33,ELLA HENDERSON,GHOST
34,GEORGE EZRA,BLAME IT ON ME
35,WHAM,LAST CHRISTMAS
36,CALVIN HARRIS FT JOHN NEWMAN,BLAME
37,ED SHEERAN,SING
38,TOM ODELL,REAL LOVE
39,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERYDAY
40,WRETCH 32,6 WORDS
41,JOHN LEGEND,ALL OF ME
42,SIGMA FT PALOMA FAITH,CHANGING
43,ED SHEERAN,PHOTOGRAPH
44,IRON MAIDEN,THE NUMBER OF THE BEAST
45,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE
46,CLEAN BANDIT FT JESS GLYNNE,RATHER BE
47,GEORGE EZRA,LISTEN TO THE MAN
48,BEYONCE,7/11
49,MR PROBZ,WAVES
50,LILLY WOOD & ROBIN SCHULZ,PRAYER IN C
51,IMAGINE DRAGONS,DEMONS
52,NICO & VINZ,AM I WRONG
53,CHRIS REA,DRIVING HOME FOR CHRISTMAS
54,MAGIC,RUDE
55,SLADE,MERRY XMAS EVERYBODY
56,ARIANA GRANDE FT THE WEEKND,LOVE ME HARDER
57,PHARRELL WILLIAMS,HAPPY
58,SCRIPT,SUPERHEROES
59,MAROON 5,ANIMALS
60,BAND AID,DO THEY KNOW IT'S CHRISTMAS
61,MICHAEL BUBLE,IT'S BEGINNING TO LOOK A LOT LIKE
62,JEREMIH FT YG,DON'T TELL 'EM
63,JAMES BAY,HOLD BACK THE RIVER
64,COLDPLAY,A SKY FULL OF STARS
65,ONE DIRECTION,WHERE DO BROKEN HEARTS GO
66,ED SHEERAN,I SEE FIRE
67,SAM SMITH,MONEY ON MY MIND
68,FIFTH HARMONY,BOSS
69,BRENDA LEE,ROCKIN' AROUND THE CHRISTMAS TREE
70,PEACE COLLECTIVE,ALL TOGETHER NOW
71,UNION J,YOU GOT IT ALL
72,GRL,UGLY HEART
73,ARIANA GRANDE FT ZEDD,BREAK FREE
74,JAMES NEWTON HOWARD/LAWRENCE,THE HANGING TREE
75,CHERYL,I DON'T CARE
76,ANDY WILLIAMS,IT'S THE MOST WONDERFUL TIME OF THE YEAR
77,BRING ME THE HORIZON,DROWN
78,ONEREPUBLIC,SOMETHING I NEED
79,NICKI MINAJ FT SKYLAR GREY,BED OF LIES
80,ARIANA GRANDE,SANTA TELL ME
81,KID INK FT USHER & TINASHE,BODY LANGUAGE
82,NICKI MINAJ/DRAKE/LIL WAYNE,ONLY
83,ONEREPUBLIC,COUNTING STARS
84,WANKELMUT & EMMA LOUISE,MY HEAD IS A JUNGLE
85,EAST 17,STAY ANOTHER DAY
86,NICKI MINAJ FT ARIANA GRANDE,GET ON YOUR KNEES
87,VANCE JOY,RIPTIDE
88,SAM SMITH,HAVE YOURSELF A MERRY LITTLE CHRISTMAS
89,MEGHAN TRAINOR,LIPS ARE MOVIN
90,PALOMA FAITH,ONLY LOVE CAN HURT LIKE THIS
91,WAZE & ODYSSEY VS R KELLY,BUMP & GRIND 2014
92,LEONA LEWIS,ONE MORE SLEEP
93,VERONICAS,YOU RUIN ME
94,NICKI MINAJ,ANACONDA
95,COLDPLAY,MIRACLES
96,ELTON JOHN,STEP INTO CHRISTMAS
97,IGGY AZALEA FT RITA ORA,BLACK WIDOW
98,ARIANA GRANDE FT IGGY AZALEA,PROBLEM
99,YEARS & YEARS,DESIRE
100,DEAN MARTIN,LET IT SNOW LET IT SNOW LET IT SNOW
