positions,artists,titles
1,SPICE GIRLS,VIVA FOREVER
2,WILL SMITH,JUST THE TWO OF US
3,PRAS MICHEL FT ODB & MYA,GHETTO SUPASTAR [THAT IS WHAT YOU ARE]
4,ANOTHER LEVEL,FREAK ME
5,JAMIROQUAI,DEEPER UNDERGROUND
6,AQUA,MY OH MY
7,ACE OF BASE,LIFE IS A FLOWER
8,EAGLE-EYE CHERRY,SAVE TONIGHT
9,B'WITCHED,C'EST LA VIE
10,BILLIE,BECAUSE WE WANT TO
11,CATATONIA,STRANGE GLUE
12,CHARLI BALTIMORE,MONEY
13,BRANDY & MONICA,THE BOY IS MINE
14,LOVESTATION,TEARDROPS
15,CELINE DION WITH THE BEE GEES,IMMORTALITY
16,J. TRAVOLTA & O. NEWTON-JOHN,YOU'RE THE ONE THAT I WANT
17,MOUSSE T VS HOT'N'JUICY,HORNY
18,FIVE,GOT THE FEELIN'
19,ECHOBEATZ,MAS QUE NADA
20,KAREN RAMIREZ,LOOKING FOR LOVE
21,ENERGY 52,CAFE DEL MAR '98
22,DES'REE,LIFE
23,ULTRA NATE,NEW KIND OF MEDICINE
24,PETER ANDRE,KISS THE GIRL
25,SUPERNATURALS,I WASN'T BUILT TO GET UP
26,DON HENLEY,THE BOYS OF SUMMER
27,SPARKLE FEATURING R KELLY,BE CAREFUL
28,BADDIEL/SKINNER/LIGHTNING SEED,3 LIONS '98
29,GARBAGE,I THINK I'M PARANOID
30,LEANN RIMES,HOW DO I LIVE
31,MAVERICKS,DANCE THE NIGHT AWAY
32,MATTHEW MARSDEN,THE HEART'S LONE DESIRE
33,187 LOCKDOWN,GUNMAN
34,FAT LES,VINDALOO
35,FATBOY SLIM,THE ROCKAFELLER SKANK
36,LIGHTHOUSE FAMILY,LOST IN SPACE
37,RONALDO'S REVENGE,MAS QUE MANCADA
38,RACHEL MCFARLANE,LOVER
39,BEASTIE BOYS,INTERGALACTIC
40,JEAN MICHEL JARRE & APOLLO 440,RENDEZ-VOUS 98
41,MINDY MCCREADY,OH ROMEO
42,BOYZ II MEN,CAN'T LET HER GO
43,PAULA COLE,I DON'T WANT TO WAIT
44,BILLIE MYERS,TELL ME
45,K-KLASS,BURNIN'
46,ULTRA,SAY IT ONCE
47,"COOL, THE FAB & THE GROOVY",SOUL BOSSA NOVA
48,LUTRICIA MCNEAL,STRANDED
49,BOYZONE,ALL THAT I NEED
50,GOO GOO DOLLS,IRIS
51,DARIO G,CARNAVAL DE PARIS
52,PRESIDENTS OF THE USA,VIDEO KILLED THE RADIO STAR
53,CHANGING FACES,SAME TEMPO
54,S.O.A.P.,THIS IS HOW WE PARTY
55,WIMBLEDON CHORAL SOCIETY,WORLD CUP '98 - PAVANE BY FAURE
56,CARRERAS/DOMINGO/PAVAROTTI,YOU'LL NEVER WALK ALONE
57,HARVEY DANGER,FLAGPOLE SITTA
58,RICHIE SAMBORA,IN IT FOR LOVE
59,FAB!,TURN AROUND
60,MASSIVE ATTACK,ANGEL
61,AARON CARTER,SURFIN' USA
62,TAMPERER FEAT MAYA,FEEL IT
63,BUS STOP FT CARL DOUGLAS,KUNG FU FIGHTING
64,2PAC & NOTORIOUS B.I.G.,RUNNIN'
65,911,HOW DO YOU WANT ME TO LOVE YOU?
66,ALL SAINTS,UNDER THE BRIDGE/LADY MARMALADE
67,JUNGLE BROTHERS,I'LL HOUSE YOU '98
68,STEPS,LAST THING ON MY MIND
69,ENGLAND UNITED,(HOW DOES IT FEEL TO BE) ON TOP OF THE..
70,MANSUN,LEGACY EP
71,HANSON,THINKING OF YOU
72,SAVAGE GARDEN,TRULY MADLY DEEPLY
73,MARIAH CAREY,MY ALL
74,STAR DUST,MUSIC SOUNDS BETTER WITH YOU
75,PUFF DADDY & JIMMY PAGE,COME WITH ME
76,TELETUBBIES,TELETUBBIES SAY EH-OH!
77,WINK FT THE INTERPRETERS,SIMPLE MAN
78,FRANK SINATRA,MY WAY
79,MADONNA,RAY OF LIGHT
80,CLEOPATRA,LIFE AIN'T EASY
81,FORCE AND STYLES,HEART OF GOLD
82,STATE OF MIND,TAKE CONTROL
83,INDIAN ROPEMAN,DOG IN THE PIANO
84,CRAIG ARMSTRONG FT E FRASER,THIS LOVE
85,IDLEWILD,EVERYONE SAYS YOU'RE SO FRAGILE
86,JURASSIC 5,JAYOU
87,SHAWN COLVIN,SUNNY CAME HOME
88,ARSENAL F.C.,HOT STUFF
89,LIQUID,STRONG
90,ELTON JOHN,IF THE RIVER CAN BEND
91,IMAANI,WHERE ARE YOU
92,SIMPLY RED,SAY YOU LOVE ME
93,ROBBIE WILLIAMS,ANGELS
94,B.B.E.,DEEPER LOVE (SYMPHONIC PARADISE)
95,SUPER FURRY ANIMALS,ICE HOCKEY HAIR
96,SMASHING PUMPKINS,AVA ADORE
97,LUKE SLATER,LOVE (LOVED)
98,GARBAGE,PUSH IT
99,SHANIA TWAIN,YOU'RE STILL THE ONE
100,AMBROSIA,INSIDE YOUR ARMS
