positions,artists,titles
1,CLIFF RICHARD,MISTLETOE AND WINE
2,KYLIE AND JASON,ESPECIALLY FOR YOU
3,ANGRY ANDERSON,SUDDENLY
4,BROS,CAT AMONG THE PIGEONS/SILENT NIGHT
5,ROBIN BECK,FIRST TIME
6,PHIL COLLINS,TWO HEARTS
7,ERASURE,CRACKERS INTERNATIONAL (EP)
8,RICK ASTLEY,TAKE ME TO YOUR HEART
9,MICHAEL JACKSON,SMOOTH CRIMINAL
10,CHRIS DE BURGH,MISSING YOU
11,PET SHOP BOYS,LEFT TO MY OWN DEVICES
12,BOMB THE BASS FEATURING MAUREEN,SAY A LITTLE PRAYER FT MAUREEN
13,INXS,NEED YOU TONIGHT
14,TIFFANY,RADIO ROMANCE
15,BANANARAMA,NATHAN JONES
16,HITHOUSE,JACK TO THE SOUND OF THE UNDERGROUND
17,HUMANOID,STAKKER HUMANOID
18,GEORGE MICHAEL,KISSING A FOOL
19,SALT-N-PEPA,TWIST AND SHOUT
20,STATUS QUO,BURNING BRIDGES (ON AND OFF AND ON AGAIN)
21,DEACON BLUE,REAL GONE KID
22,INNER CITY,GOOD LIFE
23,NEW ORDER,FINE TIME
24,PETULA CLARK,DOWNTOWN '88
25,THE BEACH BOYS,KOKOMO
26,BROTHER BEYOND,HE AIN'T NO COMPETITION
27,KYLIE MINOGUE,JE NE SAIS PAS POURQUOI
28,A-HA,YOU ARE THE ONE
29,YAZZ,STAND UP FOR YOUR LOVE RIGHTS
30,THE FOUR TOPS,LOCO IN ACAPULCO
31,BON JOVI,BORN TO BE MY BABY
32,THE PASADENAS,ENCHANTED LADY
33,MILLI VANILLI,GIRL YOU KNOW IT'S TRUE
34,KIM WILDE,FOUR LETTER WORD
35,MICA PARIS,BREATHE LIFE INTO ME
36,ROBERT PALMER,SHE MAKES MY DAY
37,SAMANTHA FOX,LOVE HOUSE
38,LONDONBEAT,9 A.M. (THE COMFORT ZONE)
39,IRON MAIDEN,THE CLAIRVOYANT
40,ALEXANDER O'NEAL,CHRISTMAS SONG/THANK YOU FOR A GOOD YEAR
41,GLORIA ESTEFAN AND MIAMI SOUND MACHINE,1-2-3
42,BARBRA STREISAND AND DON JOHNSON,TILL I LOVED YOU
43,ENYA,ORINOCO FLOW
44,NENEH CHERRY,BUFFALO STANCE
45,ANNIE LENNOX AND AL GREEN,PUT A LITTLE LOVE IN YOUR HEART
46,NATALIE COLE,I LIVE FOR YOUR LOVE {1988}
47,REGGAE PHILHARMONIC ORCHESTRA,MINNIE THE MOOCHER
48,TRANSVISION VAMP,SISTER MOON
49,T'PAU,ROAD TO OUR DREAM
50,BLONDIE,DENIS '88
51,TRAVELING WILBURYS,HANDLE WITH CARE
52,MISTA E,DON'T BELIEVE THE HYPE
53,SHAKIN' STEVENS,TRUE LOVE
54,BELINDA CARLISLE,LOVE NEVER DIES
55,THE BANGLES,IN YOUR ROOM
56,BREATHE,HOW CAN I FALL
57,D MOB FEATURING GARY HAISMAN,WE CALL IT ACIEED FT GARY HAISMAN
58,WOMACK AND WOMACK,LIFE'S JUST A BALLGAME
59,BRYAN FERRY,LET'S STICK TOGETHER '88
60,MARILLION,FREAKS (LIVE)
61,LONDON BOYS,REQUIEM
62,MIDGE URE,DEAR GOD
63,BOY MEETS GIRL,WAITING FOR A STAR TO FALL
64,THE HOLLIES,THE AIR THAT I BREATHE {1988}
65,THE PROCLAIMERS,SUNSHINE ON LEITH
66,JOHN LENNON,IMAGINE/JEALOUS GUY
67,TANITA TIKARAM,TWIST IN MY SOBRIETY
68,STOCK AITKEN WATERMAN,SS PAPARAZZI
69,WHITNEY HOUSTON,ONE MOMENT IN TIME
70,FUNKY WORM,THE SPELL
71,BLACK RIOT,A DAY IN THE LIFE / WARLOCK
72,ART OF NOISE FEATURING TOM JONES,KISS FT TOM JONES
73,ROYAL HOUSE,CAN YOU PARTY
74,RICHIE RICH,MR DJ
75,BUDDY HOLLY,TRUE LOVE WAYS {1988}
76,FLEETWOOD MAC,AS LONG AS YOU FOLLOW
77,UB40,COME OUT TO PLAY
78,SPEAR OF DESTINY,RADIO RADIO
79,LITA FORD,KISS ME DEADLY
80,SUGAR BEAR,DON'T SCANDALIZE MINE
81,SIOUXSIE AND THE BANSHEES,THE LAST BEAT OF MY HEART
82,MAC THORNHILL,WHO'S GONNA EASE THE PRESSURE
83,FREIHEIT,KEEPING THE DREAM ALIVE
84,CHRIS REA,DRIVING HOME FOR CHRISTMAS
85,ONE 2 MANY,DOWNTOWN
86,GARY NUMAN,AMERICA
87,BOBBY BROWN,MY PREROGATIVE
88,PIA,DANCE OUT OF MY HEAD
89,HUEY LEWIS AND THE NEWS,WORLD TO ME
90,DAVID LEE ROTH,CALIFORNIA GIRLS {1988}
91,PREFAB SPROUT,NIGHTINGALES
92,JULIO IGLESIAS,LOVE IS ON OUR SIDE AGAIN
93,STEVE EARLE,JOHNNY COME LATELY
94,DIRE STRAITS,SULTANS OF SWING {1988}
95,BOOTLEGGERS,HOT MIX 3
96,THE HOLLIES,"HE AIN'T HEAVY, HE'S MY BROTHER {1988}"
97,BILL WITHERS,AIN'T NO SUNSHINE '88
98,GEORGE VAN DUSEN,IT'S PARTY TIME AGAIN
99,ELTON JOHN,A WORD IN SPANISH
100,MEL BLANC,I TAUT I SAW A PUDDY TAT
