positions,artists,titles
1,CHARLES AND EDDIE,WOULD I LIE TO YOU
2,BOYZ II MEN,END OF THE ROAD
3,ARRESTED DEVELOPMENT,PEOPLE EVERYDAY
4,WHITNEY HOUSTON,I WILL ALWAYS LOVE YOU
5,UNDERCOVER,NEVER LET HER SLIP AWAY
6,THE SHAMEN,BOSS DRUM
7,GENESIS,INVISIBLE TOUCH (LIVE)
8,VANESSA PARADIS,BE MY BABY
9,HEAVEN 17,TEMPTATION (BROTHERS IN RHYTHM REMIX)
10,RAGE,RUN TO YOU
11,SIMPLY RED,THE MONTREUX EP
12,GUNS N' ROSES,YESTERDAYS
13,AMBASSADORS OF FUNK,SUPERMARIOLAND FT MC MARIO
14,THE PRODIGY,OUT OF SPACE/RUFF IN THE JUNGLE BIZNESS
15,ERMA FRANKLIN,(TAKE A LITTLE) PIECE OF MY HEART
16,BIZARRE INC,I'M GONNA GET YOU FT ANGIE BROWN
17,EN VOGUE,FREE YOUR MIND/GIVING HIM SOMETHING HE CAN FEEL
18,SHAKESPEARS SISTER,HELLO (TURN YOUR RADIO ON)
19,ERASURE,WHO NEEDS LOVE LIKE THAT
20,TASMIN ARCHER,SLEEPING SATELLITE
21,INXS,TASTE IT
22,TAKE THAT,A MILLION LOVE SONGS (EP)
23,MICHAEL BOLTON,TO LOVE SOMEBODY
24,THE PASADENAS,LET'S STAY TOGETHER
25,ELTON JOHN,THE LAST SONG
26,CATHY DENNIS,IRRESISTIBLE
27,ELECTROSET,HOW DOES IT FEEL?
28,EAST 17,GOLD
29,ENYA,THE CELTS
30,PM DAWN,I'D DIE WITHOUT YOU
31,ROTTERDAM TERMINATION SOURCE,POING
32,EMF,IT'S YOU
33,BON JOVI,KEEP THE FAITH
34,GARY CLAIL ON-U SOUND SYSTEM,WHO PAYS THE PIPER
35,CHER,OH NO NOT MY BABY
36,NEIL DIAMOND,MORNING HAS BROKEN
37,ROXETTE,QUEEN OF RAIN
38,FAITH NO MORE,EVERYTHING'S RUINED
39,FELIX,IT WILL MAKE ME CRAZY
40,TC 1992,FUNKY GUITAR
41,MADONNA,EROTICA
42,BRIAN MAY,BACK TO THE LIGHT
43,ALY-US,FOLLOW ME
44,DOCTOR SPIN,TETRIS
45,EXTREME,STOP THE WORLD
46,INNER CIRCLE,SWEAT (A LA LA LA LA LONG)
47,MANIC STREET PREACHERS,LITTLE BABY NOTHING
48,GO WEST,FAITHFUL
49,GARY GLITTER,THROUGH THE YEARS
50,SOUNDGARDEN,OUTSHINED
51,JOHN PAUL YOUNG,LOVE IS IN THE AIR (REMIX)
52,LITTLE ANGELS,TOO MUCH TOO YOUNG
53,INSPIRAL CARPETS,BITCHES BREW
54,CELINE DION,LOVE CAN MOVE MOUNTAINS
55,DR ALBAN,ONE LOVE
56,ZUCCHERO WITH LUCIANO PAVAROTTI,MISERERE
57,DR ALBAN,IT'S MY LIFE
58,JON SECADA,DO YOU BELIEVE IN US
59,THE CHRISTIANS,FATHER
60,K-KLASS,DON'T STOP
61,JOE COCKER,WHEN THE NIGHT COMES {1992}
62,HAPPY MONDAYS,SUNSHINE AND LOVE
63,ROY ORBISON,HEARTBREAK RADIO
64,METALLICA,WHEREVER I MAY ROAM
65,JOHN LEE HOOKER,BOOM BOOM
66,TERRORIZE,IT'S JUST A FEELING
67,DEFINITION OF SOUND,CAN I GET OVER
68,SAINT ETIENNE/FLOWERED UP/ROCKINGBIRDS,THE FRED EP
69,TREY LORENZ,SOMEONE TO HOLD
70,SPIRAL TRIBE,FORWARD THE REVOLUTION
71,ANNIE LENNOX,COLD
72,INNOCENCE,BUILD
73,CHIPPENDALES,GIVE ME YOUR BODY
74,CRAIG McLACHLAN,ON MY OWN
75,DTOX,SHATTERED GLASS
