positions,artists,titles
1,TIGHT FIT,THE LION SLEEPS TONIGHT
2,GOOMBAY DANCE BAND,SEVEN TEARS
3,TONI BASIL,MICKEY
4,HAIRCUT 100,LOVE PLUS ONE
5,FUN BOY THREE AND BANANARAMA,IT AINT WHAT YOU DO IT'S THE WAY THAT YOU DO IT
6,ABC,POISON ARROW
7,BOW WOW WOW,GO WILD IN THE COUNTRY
8,IMAGINATION,JUST AN ILLUSION
9,THE J GEILS BAND,CENTERFOLD
10,ADRIAN GURVITZ,CLASSIC
11,DEPECHE MODE,SEE YOU
12,JULIO IGLESIAS,QUIEREME MUCHO (YOURS)
13,IRON MAIDEN,RUN TO THE HILLS
14,MADNESS,CARDIAC ARREST
15,ASSOCIATES,PARTY FEARS TWO
16,DEREK AND THE DOMINOES,LAYLA {1982}
17,STARSOUND,STARS ON 45 III (A TRIBUTE TO STEVIE WONDER)
18,ROBERT PALMER,SOME GUYS HAVE ALL THE LUCK
19,ADAM & THE ANTS,DEUTSCHER GIRLS
20,THE JAM,TOWN CALLED MALICE/PRECIOUS
21,GARY NUMAN,MUSIC FOR CHAMELEONS
22,THE JETS,LOVE MAKES THE WORLD GO ROUND
23,VISAGE,THE DAMNED DON'T CRY
24,SOFT CELL,SAY HELLO WAVE GOODBYE
25,ABBA,HEAD OVER HEELS
26,PLUTO,YOUR HONOUR
27,ORCHESTRAL MANOEUVRES IN THE DARK,MAID OF ORLEANS (THE WALTZ OF JOAN OF ARC)
28,DARYL HALL AND JOHN OATES,I CAN'T GO FOR THAT (NO CAN DO)
29,THE NOLANS,DON'T LOVE ME TOO HARD
30,KOOL AND THE GANG,TAKE MY HEART (YOU CAN HAVE IT IF YOU WANT IT)
31,CHAS AND DAVE,AIN'T NO PLEASING YOU
32,FOSTER & ALLEN,A BUNCH OF THYME
33,DAVID BOWIE,BAAL'S HYMN (EP)
34,MIKE POST AND LARRY CARLTON,THEME FROM 'HILL STREET BLUES'
35,LEO SAYER,HAVE YOU EVER BEEN IN LOVE
36,CLASSIX NOUVEAUX,IS IT A DREAM
37,ELVIS PRESLEY,ARE YOU LONESOME TONIGHT? {1982}
38,D TRAIN,YOU'RE THE ONE FOR ME
39,THE STRANGLERS,GOLDEN BROWN
40,ELKIE BROOKS,FOOL IF YOU THINK IT'S OVER
41,GENESIS,MAN ON THE CORNER
42,JAPAN,GHOSTS
43,BLACKFOOT,DRY COUNTRY (FOUR FROM BLACKFOOT)
44,THE FOUR TOPS,TONIGHT I'M GONNA LOVE YOU ALL OVER
45,BAUHAUS,KICK IN THE EYE {1982}
46,ADAM & THE ANTS,ANTMUSIC (EP)
47,GEORGE BENSON,NEVER GIVE UP ON A GOOD THING
48,SHAKIN' STEVENS,OH JULIE
49,QUARTERFLASH,HARDEN MY HEART
50,BLUE RONDO A LA TURK,KLACTOVEESEDSTEIN
51,SMOKEY ROBINSON,TELL ME TOMORROW
52,HANK MARVIN,DON'T TALK
53,VICKY D,THE BEAT IS MINE
54,BILL WYMAN,A NEW FASHION
55,ANTI-NOWHERE LEAGUE,I HATE…PEOPLE
56,MIKE OLDFIELD,FIVE MILES OUT
57,KRAFTWERK,SHOWROOM DUMMIES
58,KILLING JOKE,EMPIRE SONG
59,MEAT LOAF,DEAD RINGER FOR LOVE
60,ROD STEWART,HOW LONG
61,UB40,I WON'T CLOSE MY EYES
62,THIN LIZZY,HOLLYWOOD
63,MODERN ROMANCE,QUEEN OF THE RAPPING SCENE (NOTHING EVER GOES THE WAY YOU PLAN)
64,GRAHAM PARKER AND THE RUMOUR,TEMPORARY BEAUTY
65,MARI WILSON,BEAT THE BEAT
66,THE BOOMTOWN RATS,HOUSE ON FIRE
67,XTC,SENSES WORKING OVERTIME
68,CHRISTOPHER CROSS,ARTHUR'S THEME (THE BEST THAT YOU CAN DO)
69,XAVIER,WORK THAT SUCKER TO DEATH
70,DEXY'S MIDNIGHT RUNNERS,CELTIC SOUL BROTHERS
71,JOURNEY,DON'T STOP BELIEVIN'
72,DOLLAR,RING RING
73,ALICE COOPER,SEVEN AND SEVEN IS
74,BARBRA STREISAND,MEMORY
75,KRAFTWERK,THE MODEL/COMPUTER LOVE
