positions,artists,titles
1,ART GARFUNKEL,I ONLY HAVE EYES FOR YOU
2,DAVID BOWIE,SPACE ODDITY {1975}
3,THE DRIFTERS,THERE GOES MY FIRST LOVE
4,MORRIS ALBERT,FEELINGS
5,ROXY MUSIC,LOVE IS THE DRUG
6,ABBA,SOS
7,DAVID ESSEX,HOLD ME CLOSE
8,ESTHER PHILLIPS,WHAT A DIFF'RENCE A DAY MAKES
9,SMOKIE,DON'T PLAY YOUR ROCK AND ROLL TO ME
10,GLEN CAMPBELL,RHINESTONE COWBOY
11,BAND OF THE BLACK WATCH,SCOTCH ON THE ROCKS
12,THE CHI-LITES,IT'S TIME FOR LOVE
13,THE FOUR SEASONS,WHO LOVES YOU
14,ELTON JOHN,ISLAND GIRL
15,THE TRAMMPS,HOLD BACK THE NIGHT
16,MUD,L-L-LUCY
17,GEORGE MCCRAE,I AIN'T LYIN'
18,JOHN MILES,HIGHFLY
19,JUSTIN HAYWARD AND JOHN LODGE,BLUE GUITAR
20,JASPER CARROTT,FUNKY MOPED/MAGIC ROUNDABOUT
21,CHEQUERS,ROCK ON BROTHER
22,JUDGE DREAD,BIG TEN
23,HELLO,NEW YORK GROOVE
24,JONATHAN KING,UNA PALOMA BLANCA
25,DEE CLARK,RIDE A WILD HORSE
26,BILLY CONNOLLY,D.I.V.O.R.C.E.
27,BOB MARLEY & THE WAILERS,NO WOMAN NO CRY
28,JIM CAPALDI,LOVE HURTS
29,GEORGE BAKER SELECTION,PALOMA BLANCA
30,T.REX,DREAMY LADY
31,DAVID CASSIDY,DARLIN'
32,NATALIE COLE,THIS WILL BE
33,CARL MALCOLM,FATTIE BUM BUM
34,GOODIES,NAPPY LOVE/WILD THING
35,EXCITERS,REACHING FOR THE BEST
36,AUSTIN ROBERTS,ROCKY
37,5000 VOLTS,I'M ON FIRE
38,GEORGE HARRISON,YOU
39,GEORGE BENSON,SUPERSHIP
40,JOHN INMAN,ARE YOU BEING SERVED SIR?
41,WINDSOR DAVIES AND DON ESTELLE,PAPER DOLL
42,MOMENTS,LOOK AT ME (I'M IN LOVE)
43,JOHN LENNON,IMAGINE
44,TOMMY HUNT,CRACKIN' UP
45,MAXINE NIGHTINGALE,RIGHT BACK WHERE WE STARTED FROM
46,PAUL MCCARTNEY AND WINGS,LETTING GO
47,VAN MCCOY,CHANGE WITH THE TIMES
48,JIGSAW,SKY HIGH
49,14-18,GOOD-BYE-EE
50,EAGLES,LYIN' EYES
