positions,artists,titles
1,RICKY MARTIN,LIVIN' LA VIDA LOCA
2,ATB,9PM (TILL I COME)
3,WILL SMITH,WILD WILD WEST
4,WHITNEY HOUSTON,MY LOVE IS YOUR LOVE
5,VENGABOYS,"BOOM,BOOM,BOOM,BOOM!!"
6,S CLUB 7,BRING IT ALL BACK
7,JENNIFER LOPEZ,IF YOU HAD MY LOVE
8,BRITNEY SPEARS,SOMETIMES
9,SHANIA TWAIN,THAT DON'T IMPRESS ME MUCH
10,MADONNA,BEAUTIFUL STRANGER
11,MANIC STREET PREACHERS,TSUNAMI
12,LOLLY,VIVA LA RADIO
13,SEMISONIC,SECRET SMILE
14,BEVERLEY KNIGHT,GREATEST DAY
15,ADAM RICKITT,I BREATHE AGAIN
16,GARY BARLOW,STRONGER
17,GOURYELLA,GOURYELLA
18,BLUR,COFFEE + TV
19,A1,BE THE FIRST TO BELIEVE
20,MELANIE G,WORD UP
21,SPORTY THIEVZ,NO PIGEONS
22,SHANKS & BIGFOOT,SWEET LIKE CHOCOLATE
23,SAVAGE GARDEN,THE ANIMAL SONG
24,LAURYN HILL,EVERYTHING IS EVERYTHING
25,NSYNC,TEARIN' UP MY HEART
26,GOO GOO DOLLS,IRIS
27,THREE AMIGOS,LOUIE LOUIE
28,SIXPENCE NONE THE RICHER,KISS ME
29,BAZ LUHRMANN,EVERYBODY'S FREE (TO WEAR SUNSCREEN)
30,CARTOONS,DOODAH!
31,CHEMICAL BROTHERS,HEY BOY HEY GIRL
32,ORBITAL,NOTHING LEFT
33,BACKSTREET BOYS,I WANT IT THAT WAY
34,JUSTIN,IT'S ALL ABOUT YOU
35,ANOTHER LEVEL,FROM THE HEART
36,MASE,GET READY
37,TLC,NO SCRUBS
38,SUEDE,SHE'S IN FASHION
39,GOMEZ,BRING IT ON
40,CHICANE FT MAIRE BRENNAN,SALTWATER
41,JUNGLE BROTHERS,V.I.P.
42,AEROSMITH,PINK
43,OOBERMAN,MILLION SUNS
44,CELINE DION,TREAT HER LIKE A LADY
45,JAMIROQUAI,CANNED HEAT
46,WISEGUYS,OOH LA LA
47,SPACE BROTHERS,LEGACY [SHOW ME LOVE]
48,MERZ,MANY WEATHERS APART
49,STEPS,BETTER BEST FORGOTTEN
50,GERI HALLIWELL,LOOK AT ME
51,CHARLOTTE NILSSON,TAKE ME TO YOUR HEAVEN
52,BOYZONE,YOU NEEDED ME
53,CHER,ALL OR NOTHING
54,CRANBERRIES,ANIMAL INSTINCT
55,DIXIE CHICKS,THERE'S YOUR TROUBLE
56,SUGAR RAY,EVERY MORNING
57,DWIGHT YOAKAM,CRAZY LITTLE THING CALLED LOVE
58,LIT,MY OWN WORST ENEMY
59,PESHAY,SWITCH
60,WESTLIFE,SWEAR IT AGAIN
61,BRANDY,ALMOST DOESN'T COUNT
62,PHATS & SMALL,TURN AROUND
63,DAYEENE,AND IT HURTS
64,BRITNEY SPEARS,BABY 1 MORE TIME
65,TINA COUSINS,FOREVER
66,PRECIOUS,SAY IT AGAIN
67,BEAUTIFUL SOUTH,THE TABLE
68,RED HOT CHILI PEPPERS,SCAR TISSUE
69,NEW RADICALS,YOU GET WHAT YOU GIVE
70,BLAQUE IVORY,808
71,MARTINE MCCUTCHEON,PERFECT MOMENT
72,BOYZONE,WHEN THE GOING GETS TOUGH
73,HOLE,AWFUL
74,2 PAC,DEAR MAMA
75,DJ SAKIN & FRIENDS,NOMANSLAND (DAVID'S SONG)
76,HONEYZ,LOVE OF A LIFETIME
77,EMINEM,MY NAME IS
78,1999 MANCHESTER UNITED SQUAD,LIFT IT HIGH (ALL ABOUT BELIEF)
79,TEXAS,IN OUR LIFETIME
80,TONY DE VIT,SPLASHDOWN
81,SOUTHSIDE SPINNERS,LUVSTRUCK
82,MCCABE,NOTHING
83,HYBRID,FINISHED SYMPHONY
84,BACHELOR GIRL,BUSES AND TRAINS
85,CAST,BEAT MAMA
86,MR. OIZO,FLAT BEAT
87,TRAVIS,DRIFTWOOD
88,FRIENDS OF MATTHEW,OUT THERE
89,PROTOTYPE,SOUND PIERCING
90,ATB,DON'T STOP (IMPORT)
91,BUSTA RHYMES FT JANET,WHAT'S IT GONNA BE?!
92,ROY BUDD,GET CARTER
93,WHITNEY HOUSTON,IT'S NOT RIGHT BUT IT'S OKAY
94,PLASTIC BOY,TWIXT
95,BEN LEE,NOTHING MUCH HAPPENS
96,CASINO,ONLY YOU
97,TQ,BYE BYE BABY
98,BASIC CONNECTION,BABY DON'T CRY
99,911,PRIVATE NUMBER
100,VAST,PRETTY WHEN YOU CRY
