positions,artists,titles
1,TERRY JACKS,SEASONS IN THE SUN
2,MUD,THE CAT CREPT IN
3,SLADE,EVERYDAY
4,GLITTER BAND,ANGEL FACE
5,DIANA ROSS AND MARVIN GAYE,YOU ARE EVERYTHING
6,HOT CHOCOLATE,EMMA
7,GARY GLITTER,REMEMBER ME THIS WAY
8,WOMBLES,REMEMBER YOU'RE A WOMBLE
9,SUNNY,DOCTOR'S ORDERS
10,PAPER LACE,BILLY - DON'T BE A HERO
11,THE CHI-LITES,HOMELY GIRL
12,BILL HALEY AND HIS COMETS,ROCK AROUND THE CLOCK {1974}
13,LITTLE JIMMY OSMOND,I'M GONNA KNOCK ON YOUR DOOR
14,QUEEN,SEVEN SEAS OF RHYE
15,LIMMIE AND THE FAMILY COOKIN',A WALKIN' MIRACLE
16,CHARLIE RICH,THE MOST BEAUTIFUL GIRL
17,ABBA,WATERLOO
18,MOTT THE HOOPLE,THE GOLDEN AGE OF ROCK AND ROLL
19,OLIVIA NEWTON-JOHN,LONG LIVE LOVE
20,THE NEW SEEKERS,I GET A LITTLE SENTIMENTAL OVER YOU FT. LYN PAUL
21,GENESIS,I KNOW WHAT I LIKE (IN YOUR WARDROBE)
22,THE CARPENTERS,JAMBALAYA
23,WOMBLES,WOMBLING SONG
24,THE HOLLIES,THE AIR THAT I BREATHE
25,MUNGO JERRY,LONG LEGGED WOMAN DRESSED IN BLACK
26,BARRY BLUE,SCHOOL LOVE
27,MARVIN HAMLISCH,THE ENTERTAINER
28,DAVID BOWIE,ROCK AND ROLL SUICIDE
29,RINGO STARR,YOU'RE SIXTEEN
30,CHARLIE RICH,BEHIND CLOSED DOORS
31,STEVIE WONDER,HE'S MISSTRA KNOW-IT-ALL
32,FREDDIE STARR,IT'S YOU
33,THE THREE DEGREES,YEAR OF DECISION
34,BARBRA STREISAND,THE WAY WE WERE
35,RAGTIMERS,THE STING
36,PAUL MCCARTNEY AND WINGS,JET
37,HAROLD MELVIN AND THE BLUENOTES,SATISFACTION GUARANTEED
38,PETERS AND LEE,DON'T STAY AWAY TOO LONG
39,ELTON JOHN,CANDLE IN THE WIND
40,THE DOOBIE BROTHERS,LISTEN TO THE MUSIC
41,THE INTRUDERS,I'LL ALWAYS LOVE MY MAMA
42,ROBERT KNIGHT,EVERLASTING LOVE {1974}
43,ELECTRIC LIGHT ORCHESTRA,MA-MA-BELLE
44,LENA ZAVARONI,MA! (HE'S MAKING EYES AT ME)
45,ALVIN STARDUST,JEALOUS MIND
46,THE OSMONDS,I CAN'T STOP
47,FREDDY BRECK,SO IN LOVE WITH YOU
48,BAY CITY ROLLERS,REMEMBER (SHA-LA-LA-LA)
49,SUZI QUATRO,DEVIL GATE DRIVE
50,ANN PEEBLES,I CAN'T STAND THE RAIN
