positions,artists,titles
1,SHAKIN' STEVENS,THIS OLE HOUSE
2,BUCKS FIZZ,MAKING YOUR MIND UP
3,STEVIE WONDER,LATELY
4,KIM WILDE,KIDS IN AMERICA
5,LANDSCAPE,EINSTEIN A GO-GO
6,TONY CAPSTICK AND THE CARLTON MAIN FRICKLEY COLLIERY BAND,CAPSTICK COMES HOME/THE SHEFFIELD GRINDER
7,LINX,INTUITION
8,TOYAH,FOUR FROM TOYAH (EP)
9,THE WHISPERS,IT'S A LOVE THING
10,HAZEL O'CONNOR,D-DAYS
11,THE JACKSONS,CAN YOU FEEL IT
12,GRAHAM BONNET,NIGHT GAMES
13,DAVE STEWART WITH COLIN BLUNSTONE,WHAT BECOMES OF THE BROKEN HEARTED
14,SUGAR MINOTT,GOOD THING GOING (WE'VE GOT A GOOD THING GOING)
15,THE NOLANS,ATTENTION TO ME
16,VISAGE,MIND OF A TOY
17,COAST TO COAST,(DO) THE HUCKLEBUCK
18,ROXY MUSIC,JEALOUS GUY
19,ENNIO MORRICONE,CHI MAI (THEME FROM 'LIFE AND TIMES OF DAVID LLOYD GEORGE')
20,BAD MANNERS,JUST A FEELING
21,THE TEARDROP EXPLODES,REWARD
22,DURAN DURAN,PLANET EARTH
23,THE WHO,YOU BETTER YOU BET
24,GILLAN,NEW ORLEANS
25,KOOL AND THE GANG,JONES VS JONES/SUMMER MADNESS
26,ADAM & THE ANTS,KINGS OF THE WILD FRONTIER
27,SAXON,AND THE BANDS PLAYED ON
28,KIKI DEE,STAR
29,SPANDAU BALLET,MUSCLE BOUND/GLOW
30,PHIL COLLINS,I MISSED AGAIN
31,PUBLIC IMAGE LIMITED,FLOWERS OF ROMANCE
32,DAVID BOWIE,UP THE HILL BACKWARDS
33,JOHN LENNON,WATCHING THE WHEELS
34,HEATWAVE,JITTERBUGGIN'
35,POLECATS,JOHN I'M ONLY DANCING/BIG GREEN CAR
36,SHALAMAR,MAKE THAT MOVE
37,DIRE STRAITS,SKATEAWAY
38,LIGHT OF THE WORLD,I'M SO HAPPY/TIME
39,KEITH MARSHALL,ONLY CRYING
40,ULTRAVOX,SLOW MOTION
41,WHITESNAKE,DON'T BREAK MY HEART AGAIN
42,LIQUID GOLD,DON'T PANIC
43,ULTRAVOX,VIENNA
44,EDDY GRANT,CAN'T GET ENOUGH OF YOU
45,DEPARTMENT S,IS VIC THERE?
46,MATCHBOX,BABE'S IN THE WOOD
47,STIFF LITTLE FINGERS,JUST FADE AWAY
48,THE CURE,PRIMARY
49,CHILDREN OF TANSLEY SCHOOL,MY MUM IS ONE IN A MILLION
50,DIANA ROSS,ONE MORE CHANCE
51,BARRY MANILOW,BERMUDA TRIANGLE
52,GIRLSCHOOL,HIT AND RUN
53,RUSH,VITAL SIGNS/A PASSAGE TO BANGKOK
54,STATUS QUO,SOMETHING 'BOUT YOU BABY I LIKE
55,FREEEZ,SOUTHERN FREEEZ
56,SHARON REDD,CAN YOU HANDLE IT
57,DEPECHE MODE,DREAMING OF ME
58,ELTON JOHN BAND FEATURING JOHN LENNON AND THE MUSCLE SHOALS HORNS,I SAW HER STANDING THERE FT JOHN LENNON AND THE MUSCLE SHOALS HORNS
59,JOE DOLCE MUSIC THEATRE,SHADDUP YOU FACE
60,SLADE,WHEELS AIN'T COMING DOWN
61,KELLY MARIE,HOT LOVE
62,HEAVEN 17,(WE DON'T NEED THIS) FASCIST GROOVE THANG
63,REO SPEEDWAGON,KEEP ON LOVING YOU
64,QUINCY JONES,AL NO CORRIDA (I-NO-KO-REE-DA)
65,NEW ORDER,CEREMONY
66,IRON MAIDEN,TWILIGHT ZONE/WRATHCHILD
67,THE GAP BAND,HUMPIN'
68,MOTORHEAD/GIRLSCHOOL,ST VALENTINE'S DAY MASSACRE (EP)
69,DAVE EDMUNDS,ALMOST SATURDAY NIGHT
70,BOW WOW WOW,"W.O.R.K. (N.O, NAH NO! NO! MY DADDY DON'T)"
71,BEGGAR AND CO,(SOMEBODY) HELP ME OUT
72,LENE LOVICH,NEW TOY
73,TALKING HEADS,ONCE IN A LIFETIME
74,APRIL WINE,JUST BETWEEN YOU AND ME
75,CLASSIX NOUVEAUX,GUILTY
