positions,artists,titles
1,SLADE,MAMA WEER ALL CRAZEE NOW
2,ROD STEWART,YOU WEAR IT WELL
3,FARON YOUNG,IT'S FOUR IN THE MORNING
4,ROXY MUSIC,VIRGINIA PLAIN
5,LYNSEY DE PAUL,SUGAR ME
6,BLACKFOOT SUE,STANDING IN THE ROAD
7,MOTT THE HOOPLE,ALL THE YOUNG DUDES
8,MICHAEL JACKSON,AIN'T NO SUNSHINE
9,JACKIE WILSON,I GET THE SWEETEST FEELING
10,DAVID CASSIDY,HOW CAN I BE SURE
11,DEREK AND THE DOMINOES,LAYLA
12,CLIFF RICHARD,LIVING IN HARMONY
13,HAWKWIND,SILVER MACHINE
14,T. REX,CHILDREN OF THE REVOLUTION
15,LITTLE EVA,THE LOCO-MOTION {1972}
16,ALICE COOPER,SCHOOL'S OUT
17,HOT BUTTER,POPCORN
18,BILL WITHERS,LEAN ON ME
19,MARDI GRAS,TOO BUSY THINKING ABOUT MY BABY
20,THE DRIFTERS,COME ON OVER TO MY PLACE {1972}
21,JUNIOR WALKER AND THE ALL STARS,WALK IN THE NIGHT
22,DONNY OSMOND,TOO YOUNG
23,JUDGE DREAD,BIG SIX
24,THE PARTRIDGE FAMILY,BREAKING UP IS HARD TO DO
25,THE SWEET,WIG-WAM BAM
26,TERRY DACTYL AND THE DINOSAURS,SEA SIDE SHUFFLE
27,THE BEE GEES,RUN TO ME
28,DANDY LIVINGSTONE,"SUZANNE, BEWARE OF THE DEVIL"
29,HURRICANE SMITH,WHO WAS IT
30,DONNY OSMOND,PUPPY LOVE
31,DUNCAN BROWNE,JOURNEY
32,THE HOLLIES,LONG COOL WOMAN IN A BLACK DRESS
33,JOHNNY NASH,I CAN SEE CLEARLY NOW
34,ELTON JOHN,HONKY CAT
35,ROYAL SCOTS DRAGOON GUARDS BAND,HEYKENS SERENADE/THE DAY IS ENDED
36,ELECTRIC LIGHT ORCHESTRA,10538 OVERTURE
37,THE NEW SEEKERS,CIRCLES
38,LIEUTENANT PIGEON,MOULDY OLD DOUGH
39,AL GREEN,I'M STILL IN LOVE WITH YOU
40,PROCOL HARUM,CONQUISTADOR
41,BOBBY HEBB,LOVE LOVE LOVE
42,ROBERTA FLACK AND DONNY HATHAWAY,WHERE IS THE LOVE
43,DAVID BOWIE,JOHN I'M ONLY DANCING
44,DR HOOK AND THE MEDICINE SHOW,SYLVIA'S MOTHER
45,SEASHELLS,MAYBE I KNOW
46,ANDY WILLIAMS,LOVE THEME FROM THE GODFATHER
47,PARCHMENT,LIGHT UP THE FIRE
48,GARY GLITTER,ROCK AND ROLL PARTS 1 AND 2
49,BILLY PRESTON,OUTA-SPACE
50,JUDY COLLINS,AMAZING GRACE
