positions,artists,titles
1,THE BEE GEES,MASSACHUSETTS
2,FOUNDATIONS,BABY NOW THAT I'VE FOUND YOU
3,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",ZABADAK!
4,ENGELBERT HUMPERDINCK,THE LAST WALTZ
5,TRAFFIC,HOLE IN MY SHOE
6,HERD,FROM THE UNDERWORLD
7,PROCOL HARUM,HOMBURG
8,THE KINKS,AUTUMN ALMANAC
9,THE MOVE,FLOWERS IN THE RAIN
10,THE BOX TOPS,THE LETTER
11,FRANKIE VAUGHAN,THERE MUST BE A WAY
12,SEEKERS,WHEN WILL THE GOOD APPLES FALL
13,BOBBIE GENTRY,ODE TO BILLIE JOE
14,KEITH WEST,EXCERPT FROM 'A TEENAGE OPERA'
15,ERIC BURDON,SAN FRANCISCAN NIGHTS
16,TROGGS,LOVE IS ALL AROUND
17,DIANA ROSS AND THE SUPREMES,REFLECTIONS
18,DONOVAN,THERE IS A MOUNTAIN
19,ANITA HARRIS,JUST LOVING YOU
20,VAL DOONICAN,IF THE WHOLE WORLD STOPPED LOVING
21,THE WHO,I CAN SEE FOR MILES
22,SANDIE SHAW,YOU'VE NOT CHANGED
23,THE DUBLINERS,BLACK VELVET BAND
24,CLIFF RICHARD,THE DAY I MET MARIE
25,THE HOLLIES,KING MIDAS IN REVERSE
26,THE SMALL FACES,ITCHYCOO PARK
27,THE FOUR TOPS,YOU KEEP RUNNING AWAY
28,SHIRLEY BASSEY,BIG SPENDER
29,AMEN CORNER,THE WORLD OF BROKEN HEARTS
30,STEVIE WONDER,I'M WONDERING
31,THE TEMPTATIONS,YOU'RE MY EVERYTHING
32,VINCE HILL,LOVE LETTERS IN THE SAND
33,FELICE TAYLOR,I FEEL LOVE COMING ON
34,FLOWERPOT MEN,LET'S GO TO SAN FRANCISCO
35,OTIS REDDING AND CARLA THOMAS,KNOCK ON WOOD
36,HARPERS BIZARRE,ANYTHING GOES
37,ENGELBERT HUMPERDINCK,THERE GOES MY EVERYTHING
38,TOM JONES,I'LL NEVER FALL IN LOVE AGAIN
39,SAM AND DAVE,SOUL MAN
40,FRANKIE MCBRIDE,FIVE LITTLE FINGERS
41,ENGELBERT HUMPERDINCK,RELEASE ME
42,DES O'CONNOR,CARELESS HANDS
43,ERIC BURDON AND THE ANIMALS,GOOD TIMES
44,SCOTT MCKENZIE,SAN FRANCISCO (BE SURE TO WEAR SOME FLOWERS IN YOUR HAIR)
45,FRANK SINATRA,THE WORLD WE KNEW
46,STEVIE WONDER,I WAS MADE TO LOVE HER
47,NANCY SINATRA/NANCY SINATRA AND LEE HAZLEWOOD,YOU ONLY LIVE TWICE/JACKSON
48,MIKE SAMMES SINGERS,SOMEWHERE MY LOVE
49,THE DAVE CLARK FIVE,EVERYBODY KNOWS {1967}
50,SCOTT MCKENZIE,LIKE AN OLD TIME MOVIE
