positions,artists,titles
1,NICO & VINZ,AM I WRONG
2,MAGIC,RUDE
3,ONEREPUBLIC,LOVE RUNS OUT
4,KIESZA,GIANT IN MY HEART
5,ELLA HENDERSON,GHOST
6,GEORGE EZRA,BUDAPEST
7,ZHU,FADED
8,ARIANA GRANDE FT IGGY AZALEA,PROBLEM
9,CHERYL COLE FT TINIE TEMPAH,CRAZY STUPID LOVE
10,CHARLI XCX,BOOM CLAP
11,ED SHEERAN,DON'T
12,WILL I AM FT CODY WISE,IT'S MY BIRTHDAY
13,SAM SMITH,STAY WITH ME
14,RIZZLE KICKS,TELL HER
15,JOHN LEGEND,ALL OF ME
16,ED SHEERAN,THINKING OUT LOUD
17,OLIVER HELDENS & BECKY HILL,GECKO (OVERDRIVE)
18,MR PROBZ,WAVES
19,ED SHEERAN,SING
20,SIA,CHANDELIER
21,JESS GLYNNE,RIGHT HERE
22,COLDPLAY,A SKY FULL OF STARS
23,BAKERMAT,ONE DAY (VANDAAG)
24,RIXTON,ME AND MY BROKEN HEART
25,IGGY AZALEA FT CHARLI XCX,FANCY
26,CLEAN BANDIT FT JESS GLYNNE,RATHER BE
27,PHARRELL WILLIAMS,HAPPY
28,CALVIN HARRIS,SUMMER
29,IDINA MENZEL,LET IT GO
30,MELISSA STEEL FT POPCAAN,KISSES FOR BREAKFAST
31,PALOMA FAITH,ONLY LOVE CAN HURT LIKE THIS
32,IGGY AZALEA FT RITA ORA,BLACK WIDOW
33,MKTO,CLASSIC
34,KIESZA,HIDEAWAY
35,JASON DERULO FT SNOOP DOGG,WIGGLE
36,FUSE ODG FT SEAN PAUL,DANGEROUS LOVE
37,VAMPS,SOMEBODY TO YOU
38,SATURDAYS,WHAT ARE YOU WAITING FOR
39,RITA ORA,I WILL NEVER LET YOU DOWN
40,SAM SMITH,I'M NOT THE ONLY ONE
41,VANCE JOY,RIPTIDE
42,DAVID GUETTA/SHOWTEK/VASSY,BAD
43,MILKY CHANCE,STOLEN DANCE
44,TIESTO FT MATTHEW KOMA,WASTED
45,CLEAN BANDIT FT STYLO G,COME OVER
46,HOT NATURED & ALI LOVE,BENEDICTION
47,TWIN ATLANTIC,BROTHERS AND SISTERS
48,KLINGANDE,JUBEL
49,SIGMA,NOBODY TO LOVE
50,CHRIS BROWN/LIL WAYNE/TYGA,LOYAL
51,ONEREPUBLIC,COUNTING STARS
52,5 SECONDS OF SUMMER,DON'T STOP
53,NICOLE SCHERZINGER,YOUR LOVE
54,BARS & MELODY,HOPEFUL
55,MICHAEL JACKSON,LOVE NEVER FELT SO GOOD
56,GEORGE EZRA,BLAME IT ON ME
57,BASTILLE,POMPEII
58,KATY PERRY FT JUICY J,DARK HORSE
59,SAM SMITH,MONEY ON MY MIND
60,ED SHEERAN,I SEE FIRE
61,5 SECONDS OF SUMMER,AMNESIA
62,TOVE LO,STAY HIGH
63,DUKE DUMONT FT JAX JONES,I GOT U
64,ROUTE 94 FT JESS GLYNNE,MY LOVE
65,5 SECONDS OF SUMMER,SHE LOOKS SO PERFECT
66,MAROON 5,IT WAS ALWAYS YOU
67,NEON JUNGLE,LOUDER
68,ELLA EYRE,IF I GO
69,DJ SNAKE & LIL JON,TURN DOWN FOR WHAT
70,MK FT ALANA,ALWAYS
71,ELLIE GOULDING,HOW LONG WILL I LOVE YOU
72,JESSIE WARE,TOUGH LOVE
73,PITBULL FT KESHA,TIMBER
74,JAMIE T,ZOMBIE
75,AVICII,WAKE ME UP
76,PASSENGER,LET HER GO
77,ED SHEERAN,ONE
78,KRISTEN BELL/AGATHA LEE MONN,DO YOU WANT TO BUILD A SNOWMAN
79,IMAGINE DRAGONS,RADIOACTIVE
80,ED SHEERAN,PHOTOGRAPH
81,KATY PERRY,ROAR
82,SECONDCITY,I WANNA FEEL
83,ALOE BLACC,THE MAN
84,AWOLNATION,SAIL
85,KINGSLAND ROAD,DIRTY DANCER
86,KATY PERRY,THIS IS HOW WE DO
87,LITTLE MIX,SALUTE
88,ED SHEERAN,I'M A MESS
89,FAUL & WAD AD VS PNAU,CHANGES
90,COLDPLAY,MAGIC
91,ARCTIC MONKEYS,DO I WANNA KNOW
92,PHARRELL WILLIAMS,COME GET IT BAE
93,AVICII,HEY BROTHER
94,IMAGINE DRAGONS,DEMONS
95,LANA DEL REY VS CEDRIC GERVAIS,SUMMERTIME SADNESS
96,VIC MENSA,DOWN ON MY LUCK
97,FOXES,GLORIOUS
98,ED SHEERAN,NINA
99,DRAKE,0 TO 100 - THE CATCH UP
100,KILLERS,MR BRIGHTSIDE
