positions,artists,titles
1,SLADE,MAMA WEER ALL CRAZEE NOW
2,T. REX,CHILDREN OF THE REVOLUTION
3,DAVID CASSIDY,HOW CAN I BE SURE
4,ROD STEWART,YOU WEAR IT WELL
5,LYNSEY DE PAUL,SUGAR ME
6,FARON YOUNG,IT'S FOUR IN THE MORNING
7,ROXY MUSIC,VIRGINIA PLAIN
8,MICHAEL JACKSON,AIN'T NO SUNSHINE
9,DONNY OSMOND,TOO YOUNG
10,THE DRIFTERS,COME ON OVER TO MY PLACE {1972}
11,BLACKFOOT SUE,STANDING IN THE ROAD
12,CLIFF RICHARD,LIVING IN HARMONY
13,JACKIE WILSON,I GET THE SWEETEST FEELING
14,MOTT THE HOOPLE,ALL THE YOUNG DUDES
15,THE SWEET,WIG-WAM BAM
16,JUNIOR WALKER AND THE ALL STARS,WALK IN THE NIGHT
17,JUDGE DREAD,BIG SIX
18,DANDY LIVINGSTONE,"SUZANNE, BEWARE OF THE DEVIL"
19,HAWKWIND,SILVER MACHINE
20,LIEUTENANT PIGEON,MOULDY OLD DOUGH
21,BILL WITHERS,LEAN ON ME
22,DEREK AND THE DOMINOES,LAYLA
23,HURRICANE SMITH,WHO WAS IT
24,LITTLE EVA,THE LOCO-MOTION {1972}
25,HOT BUTTER,POPCORN
26,THE PARTRIDGE FAMILY,BREAKING UP IS HARD TO DO
27,GARY GLITTER,I DIDN'T KNOW I LOVED YOU (TILL I SAW YOU ROCK AND ROLL)
28,ALICE COOPER,SCHOOL'S OUT
29,THE BEE GEES,RUN TO ME
30,DAVID BOWIE,JOHN I'M ONLY DANCING
31,ELTON JOHN,HONKY CAT
32,SEASHELLS,MAYBE I KNOW
33,THE HOLLIES,LONG COOL WOMAN IN A BLACK DRESS
34,PARCHMENT,LIGHT UP THE FIRE
35,DONNY OSMOND,PUPPY LOVE
36,MARDI GRAS,TOO BUSY THINKING ABOUT MY BABY
37,TERRY DACTYL AND THE DINOSAURS,SEA SIDE SHUFFLE
38,JOHNNY NASH,I CAN SEE CLEARLY NOW
39,ROYAL SCOTS DRAGOON GUARDS BAND,HEYKENS SERENADE/THE DAY IS ENDED
40,DUNCAN BROWNE,JOURNEY
41,BOBBY HEBB,LOVE LOVE LOVE
42,THE NEW SEEKERS,CIRCLES
43,PETER SKELLERN,YOU'RE A LADY
44,BILLY PRESTON,OUTA-SPACE
45,THE FAMILY,BURLESQUE
46,10CC,DONNA
47,PEARLS,"YOU CAME, YOU SAW, YOU CONQUERED"
48,THE O'JAYS,BACK STABBERS
49,THE CARPENTERS,I WON'T LAST A DAY WITHOUT YOU
50,LINDISFARNE,ALL FALL DOWN
