positions,artists,titles
1,TOMMY JAMES AND THE SHONDELLS,MONY MONY
2,DES O'CONNOR,I PRETEND
3,CRAZY WORLD OF ARTHUR BROWN,FIRE!
4,RICHARD HARRIS,MACARTHUR PARK
5,SIMON AND GARFUNKEL,MRS. ROBINSON
6,EQUALS,BABY COME BACK
7,DUSTY SPRINGFIELD,I CLOSE MY EYES AND COUNT TO TEN
8,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",LAST NIGHT IN SOHO
9,OC SMITH,SON OF HICKORY HOLLER'S TRAMP
10,OHIO EXPRESS,YUMMY YUMMY YUMMY
11,HERB ALPERT,THIS GUY'S IN LOVE WITH YOU
12,TOM JONES,HELP YOURSELF
13,CUPID'S INSPIRATION,YESTERDAY HAS GONE
14,SLY AND THE FAMILY STONE,DANCE TO THE MUSIC
15,HERMAN'S HERMITS,SUNSHINE GIRL
16,THE SMALL FACES,UNIVERSAL
17,R DEAN TAYLOR,GOTTA SEE JANE
18,BRUCE CHANNEL,KEEP ON
19,THE KINKS,DAYS
20,PIGMEAT MARKHAM,HERE COMES THE JUDGE
21,MANFRED MANN,MY NAME IS JACK
22,SUE NICHOLLS,WHERE WILL YOU BE
23,ESTHER AND ABI OFARIM,ONE MORE DANCE
24,JOHN ROWLES,HUSH NOT A WORD TO MARY
25,DON PARTRIDGE,BLUE EYES
26,THE BEACH BOYS,DO IT AGAIN
27,MARMALADE,LOVIN' THINGS
28,THE ROLLING STONES,JUMPIN' JACK FLASH
29,UNION GAP,YOUNG GIRL
30,SHORTY LONG,HERE COMES THE JUDGE
31,DONOVAN,HURDY GURDY MAN
32,THE MONKEES,DW WASHBURN
33,THE NICE,AMERICA
34,VINCE HILL,IMPORTANCE OF YOUR LOVE
35,CLIFF RICHARD,I'LL LOVE YOU FOREVER TODAY
36,P.P. ARNOLD,ANGEL OF THE MORNING
37,CANNED HEAT,ON THE ROAD AGAIN
38,TIMEBOX,BEGGIN'
39,ROY ORBISON,WALK ON
40,ELVIS PRESLEY,YOUR TIME HASN'T COME YET BABY
41,LOUIS ARMSTRONG,THE SUNSHINE OF YOUR LOVE
42,FLEETWOOD MAC,NEED YOUR LOVE SO BAD
43,ROBERT JOHN,IF YOU DON'T WANT MY LOVE
44,AMEN CORNER,HIGH IN THE SKY
45,RAY CHARLES,ELEANOR RIGBY
46,OTIS REDDING,HARD TO HANDLE
47,LOUIS ARMSTRONG,WHAT A WONDERFUL WORLD/CABARET
48,DIANA ROSS AND THE SUPREMES,SOME THINGS YOU NEVER GET USED TO
49,ENGELBERT HUMPERDINCK,A MAN WITHOUT LOVE
50,JULIE DRISCOLL AND THE BRIAN AUGER TRINITY,THIS WHEEL'S ON FIRE
