positions,artists,titles
1,RUN-D.M.C. VS JASON NEVINS,IT'S LIKE THAT
2,BUSTA RHYMES,TURN IT UP/FIRE IT UP
3,TAMPERER FEAT MAYA,FEEL IT
4,CELINE DION,MY HEART WILL GO ON
5,SAVAGE GARDEN,TRULY MADLY DEEPLY
6,ULTRA NATE,FOUND A CURE
7,LEANN RIMES,HOW DO I LIVE
8,SASH!,LA PRIMAVERA
9,187 LOCKDOWN,KUNG-FU
10,BILLIE MYERS,KISS THE RAIN
11,TZANT FEAT THE ORIGINAL ODC MC,SOUNDS OF WICKEDNESS
12,MIGHTY MIGHTY BOSSTONES,THE IMPRESSION THAT I GET
13,K-CI & JOJO,ALL MY LIFE
14,MISSY MISDEMEANOR ELLIOTT,BEEP ME 911
15,ULTRA,SAY YOU DO
16,ROBBIE WILLIAMS,LET ME ENTERTAIN YOU
17,SPICE GIRLS,STOP
18,TIN TIN OUT FT SHELLEY NELSON,HERE'S WHERE THE STORY ENDS
19,JANET JACKSON,I GET LONELY
20,TINA MOORE,NOBODY BETTER
21,AUDIOWEB,POLICEMAN SKANK...(THE STORY OF MY LIFE)
22,MADONNA,FROZEN
23,ALEXIA,UH LA LA LA
24,DANIEL O'DONNELL,GIVE A LITTLE LOVE
25,CORNERSHOP,BRIMFUL OF ASHA
26,MASE FEATURING TOTAL,WHAT YOU WANT
27,DESTINY'S CHILD,NO NO NO
28,911,ALL I WANT IS YOU
29,FIVE,WHEN THE LIGHTS GO OUT
30,ALL SEEING I,BEAT GOES ON
31,AALIYAH,JOURNEY TO THE PAST
32,AQUA,DOCTOR JONES
33,SYLK 130,LAST NIGHT A DJ SAVED MY LIFE
34,WARM JETS,HURRICANE
35,SOLID HARMONIE,I WANT YOU TO WANT ME
36,NATALIE IMBRUGLIA,BIG MISTAKE
37,BEN FOLDS FIVE,BRICK
38,WILDCHILD FT JOMALSKI,BAD BOY
39,LOUISE,ALL THAT MATTERS
40,CONNER REEVES,READ MY MIND
41,TEXAS FT THE WU TANG CLAN,SAY WHAT YOU WANT/INSANE
42,DAS EFX FEAT RED MAN,RAP SCHOLAR
43,MARCY PLAYGROUND,SEX AND CANDY
44,TELETUBBIES,TELETUBBIES SAY EH-OH!
45,JUICE,BEST DAYS
46,M PEOPLE,ANGEL ST
47,INDO,R U SLEEPING
48,GRAVEDIGGAZ,UNEXPLAINED
49,SUPERSTAR,SUPERSTAR
50,PEACE BY PIECE,NOBODY'S BUSINESS
51,JODY WATLEY,OFF THE HOOK
52,ALL SAINTS,NEVER EVER
53,BT,REMEMBER
54,TRAVIS,MORE THAN US EP
55,SHANIA TWAIN,YOU'RE STILL THE ONE
56,AZURE,MAMA USED TO SAY
57,SPACE FEATURING CERYS,THE BALLAD OF TOM JONES
58,STATE OF MIND,THIS IS IT
59,JESUS AND MARY CHAIN,CRACKING UP
60,HANSON,WEIRD
61,KRISTINE BLOND,LOVE SHY
62,IAN BROWN,CORPSES
63,GOLDIE,BELIEVE
64,SHOLA AMA/THE DIVINE COMEDY,SOMEDAY I'LL FIND YOU/I'VE BEEN TO A...
65,BACKSTREET BOYS,ALL I HAVE TO GIVE
66,AQUA,BARBIE GIRL
67,ANOTHER LEVEL,BE ALONE NO MORE
68,VARIOUS ARTISTS,PERFECT DAY
69,LES RYTHMES DIGITALES,MUSIC MAKES YOU LOSE CONTROL
70,LL COOL J,FATHER
71,ROBBIE WILLIAMS,ANGELS
72,AARON CARTER,I'M GONNA MISS YOU FOREVER
73,MR.PRESIDENT,JOJO ACTION
74,CARLEEN ANDERSON,WOMAN IN ME
75,NORTH AND SOUTH,NO SWEAT '98
76,IMAANI,WHERE ARE YOU
77,LILYS,A NANNY IN MANHATTAN
78,RUN-D.M.C. VS JASON NEVINS,IT'S TRICKY
79,CAST FROM CASUALTY,EVERLASTING LOVE
80,CLEOPATRA,CLEOPATRA'S THEME
81,TOMSKI,14 HOURS TO SAVE THE EARTH
82,G.LOVE AND SPECIAL SAUCE,STEPPING STONES
83,WILL MELLOR,WHEN I NEED YOU
84,JAY-Z FEAT GWEN DICKEY,WISHING ON A STAR
85,CAMPAG VELOCET,SAUNTRY SLY CHIC
86,BLUETONES,SOLOMON BITES THE WORM
87,FRANK BLACK & THE CATHOLICS,ALL MY GHOSTS
88,SIZEQUEEN,MUSIC
89,OASIS,ALL AROUND THE WORLD
90,SPICE GIRLS,TOO MUCH
91,VERVE,BITTER SWEET SYMPHONY
92,DA HOOL,MEET HER AT THE LOVE PARADE
93,WILDCHILD,RENEGADE MASTER 98
94,SHOLA AMA,MUCH LOVE
95,MASSIVE ATTACK,UNFINISHED SYMPATHY
96,SOUNDTRACK OF OUR LIVES,FIRMAMENT VACATION
97,N-TYCE,TELEFUNKIN'
98,SNUG,BEATNIK GIRL
99,OASIS,STAND BY ME
100,CHINA DRUM,STOP IT ALL ADDING UP
