positions,artists,titles
1,THE BEACH BOYS,GOOD VIBRATIONS
2,SPENCER DAVIS GROUP,GIMME SOME LOVING
3,TOM JONES,GREEN GREEN GRASS OF HOME
4,THE FOUR TOPS,REACH OUT I'LL BE THERE
5,MANFRED MANN,SEMI-DETACHED SUBURBAN MR JAMES
6,PAUL JONES,HIGH TIME
7,LEE DORSEY,HOLY COW
8,THE HOLLIES,STOP STOP STOP
9,VAL DOONICAN,WHAT WOULD I BE
10,BOBBY DARIN,IF I WERE A CARPENTER
11,TROGGS,I CAN'T CONTROL MYSELF
12,JIM REEVES,DISTANT DRUMS
13,GENE PITNEY,JUST ONE SMILE
14,ERIC BURDON AND THE ANIMALS,HELP ME GIRL
15,THE SMALL FACES,MY MIND'S EYE
16,IKE AND TINA TURNER,A LOVE LIKE YOURS
17,EASYBEATS,FRIDAY ON MY MIND
18,HERMAN'S HERMITS,NO MILK TODAY
19,SANDPIPERS,GUANTANAMERA
20,CILLA BLACK,A FOOL AM I
21,JIMMY RUFFIN,WHAT BECOMES OF THE BROKENHEARTED
22,NEW VAUDEVILLE BAND,WINCHESTER CATHEDRAL
23,CLIFF RICHARD,TIME DRAGS BY
24,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",BEND IT!
25,MIKE SAMMES SINGERS,SOMEWHERE MY LOVE
26,THE FOUR SEASONS,I'VE GOT YOU UNDER MY SKIN
27,THE TEMPTATIONS,BEAUTY IS ONLY SKIN DEEP
28,THE RIGHTEOUS BROTHERS,THE WHITE CLIFFS OF DOVER
29,DUSTY SPRINGFIELD,ALL I SEE IS YOU
30,ELVIS PRESLEY,ALL THAT I AM
31,CHRIS FARLOWE,RIDE ON BABY
32,PETER AND GORDON,LADY GODIVA
33,THE KINKS,DEAD END STREET
34,CAT STEVENS,I LOVE MY DOG
35,SEEKERS,MORNINGTOWN RIDE
36,OTIS REDDING,FA-FA-FA-FA-FA (SAD SONG)
37,SANDIE SHAW,THINK SOMETIMES ABOUT ME
38,KEN DODD,IT'S LOVE
39,ROY ORBISON,TOO SOON TO KNOW
40,? AND THE MYSTERIANS,96 TEARS
41,THE SUPREMES,YOU CAN'T HURRY LOVE
42,THE SHADOWS,THE DREAMS I DREAM
43,SEEKERS,WALK WITH ME
44,SONNY AND CHER,LIVING FOR YOU
45,P.J. PROBY,I CAN'T MAKE IT ALONE
46,PETER FENTON,MARBLE BREAKS IRON BENDS
47,SANDY POSEY,BORN A WOMAN
48,YARDBIRDS,HAPPENINGS TEN YEARS TIME AGO
49,CREAM,WRAPPING PAPER
50,THE WHO,I'M A BOY
