positions,artists,titles
1,DORIS DAY,WHATEVER WILL BE WILL BE (QUE SERA SERA)
2,TEENAGERS FEATURING FRANKIE LYMON,WHY DO FOOLS FALL IN LOVE FT FRANKIE LYMON
3,TERESA BREWER,SWEET OLD-FASHIONED GIRL
4,TONY MARTIN,WALK HAND IN HAND
5,MEL TORME,MOUNTAIN GREENERY
6,PAT BOONE,I'LL BE HOME
7,ELVIS PRESLEY,HEARTBREAK HOTEL
8,TEX RITTER,THE WAYWARD WIND
9,BILL HALEY AND HIS COMETS,ROCKIN' THROUGH THE RYE
10,BILL HALEY AND HIS COMETS,THE SAINTS ROCK 'N' ROLL
11,VARIOUS ARTISTS,ALL STAR HIT PARADE (EP)
12,GOONS,I'M WALKING BACKWARDS FOR CHRISTMAS/BLUEBOTTLE BLUES
13,GOGI GRANT,THE WAYWARD WIND
14,RONNIE HILTON,WHO ARE WE
15,RONNIE CARROLL,WALK HAND IN HAND
16,JOHNNY DANKWORTH,EXPERIMENTS WITH MICE
17,PAT BOONE,I ALMOST LOST MY MIND
18,SLIM WHITMAN,SERENADE
18,TED HEATH AND HIS MUSIC,THE FAITHFUL HUSSAR
20,ELVIS PRESLEY,I WANT YOU I NEED YOU I LOVE YOU
20,WINIFRED ATWELL,LEFT BANK
22,PERRY COMO,HOT DIGGITY (DOG ZIGGITY BOOM)
23,ALMA COGAN,WHY DO FOOLS FALL IN LOVE
24,FATS DOMINO,I'M IN LOVE AGAIN
25,MICHAEL HOLLIDAY,HOT DIGGITY (DOG ZIGGITY BOOM)/THE GAL WITH THE YALLER SHOES
26,DAVID WHITFIELD,MY SEPTEMBER LOVE
27,ELVIS PRESLEY,BLUE SUEDE SHOES
28,HUMPHREY LYTTELTON BAND,BAD PENNY BLUES
29,LONNIE DONEGAN,LOST JOHN/STEWBALL
30,JIMMY PARKINSON,WALK HAND IN HAND
