positions,artists,titles
1,CHERYL,I DON'T CARE
2,ED SHEERAN,THINKING OUT LOUD
3,MEGHAN TRAINOR,ALL ABOUT THAT BASS
4,JOHN LEGEND,ALL OF ME
5,TAYLOR SWIFT,SHAKE IT OFF
6,CALVIN HARRIS/ELLIE GOULDING,OUTSIDE
7,JESSIE J/GRANDE/MINAJ,BANG BANG
8,JEREMIH FT YG,DON'T TELL 'EM
9,ONE DIRECTION,STEAL MY GIRL
10,SAM SMITH,I'M NOT THE ONLY ONE
11,CALVIN HARRIS FT JOHN NEWMAN,BLAME
12,PARRA FOR CUVA FT ANNA NAKLAB,WICKED GAMES
13,WAZE & ODYSSEY VS R KELLY,BUMP & GRIND 2014
14,FUSE ODG FT ANGEL,TINA
15,SIGMA FT PALOMA FAITH,CHANGING
16,GEORGE EZRA,BLAME IT ON ME
17,LILLY WOOD & ROBIN SCHULZ,PRAYER IN C
18,SAM SMITH,STAY WITH ME
19,GEORGE EZRA,BUDAPEST
20,ED SHEERAN,DON'T
21,TOM ODELL,REAL LOVE
22,SIA,CHANDELIER
23,SCRIPT,SUPERHEROES
24,NICKI MINAJ,ANACONDA
25,ED SHEERAN,SING
26,SCRIPT,NO GOOD IN GOODBYE
27,ARIANA GRANDE FT ZEDD,BREAK FREE
28,GRL,UGLY HEART
29,ELLA HENDERSON,GHOST
30,MAGIC,RUDE
31,MAROON 5,ANIMALS
32,ONEREPUBLIC,I LIVED
33,CALVIN HARRIS FT BIG SEAN,OPEN WIDE
34,HOZIER,TAKE ME TO CHURCH
35,NICKI MINAJ/DRAKE/LIL WAYNE,ONLY
36,IGGY AZALEA FT RITA ORA,BLACK WIDOW
37,MR PROBZ,WAVES
38,VAMPS,OH CECILIA (BREAKING MY HEART)
39,NICO & VINZ,AM I WRONG
40,PHARRELL WILLIAMS,HAPPY
41,HENRY KRINKLE,STAY
42,IDINA MENZEL,LET IT GO
43,CLEAN BANDIT FT JESS GLYNNE,RATHER BE
44,ONE DIRECTION,READY TO RUN
45,OLIVER HELDENS & BECKY HILL,GECKO (OVERDRIVE)
46,MAROON 5,MAPS
47,CHARLI XCX,BOOM CLAP
48,WANKELMUT & EMMA LOUISE,MY HEAD IS A JUNGLE
49,JOSS STONE FT JEFF BECK,NO MAN'S LAND (GREEN FIELDS OF FRANCE)
50,ED SHEERAN,I SEE FIRE
51,ELLA HENDERSON,GLOW
52,CALVIN HARRIS,SUMMER
53,VANCE JOY,RIPTIDE
54,DAVID GUETTA FT SAM MARTIN,LOVERS ON THE SUN
55,ARIANA GRANDE FT IGGY AZALEA,PROBLEM
56,PROFESSOR GREEN FT TORI KELLY,LULLABY
57,1975,MEDICINE
58,ONEREPUBLIC,LOVE RUNS OUT
59,KATY PERRY FT JUICY J,DARK HORSE
60,KIESZA,HIDEAWAY
61,COLDPLAY,A SKY FULL OF STARS
62,BEN HOWARD,I FORGET WHERE WE WERE
63,EMINEM FT SIA,GUTS OVER FEAR
64,IGGY AZALEA FT CHARLI XCX,FANCY
65,KRISHANE FT MELISSA STEEL,DRUNK AND INCAPABLE
66,ARIANA GRANDE FT THE WEEKND,LOVE ME HARDER
67,WATERMAT,BULLIT
68,CHERYL COLE FT TINIE TEMPAH,CRAZY STUPID LOVE
69,FALL OUT BOY,CENTURIES
70,MAGICIAN FT YEARS & YEARS,SUNLIGHT
71,SAM SMITH,MONEY ON MY MIND
72,JOSEF SALVAT,DIAMONDS
73,MILKY CHANCE,STOLEN DANCE
74,JOHN LEGEND,ORDINARY PEOPLE
75,PALOMA FAITH,ONLY LOVE CAN HURT LIKE THIS
76,ARCTIC MONKEYS,DO I WANNA KNOW
77,AVICII,WAKE ME UP
78,JAMES BLUNT,WHEN I FIND LOVE AGAIN
79,ONEREPUBLIC,COUNTING STARS
80,IMAGINE DRAGONS,RADIOACTIVE
81,MKTO,CLASSIC
82,AVICII,THE DAYS
83,FUSE ODG FT SEAN PAUL,DANGEROUS LOVE
84,BASTILLE,POMPEII
85,ED SHEERAN,PHOTOGRAPH
86,BOBBY SHMURDA,HOT N***A
87,JAMIE T,ZOMBIE
88,PHARRELL WILLIAMS,GUST OF WIND
89,ED SHEERAN,ONE
90,A GREAT BIG WORLD/AGUILERA,SAY SOMETHING
91,SIGMA,NOBODY TO LOVE
92,ED SHEERAN,I'M A MESS
93,CHRIS BROWN/LIL WAYNE/TYGA,LOYAL
94,MILKY CHANCE,DOWN BY THE RIVER
95,ED SHEERAN,LEGO HOUSE
96,LABRINTH,LET IT BE
97,ED SHEERAN,TENERIFE SEA
98,JESSIE WARE,SAY YOU LOVE ME
99,5 SECONDS OF SUMMER,AMNESIA
100,MARY J BLIGE,RIGHT NOW
