positions,artists,titles
1,THE SHAMEN,EBENEEZER GOODE
2,UNDERCOVER,BAKER STREET
3,SNAP!,RHYTHM IS A DANCER
4,DR ALBAN,IT'S MY LIFE
5,BRIAN MAY,TOO MUCH LOVE WILL KILL YOU
6,LUTHER VANDROSS AND JANET JACKSON,THE BEST THINGS IN LIFE ARE FREE
7,JON SECADA,JUST ANOTHER DAY
8,LIONEL RICHIE,MY DESTINY
9,MANIC STREET PREACHERS/FATIMA MANSIONS,THEME FROM M*A*S*H*/(EVERYTHING I DO) I DO IT FOR YOU
10,EAST 17,HOUSE OF LOVE
11,BOB MARLEY & THE WAILERS,IRON LION ZION
12,ANNIE LENNOX,WALKING ON BROKEN GLASS
13,MICHAEL JACKSON,JAM
14,FELIX,DON'T YOU WANT ME
15,BILLY RAY CYRUS,ACHY BREAKY HEART
16,THE SMITHS,HOW SOON IS NOW {1992}
17,THE WEDDING PRESENT,LOVE SLAVE
18,SINEAD O'CONNOR,SUCCESS HAS MADE A FAILURE OF OUR HOME
19,ABBA,DANCING QUEEN {1992}
20,EXTREME,REST IN PEACE
21,U96,DAS BOOT
22,BOYZ II MEN,END OF THE ROAD
23,INXS,BABY DON'T CRY
24,KWS,ROCK YOUR BABY
25,DEL AMITRI,JUST LIKE A MAN
26,RICHARD MARX,TAKE THIS HEART
27,BOY GEORGE,THE CRYING GAME
28,INSPIRAL CARPETS,GENERATIONS
29,EMF,THEY'RE HERE
30,DANIEL O'DONNELL,I JUST WANT TO DANCE WITH YOU
31,PETER GABRIEL,DIGGING IN THE DIRT
32,FREDDIE JACKSON,ME AND MRS JONES
33,THE CHRISTIANS,WHAT'S IN A WORD
34,DEF LEPPARD,HAVE YOU EVER NEEDED SOMEONE SO BAD
35,HAPPY MONDAYS,STINKIN THINKIN
36,2 UNLIMITED,MAGIC FRIEND
37,TASMIN ARCHER,SLEEPING SATELLITE
38,SONIA,BOOGIE NIGHTS
39,JIMMY NAIL,AIN'T NO DOUBT
40,STING WITH ERIC CLAPTON,IT'S PROBABLY ME
41,BELINDA CARLISLE,LITTLE BLACK BOOK
42,L7,MONSTER
43,ROY ORBISON WITH KD LANG,CRYING
44,FREDDIE MERCURY AND MONTSERRAT CABALLE,BARCELONA {1992}
45,DJAIMIN,GIVE YOU
46,BANANARAMA,MOVIN' ON
47,BOBBY BROWN,HUMPIN' AROUND
48,BETTY BOO,LET ME TAKE YOU THERE
49,KIM WILDE,WHO DO YOU THINK YOU ARE
50,CATHERINE ZETA JONES,FOR ALL TIME
51,ROGER WATERS,WHAT GOD WANTS PART ONE
52,VEGAS,POSSESSED
53,SOPHIE B. HAWKINS,CALIFORNIA HERE I COME
54,THE FRANK AND WALTERS,THIS IS NOT A SONG
55,BILLY JOEL,ALL SHOOK UP
56,RHYTHM-N-BASS,ROSES
57,SKID ROW,YOUTH GONE WILD/DELIVERING THE GOODS
58,"10,000 MANIACS",THESE ARE DAYS
59,INNER CITY,PRAISE
60,SIMON CLIMIE,SOUL INSPIRATION
61,THE B-52S,TELL IT LIKE IT T-I-IS
62,CATHY DENNIS,YOU LIED TO ME
63,URBAN SHAKEDOWN AND MICKEY FINN,BASS SHAKE
64,THE ALOOF,ON A MISSION
65,KYLIE MINOGUE,WHAT KIND OF FOOL
66,ROLLINS BAND,TEARING
67,MADONNA,THIS USED TO BE MY PLAYGROUND
68,DEFINITION OF SOUND,WHAT ARE YOU UNDER
69,TAKE THAT,I FOUND HEAVEN
70,HYPER GO GO,HIGH
71,JOSE CARRERAS AND SARAH BRIGHTMAN,AMIGOS PARA SIEMPRE (FRIENDS FOR LIFE)
72,CE CE PENISTON,CRAZY LOVE
73,DIESEL PARK WEST,GOD ONLY KNOWS
74,YOUNG DISCIPLES,YOUNG DISCIPLES (EP)
75,SHABBA RANKS,MR. LOVERMAN
