positions,artists,titles
1,DAWN FEATURING TONY ORLANDO,TIE A YELLOW RIBBON ROUND THE OLD OAK TREE FT TONY ORLANDO
2,GARY GLITTER,HELLO! HELLO! I'M BACK AGAIN
3,GILBERT O'SULLIVAN,GET DOWN
4,DAVID CASSIDY,I'M A CLOWN/SOME KIND OF SUMMER
5,LITTLE JIMMY OSMOND,TWEEDLE DEE
6,GEORDIE,ALL BECAUSE OF YOU
7,DAVID BOWIE,DRIVE-IN SATURDAY
8,DONNY OSMOND,THE TWELFTH OF NEVER
9,WINGS,MY LOVE
10,ROXY MUSIC,PYJAMARAMA
11,SHIRLEY BASSEY,NEVER NEVER NEVER
12,MUD,CRAZY
13,THE O'JAYS,LOVE TRAIN
14,CLIFF RICHARD,POWER TO ALL OUR FRIENDS
15,STUART GILLIES,AMANDA
16,WIZZARD,SEE MY BABY JIVE
17,ROGER DALTREY,GIVING IT ALL AWAY
18,HOT CHOCOLATE,BROTHER LOUIE
19,'DELIVERANCE' SOUNDTRACK,DUELLING BANJOS
20,JUDGE DREAD,BIG EIGHT
21,ALICE COOPER,NO MORE MR. NICE GUY
22,ARGENT,GOD GAVE ROCK AND ROLL TO YOU
23,CHICORY TIP,GOOD GRIEF CHRISTINA
24,TONY KENNY,HEART OF STONE
25,PERRY COMO,AND I LOVE YOU SO
26,SLADE,CUM ON FEEL THE NOIZE
27,CARLY SIMON,THE RIGHT THING TO DO
28,ANNE-MARIE DAVID,WONDERFUL DREAM
29,DETROIT EMERALDS,FEEL THE NEED IN ME
30,HANDLEY FAMILY,WAM BAM
31,STATUS QUO,MEAN GIRL
32,ROBERTA FLACK,KILLING ME SOFTLY WITH HIS SONG
33,TIMMY THOMAS,WHY CAN'T WE LIVE TOGETHER
34,COCKEREL CHORUS,NICE ONE CYRIL
35,T. REX,20TH CENTURY BOY
36,JOE BROWN,HEY MAMA
37,TOM JONES,A LETTER TO LUCILLE
38,DON MCLEAN,EVERYDAY
39,DETROIT SPINNERS,COULD IT BE I'M FALLING IN LOVE
40,LITTLE JIMMY OSMOND,LONG HAIRED LOVER FROM LIVERPOOL
41,HIGHLY LIKELY,WHATEVER HAPPENED TO YOU
42,EVE GRAHAM AND THE NEW SEEKERS,NEVERTHELESS (I'M IN LOVE WITH YOU)
43,ALICE COOPER,HELLO HURRAY
44,THE SUPREMES,BAD WEATHER
45,GENE PITNEY,24 SYCAMORE
46,GLADYS KNIGHT AND THE PIPS,LOOK OF LOVE
47,VAL DOONICAN,HEAVEN IS MY WOMAN'S LOVE
48,NEIL SEDAKA,THAT'S WHEN THE MUSIC TAKES ME
49,BLUE MINK,BY THE DEVIL
50,JIMMY HELMS,GONNA MAKE YOU AN OFFER YOU CAN'T REFUSE
