positions,artists,titles
1,THE JAM,TOWN CALLED MALICE/PRECIOUS
2,TIGHT FIT,THE LION SLEEPS TONIGHT
3,THE J GEILS BAND,CENTERFOLD
4,HAIRCUT 100,LOVE PLUS ONE
5,SOFT CELL,SAY HELLO WAVE GOODBYE
6,THE STRANGLERS,GOLDEN BROWN
7,ORCHESTRAL MANOEUVRES IN THE DARK,MAID OF ORLEANS (THE WALTZ OF JOAN OF ARC)
8,DARYL HALL AND JOHN OATES,I CAN'T GO FOR THAT (NO CAN DO)
9,FUN BOY THREE AND BANANARAMA,IT AINT WHAT YOU DO IT'S THE WAY THAT YOU DO IT
10,DEPECHE MODE,SEE YOU
11,TONI BASIL,MICKEY
12,CHRISTOPHER CROSS,ARTHUR'S THEME (THE BEST THAT YOU CAN DO)
13,KRAFTWERK,THE MODEL/COMPUTER LOVE
14,SHAKIN' STEVENS,OH JULIE
15,MEAT LOAF,DEAD RINGER FOR LOVE
16,XTC,SENSES WORKING OVERTIME
17,ELKIE BROOKS,FOOL IF YOU THINK IT'S OVER
18,GEORGE BENSON,NEVER GIVE UP ON A GOOD THING
19,IRON MAIDEN,RUN TO THE HILLS
20,ADAM & THE ANTS,DEUTSCHER GIRLS
21,AC/DC,LET'S GET IT UP
22,ADRIAN GURVITZ,CLASSIC
23,BOW WOW WOW,GO WILD IN THE COUNTRY
24,MOBILES,DROWNING IN BERLIN
25,MIKE POST AND LARRY CARLTON,THEME FROM 'HILL STREET BLUES'
26,SHAKATAK,EASIER SAID THAN DONE
27,OLIVIA NEWTON-JOHN,LANDSLIDE
28,MADNESS,CARDIAC ARREST
29,STARSOUND,STARS ON 45 III (A TRIBUTE TO STEVIE WONDER)
30,ROBERT PALMER,SOME GUYS HAVE ALL THE LUCK
31,BUCKS FIZZ,THE LAND OF MAKE BELIEVE
32,KOOL AND THE GANG,GET DOWN ON IT
33,UB40,I WON'T CLOSE MY EYES
34,ABBA,HEAD OVER HEELS
35,KRAFTWERK,SHOWROOM DUMMIES
36,D TRAIN,YOU'RE THE ONE FOR ME
37,MODERN ROMANCE,QUEEN OF THE RAPPING SCENE (NOTHING EVER GOES THE WAY YOU PLAN)
38,THE HUMAN LEAGUE,BEING BOILED
39,BLACK SABBATH,TURN UP THE NIGHT
40,GILLAN,RESTLESS
41,"EARTH, WIND AND FIRE",I'VE HAD ENOUGH
42,ABC,POISON ARROW
43,FOREIGNER,WAITING FOR A GIRL LIKE YOU
44,ALTON EDWARDS,I JUST WANNA (SPEND SOME TIME WITH YOU)
45,THE JETS,LOVE MAKES THE WORLD GO ROUND
46,ASSOCIATES,PARTY FEARS TWO
47,JON AND VANGELIS,I'LL FIND MY WAY HOME
48,THE NOLANS,DON'T LOVE ME TOO HARD
49,HAMILTON BOHANNON,LET'S START TO DANCE AGAIN
50,LINDSEY BUCKINGHAM,TROUBLE
51,BROWN SAUCE,I WANNA BE A WINNER
52,THEATRE OF HATE,DO YOU BELIEVE IN THE WESTWORLD
53,GOOMBAY DANCE BAND,SEVEN TEARS
54,ELECTRIC LIGHT ORCHESTRA,HERE IS THE NEWS/TICKET TO THE MOON
55,KISS,A WORLD WITHOUT HEROES
56,FOSTER & ALLEN,A BUNCH OF THYME
57,ALTERED IMAGES,I COULD BE HAPPY
58,THE FOUR TOPS,DON'T WALK AWAY
59,DIANA ROSS,MIRROR MIRROR
60,RICHARD 'DIMPLES' FIELDS,I'VE GOT TO LEARN TO SAY NO
61,THE HUMAN LEAGUE,HOLIDAY 80 (EP)
62,ROD STEWART,HOW LONG
63,DOLLAR,MIRROR MIRROR (MON AMOUR)
64,BOB SEGER,WE'VE GOT TONIGHT
65,JAPAN,EUROPEAN SON
66,THE HUMAN LEAGUE,DON'T YOU WANT ME
67,STIFF LITTLE FINGERS,LISTEN
68,SOFT CELL,TAINTED LOVE
69,BARRY MANILOW,IF I SHOULD LOVE AGAIN
70,THE MOOD,DON'T STOP
71,PIGBAG,GETTING UP
72,JOURNEY,DON'T STOP BELIEVIN'
73,QUARTERFLASH,HARDEN MY HEART
74,STEVIE WONDER,THAT GIRL
75,GRAND PRIX,KEEP ON BELIEVIN'
