positions,artists,titles
1,CHERYL COLE FT TINIE TEMPAH,CRAZY STUPID LOVE
2,MAGIC,RUDE
3,ELLA HENDERSON,GHOST
4,GEORGE EZRA,BUDAPEST
5,ARIANA GRANDE FT IGGY AZALEA,PROBLEM
6,CHARLI XCX,BOOM CLAP
7,WILL I AM FT CODY WISE,IT'S MY BIRTHDAY
8,RIXTON,ME AND MY BROKEN HEART
9,JESS GLYNNE,RIGHT HERE
10,ED SHEERAN,SING
11,MR PROBZ,WAVES
12,MK FT ALANA,ALWAYS
13,SAM SMITH,STAY WITH ME
14,NEON JUNGLE,LOUDER
15,OLIVER HELDENS & BECKY HILL,GECKO (OVERDRIVE)
16,SIA,CHANDELIER
17,NICOLE SCHERZINGER,YOUR LOVE
18,X AMBASSADORS/JAMIE N COMMONS,JUNGLE
19,VAMPS,SOMEBODY TO YOU
20,JOHN LEGEND,ALL OF ME
21,COLDPLAY,A SKY FULL OF STARS
22,PHARRELL WILLIAMS,HAPPY
23,CALVIN HARRIS,SUMMER
24,IGGY AZALEA FT CHARLI XCX,FANCY
25,FUSE ODG FT SEAN PAUL,DANGEROUS LOVE
26,JASON DERULO FT SNOOP DOGG,WIGGLE
27,IDINA MENZEL,LET IT GO
28,ED SHEERAN,THINKING OUT LOUD
29,CLEAN BANDIT FT JESS GLYNNE,RATHER BE
30,TIESTO FT MATTHEW KOMA,WASTED
31,RITA ORA,I WILL NEVER LET YOU DOWN
32,PALOMA FAITH,ONLY LOVE CAN HURT LIKE THIS
33,MILKY CHANCE,STOLEN DANCE
34,ELLA EYRE,IF I GO
35,5 SECONDS OF SUMMER,DON'T STOP
36,MKTO,CLASSIC
37,KIESZA,HIDEAWAY
38,ED SHEERAN,DON'T
39,SIGMA,NOBODY TO LOVE
40,KLINGANDE,JUBEL
41,CHER LLOYD,SIRENS
42,ONEREPUBLIC,COUNTING STARS
43,MICHAEL JACKSON,LOVE NEVER FELT SO GOOD
44,BASTILLE,POMPEII
45,CHRIS BROWN/LIL WAYNE/TYGA,LOYAL
46,SAM SMITH,MONEY ON MY MIND
47,KOVE FT MELISSA STEEL,WAY WE ARE
48,5 SECONDS OF SUMMER,SHE LOOKS SO PERFECT
49,VANCE JOY,RIPTIDE
50,ROUTE 94 FT JESS GLYNNE,MY LOVE
51,DUKE DUMONT FT JAX JONES,I GOT U
52,KATY PERRY FT JUICY J,DARK HORSE
53,NICO & VINZ,AM I WRONG
54,DJ SNAKE & LIL JON,TURN DOWN FOR WHAT
55,PITBULL FT KESHA,TIMBER
56,EXAMPLE,ONE MORE DAY (STAY WITH ME)
57,DAVID GUETTA/SHOWTEK/VASSY,BAD
58,USHER,GOOD KISSER
59,TOVE LO,STAY HIGH
60,IMAGINE DRAGONS,DEMONS
61,LITTLE MIX,SALUTE
62,ED SHEERAN,I SEE FIRE
63,LA ROUX,UPTIGHT DOWNTOWN
64,SECONDCITY,I WANNA FEEL
65,AVICII,WAKE ME UP
66,COURTEENERS,HOW GOOD IT WAS
67,DISCLOSURE FT SAM SMITH,LATCH
68,IMAGINE DRAGONS,RADIOACTIVE
69,RALEIGH RITCHIE,STRONGER THAN EVER
70,ED SHEERAN,ONE
71,COLDPLAY,MAGIC
72,ALOE BLACC,THE MAN
73,KRISTEN BELL/AGATHA LEE MONN,DO YOU WANT TO BUILD A SNOWMAN
74,AWOLNATION,SAIL
75,ED SHEERAN,PHOTOGRAPH
76,1975,CHOCOLATE
77,ELLIE GOULDING,HOW LONG WILL I LOVE YOU
78,DRAKE FT MAJID JORDAN,HOLD ON WE'RE GOING HOME
79,GORGON CITY FT LAURA WELSH,HERE FOR YOU
80,PASSENGER,LET HER GO
81,ED SHEERAN,TENERIFE SEA
82,AVICII,HEY BROTHER
83,FAUL & WAD AD VS PNAU,CHANGES
84,LANA DEL REY VS CEDRIC GERVAIS,SUMMERTIME SADNESS
85,ED SHEERAN,I'M A MESS
86,KATY PERRY,BIRTHDAY
87,KATY PERRY,ROAR
88,ROBIN THICKE/TI/PHARRELL,BLURRED LINES
89,ED SHEERAN,NINA
90,ALT-J,HUNGER OF THE PINE
91,ED SHEERAN,BLOODSTREAM
92,KILLERS,MR BRIGHTSIDE
93,DJ FRESH VS TC FT LITTLE NIKKI,MAKE U BOUNCE
94,CHRISTINA PERRI,A THOUSAND YEARS
95,ARCTIC MONKEYS,DO I WANNA KNOW
96,AMERICAN AUTHORS,BEST DAY OF MY LIFE
97,ELLIE GOULDING,BURN
98,LORDE,ROYALS
99,DAFT PUNK FT PHARRELL WILLIAMS,GET LUCKY
100,TEGAN & SARA FT LONELY ISLAND,EVERYTHING IS AWESOME
