positions,artists,titles
1,JAMES ARTHUR,SAY YOU WON'T LET GO
2,CHAINSMOKERS FT HALSEY,CLOSER
3,WEEKND FT DAFT PUNK,STARBOY
4,ARIANA GRANDE FT NICKI MINAJ,SIDE TO SIDE
5,SIA FT KENDRICK LAMAR,THE GREATEST
6,CALVIN HARRIS,MY WAY
7,DJ SNAKE FT JUSTIN BIEBER,LET ME LOVE YOU
8,MAJOR LAZER/JUSTIN BIEBER/MO,COLD WATER
9,BRUNO MARS,24K MAGIC
10,CALUM SCOTT,DANCING ON MY OWN
11,MARTIN GARRIX & BEBE REXHA,IN THE NAME OF LOVE
12,NIALL HORAN,THIS TOWN
13,ZARA LARSSON,AIN'T MY FAULT
14,SHAWN MENDES,TREAT YOU BETTER
15,ELLIE GOULDING,STILL FALLING FOR YOU
16,TWENTY ONE PILOTS,HEATHENS
17,HAILEE STEINFELD/GREY/ZEDD,STARVING
18,CHAINSMOKERS FT DAYA,DON'T LET ME DOWN
19,DRAKE FT WIZKID & KYLA,ONE DANCE
20,JONAS BLUE FT JP COOPER,PERFECT STRANGERS
21,LIL WAYNE/WIZ KHALIFA/IMAGINE,SUCKER FOR PAIN
22,EMELI SANDE,HURTS
23,ANNE-MARIE,ALARM
24,NEIKED,SEXUAL
25,CRAIG DAVID & SIGALA,AIN'T GIVING UP
26,KUNGS VS COOKIN' ON 3 BURNERS,THIS GIRL
27,CALVIN HARRIS FT RIHANNA,THIS IS WHAT YOU CAME FOR
28,JUSTIN TIMBERLAKE,CAN'T STOP THE FEELING
29,DRAKE FT RIHANNA,TOO GOOD
30,DUA LIPA,BLOW YOUR MIND (MWAH)
31,CHAINSMOKERS FT PHOEBE RYAN,ALL WE KNOW
32,DIGITAL FARM ANIMALS/CASH CASH,MILLIONAIRE
33,SIA,CHEAP THRILLS
34,CHARLIE PUTH FT SELENA GOMEZ,WE DON'T TALK ANYMORE
35,OLLY MURS,YOU DON'T KNOW LOVE
36,CLEAN BANDIT FT LOUISA JOHNSON,TEARS
37,MATOMA & BECKY HILL,FALSE ALARM
38,ARIANA GRANDE,INTO YOU
39,DRAKE,CONTROLLA
40,CHEAT CODES & DANTE KLEIN,LET ME HOLD YOU (TURN ME ON)
41,BASTILLE,GOOD GRIEF
42,SHAWN MENDES,MERCY
43,BOB MARLEY FT LVNDSCAPE/BOLIER,IS THIS LOVE (REMIX)
44,GALANTIS & HOOK N SLING,LOVE ON ME
45,MO,FINAL SONG
46,OFFAIAH,TROUBLE
47,GNASH FT OLIVIA O'BRIEN,I HATE U I LOVE U
48,LADY GAGA,MILLION REASONS
49,KENT JONES,DON'T MIND
50,MIKE PERRY FT SHY MARTIN,THE OCEAN
51,FIFTH HARMONY FT FETTY WAP,ALL IN MY HEAD (FLEX)
52,OLLY MURS,GROW UP
53,TOVE LO,COOL GIRL
54,KIDEKO/GEORGE KWALI/ROSE/IRIE,CRANK IT (WOAH)
55,RIHANNA,NEEDED ME
56,COLDPLAY,HYMN FOR THE WEEKEND
57,FIFTH HARMONY,THAT'S MY GIRL
58,JAMES TW,WHEN YOU LOVE SOMEONE
59,TORY LANEZ,LUV
60,KANYE WEST/POST MALONE/TY,FADE
61,FRENSHIP FT EMILY WARREN,CAPSIZE
62,TIEKS FT DAN HARKNA,SUNSHINE
63,DNCE,CAKE BY THE OCEAN
64,TWENTY ONE PILOTS,RIDE
65,JOEL ADAMS,PLEASE DON'T GO
66,ZARA LARSSON,LUSH LIFE
67,MIKE POSNER,I TOOK A PILL IN IBIZA
68,CRAIG DAVID,16
69,JOHN GIBBONS,WOULD I LIE TO YOU
70,JUSTIN BIEBER,SORRY
71,ADELE,SEND MY LOVE (TO YOUR NEW LOVER)
72,DESIIGNER,PANDA
73,CHRISTINE & THE QUEENS,TILTED
74,FIFTH HARMONY FT TY DOLLA SIGN,WORK FROM HOME
75,JOHN LEGEND,LOVE ME NOW
76,DNCE,TOOTHBRUSH
77,JUSTIN BIEBER,LOVE YOURSELF
78,LADY GAGA,PERFECT ILLUSION
79,LUKAS GRAHAM,7 YEARS
80,SHAWN MENDES,STITCHES
81,BASTILLE,SEND THEM OFF
82,TWENTY ONE PILOTS,STRESSED OUT
83,ANDY GRAMMER,FRESH EYES
84,M O,WHO DO YOU THINK OF
85,KILLERS,MR BRIGHTSIDE
86,GIGGS FT DONAEO,LOCK DOH
87,JUSTIN BIEBER,WHAT DO YOU MEAN
88,SIA,CHANDELIER
89,MAJOR LAZER FT NYLA,LIGHT IT UP
90,GALANTIS,NO MONEY
91,RIHANNA FT DRAKE,WORK
92,ONEREPUBLIC,KIDS
93,DRAM FT LIL YACHTY,BROCCOLI
94,ALAN WALKER,FADED
95,ED SHEERAN,THINKING OUT LOUD
96,KINGS OF LEON,WASTE A MOMENT
97,JONAS BLUE & DAKOTA,FAST CAR
98,JAMES BAY,LET IT GO
99,JAMES ARTHUR,IMPOSSIBLE
100,CHRISTINA PERRI,A THOUSAND YEARS
