positions,artists,titles
1,GUY MITCHELL,SINGING THE BLUES
2,TOMMY STEELE AND THE STEELMEN,SINGING THE BLUES
3,FRANKIE VAUGHAN,THE GARDEN OF EDEN
4,PAT BOONE,FRIENDLY PERSUASION
5,BING CROSBY AND GRACE KELLY,TRUE LOVE
6,FRANKIE VAUGHAN,THE GREEN DOOR
7,JOHNNIE RAY,JUST WALKIN' IN THE RAIN
8,MALCOLM VAUGHAN,ST. THERESE OF THE ROSES
9,EDDIE FISHER,CINDY OH CINDY
10,ELVIS PRESLEY,HOUND DOG
11,BILL HALEY AND HIS COMETS,RIP IT UP
12,FATS DOMINO,BLUEBERRY HILL
13,LONNIE DONEGAN,DON'T YOU ROCK ME DADDY-O
14,GARY MILLER,THE GARDEN OF EDEN
15,ELVIS PRESLEY,LOVE ME TENDER
16,FRANKIE LAINE,MOONLIGHT GAMBLER
17,ELVIS PRESLEY,BLUE MOON
18,ALMA COGAN,"YOU, ME AND US"
19,RONNIE HILTON,TWO DIFFERENT WORLDS
20,FRANKIE LAINE,A WOMAN IN LOVE
21,JOHNNIE RAY,YOU DON'T OWE ME A THING/LOOK HOMEWARD ANGEL
22,PAT BOONE,AIN'T THAT A SHAME
23,DICK JAMES,THE GARDEN OF EDEN
23,JOE VALINO,THE GARDEN OF EDEN
25,PAT BOONE,I'LL BE HOME
26,VERA LYNN,A HOUSE WITH LOVE IN IT
27,MITCHELL TOROK,WHEN MEXICO GAVE UP THE RHUMBA
28,JIMMY YOUNG,MORE
29,BILL HALEY AND HIS COMETS,ROCKIN' THROUGH THE RYE
30,PLATTERS,MY PRAYER
