positions,artists,titles
1,PJ & DUNCAN,LET'S GET READY TO RHUMBLE
2,PINK FT NATE RUESS,JUST GIVE ME A REASON
3,SATURDAYS FT SEAN PAUL,WHAT ABOUT US
4,JUSTIN TIMBERLAKE,MIRRORS
5,BASTILLE,POMPEII
6,BRUNO MARS,WHEN I WAS YOUR MAN
7,CHARLIE BROWN,ON MY WAY
8,BRIDGIT MENDLER,READY OR NOT
9,NELLY,HEY PORSCHE
10,MACKLEMORE/RYAN LEWIS/WANZ,THRIFT SHOP
11,PITBULL FT CHRISTINA AGUILERA,FEEL THIS MOMENT
12,ONE DIRECTION,ONE WAY OR ANOTHER (TEENAGE KICKS)
13,DISCLOSURE/ALUNAGEORGE,WHITE NOISE
14,TAYLOR SWIFT,22
15,LUMINEERS,HO HEY
16,AVICII VS NICKY ROMERO,I COULD BE THE ONE
17,TAYLOR SWIFT,I KNEW YOU WERE TROUBLE
18,JUSTIN TIMBERLAKE FT JAY Z,SUIT & TIE
19,1975,CHOCOLATE
20,NICOLE SCHERZINGER,BOOMERANG
21,KODALINE,HIGH HOPES
22,WILL I AM FT BRITNEY SPEARS,SCREAM & SHOUT
23,RIHANNA FT MIKKY EKKO,STAY
24,OLLY MURS,ARMY OF TWO
25,CALVIN HARRIS/ELLIE GOULDING,I NEED YOUR LOVE
26,EMELI SANDE,CLOWN
27,SCRIPT,IF YOU COULD SEE ME NOW
28,BRUNO MARS,LOCKED OUT OF HEAVEN
29,BAAUER,HARLEM SHAKE
30,CALVIN HARRIS FT TINIE TEMPAH,DRINKING FROM THE BOTTLE
31,CHRISTINA PERRI,A THOUSAND YEARS
32,IMAGINE DRAGONS,RADIOACTIVE
33,WILEY FT CHIP,RELOAD
34,FALL OUT BOY,MY SONGS KNOW WHAT YOU DID IN THE DARK
35,RIHANNA,DIAMONDS
36,FALL OUT BOY,THE PHOENIX
37,DAVID GUETTA FT SIA,TITANIUM
38,BLACKSTREET FT DR DRE,NO DIGGITY
39,ELLIE GOULDING,EXPLOSIONS
40,DIZZEE RASCAL,BASSLINE JUNKIE
41,ARIANA GRANDE FT MAC MILLER,THE WAY
42,JAMES ARTHUR,IMPOSSIBLE
43,PINK,TRY
44,OLLY MURS FT FLO RIDA,TROUBLEMAKER
45,MARIO,LET ME LOVE YOU
46,MACKLEMORE/RYAN LEWIS/DALTON,CAN'T HOLD US
47,DRAKE,STARTED FROM THE BOTTOM
48,KINGS OF LEON,USE SOMEBODY
49,SWEDISH HOUSE MAFIA/MARTIN,DON'T YOU WORRY CHILD
50,PSY,GANGNAM STYLE
51,JAKWOB FT MAIDAY,FADE
52,BLAKE LEWIS,YOUR TOUCH
53,IGGY AZALEA,WORK
54,ADELE,SKYFALL
55,HAIM,FALLING
56,PITBULL FT TJR,DON'T STOP THE PARTY
57,MUMFORD & SONS,I WILL WAIT
58,KENDRICK LAMAR,SWIMMING POOLS (DRANK)
59,DISCLOSURE FT SAM SMITH,LATCH
60,GABRIELLE APLIN,PLEASE DON'T SAY YOU LOVE ME
61,BINGO PLAYERS FT FAR EAST,GET UP (RATTLE)
62,GORGON CITY FT YASMIN,REAL
63,WILEY/SKEPTA/JME/MS D,CAN YOU HEAR ME (AYAYAYA)
64,KESHA,DIE YOUNG
65,FLEETWOOD MAC,EVERYWHERE
66,ALOE BLACC,I NEED A DOLLAR
67,MEND,WHERE WERE YOU
68,BEN HOWARD,ONLY LOVE
69,ALICIA KEYS,GIRL ON FIRE
70,STEREOPHONICS,INDIAN SUMMER
71,LABRINTH FT EMELI SANDE,BENEATH YOUR BEAUTIFUL
72,SCRIPT,FOR THE FIRST TIME
73,ONE DIRECTION,KISS YOU
74,SCRIPT FT WILL I AM,HALL OF FAME
75,OTTO KNOWS,MILLION VOICES
76,R KELLY,IGNITION REMIX
77,BASTILLE,FLAWS
78,K KOKE FT RITA ORA,LAY DOWN YOUR WEAPONS
79,ROBBIE WILLIAMS,CANDY
80,DROIDEKA,GET HYPER
81,BEN HOWARD,KEEP YOUR HEAD UP
82,ONE DIRECTION,LITTLE THINGS
83,ZINC FT SASHA KEABLE,ONLY FOR TONIGHT
84,ALUNAGEORGE,ATTRACTING FLIES
85,JUSTIN TIMBERLAKE,SEXYBACK
86,LEWIS WATSON,INTO THE WILD
87,LIL WAYNE/DRAKE/FUTURE,LOVE ME
88,ZEDD/FOXES,CLARITY
89,TAYLOR SWIFT,WE ARE NEVER EVER GETTING BACK TOGETHER
90,DAFT PUNK,HARDER BETTER FASTER STRONGER
91,CHVRCHES,RECOVER
92,CARLY RAE JEPSEN,CALL ME MAYBE
93,CALLING,WHEREVER YOU WILL GO
94,FOALS,MY NUMBER
95,RITA ORA,RADIOACTIVE
96,MAROON 5,ONE MORE NIGHT
97,TAYLOR SWIFT,LOVE STORY
98,LITTLE MIX,DNA
99,CITY HIGH,WHAT WOULD YOU DO
100,EMELI SANDE,NEXT TO ME
