positions,artists,titles
1,BROTHERHOOD OF MAN,SAVE YOUR KISSES FOR ME
2,BARRY WHITE,YOU SEE THE TROUBLE WITH ME
3,JOHN MILES,MUSIC
4,ABBA,FERNANDO
5,BILLY OCEAN,LOVE REALLY HURTS WITHOUT YOU
6,10CC,I'M MANDY FLY ME
7,HANK MIZELL,JUNGLE ROCK
8,ELTON JOHN,PINBALL WIZARD
9,THE BEATLES,YESTERDAY
10,DIANA ROSS,THEME FROM MAHOGANY (DO YOU KNOW WHERE YOU'RE GOING TO)
11,MARMALADE,FALLING APART AT THE SEAMS
12,THE DRIFTERS,HELLO HAPPINESS
13,GALLAGHER AND LYLE,I WANNA STAY WITH YOU
14,SAILOR,GIRLS GIRLS GIRLS
15,GLITTER BAND,PEOPLE LIKE YOU PEOPLE LIKE ME
16,RANDY EDELMAN,CONCRETE AND CLAY
17,EAGLES,TAKE IT TO THE LIMIT
18,THE BEATLES,HEY JUDE {1976}
19,HOT CHOCOLATE,DON'T STOP IT NOW
20,BAY CITY ROLLERS,LOVE ME LIKE I LOVE YOU
21,GUYS AND DOLLS,YOU DON'T HAVE TO SAY YOU LOVE ME
22,TINA CHARLES,I LOVE TO LOVE
23,THE BEATLES,PAPERBACK WRITER {1976}
24,THE CARPENTERS,THERE'S A KIND OF HUSH
25,ISAAC HAYES,DISCO CONNECTION
26,SILVER CONVENTION,GET UP AND BOOGIE
27,CLIFF RICHARD,MISS YOU NIGHTS
28,BRASS CONSTRUCTION,MOVIN'
29,SHEER ELEGANCE,LIFE IS TOO SHORT GIRL
30,BEATLES WITH BILLY PRESTON,GET BACK {1976}
31,C. W. MCCALL,CONVOY
32,THE BEATLES,STRAWBERRY FIELDS FOREVER
33,THE DOORS,RIDERS ON THE STORM {1976}
34,PETERS AND LEE,HEY MR. MUSIC MAN
35,BE BOP DELUXE,SHIPS IN THE NIGHT
36,DAVID ESSEX,CITY LIGHTS
37,SUTHERLAND BROTHERS AND QUIVER,ARMS OF MARY
38,MARY HOPKIN,IF YOU LOVE ME
39,RODGER COLLINS,YOU SEXY SUGAR PLUM (BUT I LIKE IT)
40,THE TRAMMPS,THAT'S WHERE THE HAPPY PEOPLE GO
41,FOX,S-S-S-SINGLE BED
42,THE SMALL FACES,LAZY SUNDAY {1976}
43,KEITH EMERSON,HONKY TONK TRAIN BLUES
44,HAROLD MELVIN AND THE BLUENOTES,WAKE UP EVERYBODY
45,CHRIS WHITE,SPANISH WINE
46,ERIC CARMEN,ALL BY MYSELF
47,PLUTO,RAM GOAT LIVER
48,GARY GLITTER,YOU BELONG TO ME
49,EMMYLOU HARRIS,HERE THERE AND EVERYWHERE
50,THE BEATLES,HELP! {1976}
