positions,artists,titles
1,THE EVERLY BROTHERS,CATHY'S CLOWN
2,JOHNNY PRESTON,CRADLE OF LOVE
3,EDDIE COCHRAN,THREE STEPS TO HEAVEN
4,BRENDA LEE,SWEET NOTHIN'S
5,ADAM FAITH,SOMEONE ELSE'S BABY
6,STEVE LAWRENCE,FOOTSTEPS
7,JIMMY JONES,HANDY MAN
8,ANTHONY NEWLEY,DO YOU MIND?
9,DUANE EDDY,SHAZAM!
10,CRAIG DOUGLAS,HEART OF A TEENAGE GIRL
11,CLIFF RICHARD AND THE SHADOWS,FALL IN LOVE WITH YOU
12,JOHNNY AND THE HURRICANES,BEATNIK FLY
13,NEIL SEDAKA,STAIRWAY TO HEAVEN
14,JIM REEVES,HE'LL HAVE TO GO
15,CONNIE FRANCIS,MAMA/ROBOT MAN
16,KING BROTHERS,STANDING ON THE CORNER
17,CONNIE STEVENS,SIXTEEN REASONS
18,LONNIE DONEGAN,I WANNA GO HOME
19,RUSS CONWAY,LUCKY FIVE
20,ELVIS PRESLEY,STUCK ON YOU
21,BILLY BLAND,LET THE LITTLE GIRL DANCE
22,EMILE FORD AND THE CHECKMATES,YOU'LL NEVER KNOW WHAT YOU'RE MISSING
23,ELLA FITZGERALD,MACK THE KNIFE
24,LONNIE DONEGAN,MY OLD MAN'S A DUSTMAN
25,NAT 'KING' COLE,THAT'S YOU
26,FREDDIE CANNON,THE URGE
27,BILLY FURY,THAT'S LOVE
28,FLEE-REKKERS,GREEN JEANS
29,EDDIE BYRNES AND CONNIE STEVENS,"KOOKIE, KOOKIE (LEND ME YOUR COMB)"
30,PERCY FAITH,THEME FROM 'A SUMMER PLACE'
31,MAX BYGRAVES,FINGS AIN'T WOT THEY USED T'BE
32,JACK SCOTT,WHAT IN THE WORLD'S COME OVER YOU
33,BUDDY HOLLY,TRUE LOVE WAYS
34,KEITH KELLY,TEASE ME
35,BOBBY DARIN,CLEMENTINE
36,JERRY LORDAN,SING LIKE AN ANGEL
37,BOB AZZAM AND HIS ORCHESTRA,MUSTAPHA
38,CRICKETS,BABY MY HEART
39,LANCE FORTUNE,THIS LOVE I HAVE FOR YOU
40,JACK SCOTT,BURNING BRIDGES
41,JOHNNY PRESTON,RUNNING BEAR
42,MARV JOHNSON,YOU GOT WHAT IT TAKES
43,MAUREEN EVANS,PAPER ROSES
44,FOUR PREPS,GOT A GIRL
45,MR. ACKER BILK AND HIS PARAMOUNT JAZZ BAND,SUMMER SET
46,DAVE SAMPSON,SWEET DREAMS
47,TOMMY BRUCE AND THE BRUISERS,AIN'T MISBEHAVIN'
48,BOBBY RYDELL,WILD ONE
49,GEORGE CHAKIRIS,THE HEART OF A TEENAGE GIRL
50,EDITH PIAF,MILORD
