positions,artists,titles
1,ADAM FAITH,WHAT DO YOU WANT?
2,EMILE FORD AND THE CHECKMATES,WHAT DO YOU WANT TO MAKE THOSE EYES AT ME FOR?
3,CLIFF RICHARD AND THE SHADOWS,TRAVELLIN' LIGHT
4,NEIL SEDAKA,OH CAROL
5,AVONS,SEVEN LITTLE GIRLS SITTING IN THE BACK SEAT
6,JOHNNY AND THE HURRICANES,RED RIVER ROCK
7,BOBBY DARIN,MACK THE KNIFE
7,PAUL ANKA,PUT YOUR HEAD ON MY SHOULDER
9,SANDY NELSON,TEEN BEAT
9,RUSS CONWAY,SNOW COACH
11,TOMMY STEELE,LITTLE WHITE BULL
12,CONNIE FRANCIS,AMONG MY SOUVENIRS
13,FRANKIE LAINE,RAWHIDE
14,BEVERLEY SISTERS,LITTLE DONKEY
15,RUSS CONWAY,MORE AND MORE PARTY POPS
16,WINIFRED ATWELL,PIANO PARTY
17,MIKE PRESTON,MR BLUE
18,MARTY WILDE,BAD BOY
19,THE EVERLY BROTHERS,('TIL) I KISSED YOU
20,MARTY WILDE,SEA OF LOVE
21,DICKIE VALENTINE,ONE MORE SUNRISE (MORGEN)
22,BROWNS,THE THREE BELLS
23,COASTERS,POISON IVY
24,WINK MARTINDALE,DECK OF CARDS
25,LONNIE DONEGAN,SAN MIGUEL
26,FLOYD ROBINSON,MAKIN' LOVE
26,CLIFF RICHARD AND THE DRIFTERS,LIVING DOLL
28,JOHNNIE RAY,I'LL NEVER FALL IN LOVE AGAIN
29,STEVIE MARSH,IF YOU WERE THE ONLY BOY IN THE WORLD
30,HARRY BELAFONTE,MARY'S BOY CHILD
30,GRACIE FIELDS,LITTLE DONKEY
