positions,artists,titles
1,BLONDIE,MARIA
2,ARMAND VAN HELDEN/DUANE HARDEN,YOU DON'T KNOW ME
3,TATYANA ALI FT WILL SMITH,BOY YOU KNOCK ME OUT
4,OFFSPRING,PRETTY FLY (FOR A WHITE GUY)
5,A+,ENJOY YOURSELF
6,STEPS,HEARTBEAT/TRAGEDY
7,BRYAN ADAMS FT MELANIE C.,WHEN YOU'RE GONE
8,SOULSEARCHER,CAN'T GET ENOUGH
9,TQ,WESTSIDE
10,DRU HILL,THESE ARE THE TIMES
11,TERRORVISION,TEQUILA
12,MIRRORBALL,GIVEN UP
13,M PEOPLE,DREAMING
14,DIVINE COMEDY,NATIONAL EXPRESS
15,SUPERCAR,TONITE
16,MANSUN,SIX
17,INNER CITY,GOOD LIFE (BUENA VIDA)
18,FATBOY SLIM,PRAISE YOU
19,IDLEWILD,WHEN I ARGUE I SEE SHAPES
20,CHEF,CHOCOLATE SALTY BALLS (P.S. I LOVE YOU)
21,911,A LITTLE BIT MORE
22,EMMIE,MORE THAN THIS
23,GARBAGE,WHEN I GROW UP
24,LEILANI,MADNESS THING
25,ALL SEEING I FT TONY CHRISTIE,WALK LIKE A PANTHER
26,ANOTHER LEVEL/GHOSTFACE KILLAH,I WANT YOU FOR MYSELF
27,BUSTA RHYMES,GIMME SOME MORE
28,CHER,BELIEVE
29,PLACEBO,EVERY YOU EVERY ME
30,HONEYZ,END OF THE LINE
31,SPICE GIRLS,GOODBYE
32,BLOCKSTER,YOU SHOULD BE...
33,CASSIUS,CASSIUS 1999
34,EMILIA,BIG BIG WORLD
35,WILL SMITH,MIAMI
36,3 COLOURS RED,BEAUTIFUL DAY
37,DJ ERIC,WE ARE LOVE
38,GREECE 2000,THREE DRIVES
39,GAY DAD,TO EARTH WITH LOVE
40,ROBBIE WILLIAMS,NO REGRETS/ANTMUSIC
41,ADAM AUSTIN,CENTERFOLD
42,DELAKOTA,555
43,187 LOCKDOWN FT D'EMPRESS,ALL 'N' ALL
44,BASS JUMPERS,MAKE UP YOUR MIND
45,BOYZONE,I LOVE THE WAY YOU LOVE ME
46,DA CLICK,GOOD RHYMES
47,VENGABOYS,UP AND DOWN
48,B'WITCHED,TO YOU I BELONG
49,JULIET ROBERTS,BAD GIRLS/I LIKE
50,HYSTERIC EGO,TIME TO GET BACK
51,DESTINY'S CHILD FT TIMBALAND,GET ON THE BUS
52,BILLIE,SHE WANTS YOU
53,MARIAH CAREY & WHITNEY HOUSTON,WHEN YOU BELIEVE
54,HUMATE,LOVE STIMULATION
55,DENISE AND JOHNNY,ESPECIALLY FOR YOU
56,ULTRA,RESCUE ME
57,MERCURY REV,DELTA SUN BOTTLENECK STOMP
58,MCGANNS,A HEARTBEAT AWAY
59,TAMPERER FEAT MAYA,IF YOU BUY THIS RECORD YOUR LIFE WILL BE
60,SAVAGE GARDEN,I WANT YOU '98
61,FIVE,UNTIL THE TIME IS THROUGH
62,ACE OF BASE,"ALWAYS HAVE, ALWAYS WILL"
63,LEVELLERS,ONE WAY
64,CELINE DION & R KELLY,I'M YOUR ANGEL
65,JAY-Z,HARD KNOCK LIFE (GHETTO ANTHEM)
66,GEORGE MICHAEL,OUTSIDE
67,DURAN DURAN,ELECTRIC BARBARELLA
68,SARAH BRIGHTMAN,EDEN
69,ENGELBERT HUMPERDINCK,QUANDO QUANDO QUANDO
70,STRAW,THE AEROPLANE SONG
71,ALL SAINTS,WAR OF NERVES
72,CORRS,SO YOUNG
73,LIGHTHOUSE FAMILY,POSTCARD FROM HEAVEN
74,CARDIGANS,MY FAVOURITE GAME
75,SEBADOH,FLAME
76,M.ORGAN,MISS PARKER
77,BOOTSY COLLINS,PARTY LICK-A-BLE'S
78,BABYLON ZOO,ALL THE MONEY'S GONE
79,4 HERO,ESCAPE THAT
80,DOOLALLY,STRAIGHT FROM THE HEART
81,NOMADS,YAKALELO
82,TOUCH AND GO,WOULD YOU...?
83,LANTERNS,HIGHRISE TOWN
84,AEROSMITH,I DON'T WANT TO MISS A THING
85,ROBBIE WILLIAMS,ANGELS
86,SYSTEM F,OUT THE BLUE
87,HAND'S BURN,GOOD SHOT
88,MCALMONT,A LITTLE COMMUNICATION
89,ARMAND VAN HELDEN,FLOWERZ
90,LINDA MCCARTNEY,THE LIGHT COMES FROM WITHIN
91,PERPETUAL MOTION,SPINNING
92,E-17,EACH TIME
93,PAUL VAN DYK,FOR AN ANGEL
94,NOJAHODA,NOJAHODA
95,UNTIDY TRAX,DISPOSABLE DISCO DUBS
96,STEREOPHONICS,THE BARTENDER AND THE THIEF
97,RUFF DRIVERZ PTS ARROLA,DREAMING
98,FAITHLESS,TAKE THE LONG WAY HOME
99,CHRISTOPHER JUST,I'M A DISCO DANCER
100,BEDLAM,DA-FORCE
