positions,artists,titles
1,STEVIE WONDER,I JUST CALLED TO SAY I LOVE YOU
2,CULTURE CLUB,THE WAR SONG
3,WHAM!,FREEDOM
4,RAY PARKER Jr.,GHOSTBUSTERS
5,THE CARS,DRIVE
6,PAUL MCCARTNEY,NO MORE LONELY NIGHTS (BALLAD)
7,BRONSKI BEAT,WHY?
8,U2,PRIDE (IN THE NAME OF LOVE)
9,GIORGIO MORODER AND PHILIP OAKEY,TOGETHER IN ELECTRIC DREAMS
10,PRINCE AND THE REVOLUTION,PURPLE RAIN
11,SISTER SLEDGE,LOST IN MUSIC {1984}
12,UB40,IF IT HAPPENS AGAIN
13,THE STYLE COUNCIL,SHOUT TO THE TOP
14,FREDDIE MERCURY,LOVE KILLS
15,ADAM ANT,APOLLO 9
16,JOHN WAITE,MISSING YOU
17,DAVID BOWIE,BLUE JEAN
18,GEORGE MICHAEL,CARELESS WHISPER
19,SHAKIN' STEVENS,A LETTER TO YOU
20,PAUL YOUNG,I'M GONNA TEAR YOUR PLAYHOUSE DOWN
21,THE STRANGLERS,SKIN DEEP
22,SADE,SMOOTH OPERATOR
23,ALPHAVILLE,BIG IN JAPAN
24,BIG COUNTRY,EAST OF EDEN
25,BLACK LACE,AGADOO
26,MIAMI SOUND MACHINE,DR BEAT
27,ANIMAL NIGHTLIFE,MR. SOLITAIRE
28,QUEEN,HAMMER TO FALL
29,STEPHANIE MILLS,THE MEDICINE SONG
30,NIK KERSHAW,HUMAN RACING
31,MALCOLM MCLAREN,MADAM BUTTERFLY (UN BEL DI VEDREMO)
32,LEVEL 42,HOT WATER
33,DEPECHE MODE,MASTER AND SERVANT
34,MEAT LOAF,MODERN GIRL
35,ALISON MOYET,ALL CRIED OUT
36,ORCHESTRAL MANOEUVRES IN THE DARK,TESLA GIRLS
37,LAURA BRANIGAN,SELF CONTROL
38,BRUCE SPRINGSTEEN,COVER ME
39,ELTON JOHN,PASSENGERS
40,HOWARD JONES,LIKE TO GET TO KNOW YOU WELL
41,GRANDMASTER FLASH AND MELLE MEL,WHITE LINES (DON'T DO IT)
42,JULIAN LENNON,TOO LATE FOR GOODBYES
43,DIO,MYSTERY
44,KRAFTWERK,TOUR DE FRANCE {1984}
45,MIKE POST,THE 'A' TEAM
46,SPANDAU BALLET,I'LL FLY FOR YOU
47,ZZ TOP,GIMME ALL YOUR LOVIN' {1984}
48,DIANA ROSS,TOUCH BY TOUCH
49,BUCKS FIZZ,TALKING IN YOUR SLEEP
50,EUGENE WILDE,GOTTA GET YOU HOME TONIGHT
51,FONDA RAE,TOUCH ME
52,KIM WILDE,THE SECOND TIME
53,TINA TURNER,BETTER BE GOOD TO ME
54,FRANKIE GOES TO HOLLYWOOD,TWO TRIBES
55,XTC,ALL YOU PRETTY GIRLS
56,LAURA BRANIGAN,THE LUCKY ONE
57,PAUL HARDCASTLE,RAIN FOREST
58,THE EVERLY BROTHERS,ON THE WINGS OF A NIGHTINGALE
59,ODYSSEY,MAGIC TOUCH {1984}
60,THE BLUEBELLS,CATH {1984}
61,BILLY IDOL,FLESH FOR FANTASY
62,THE SOS BAND,WEEKEND GIRL
63,FEARGAL SHARKEY,LISTEN TO YOUR FATHER
64,CLINT EASTWOOD AND GENERAL SAINT,LAST PLANE (ONE WAY TICKET)
65,THE JACKSONS,TORTURE
66,FRANKIE GOES TO HOLLYWOOD,RELAX
67,HAYWOODE,I CAN'T LET YOU GO
68,BILLY OCEAN,CARIBBEAN QUEEN (NO MORE LOVE ON THE RUN)
69,LIMAHL,NEVER ENDING STORY
70,ASWAD,54 46 WAS MY NUMBER
71,BLACK UHURU,WHAT IS LIFE?
72,GRANDMASTER MELLE MEL AND THE FURIOUS FIVE,WE DON'T WORK FOR FREE
73,SIMPLICIOUS,LET HER FEEL IT
74,EVERYTHING BUT THE GIRL,NATIVE LAND
75,THE JETS,PARTY DOLL
76,THE POINTER SISTERS,I NEED YOU
77,EVELYN 'CHAMPAGNE' KING,I'M SO ROMANTIC
78,ORANGE JUICE,LEAN PERIOD
79,CHRIS REA,ACE OF HEARTS
80,THE STAPLE SINGERS,SLIPPERY PEOPLE
81,BONNIE POINTER,YOUR TOUCH
82,DARYL HALL AND JOHN OATES,OUT OF TOUCH
83,HIGSONS,MUSIC TO WATCH GIRLS BY
84,HELEN TERRY,STUTTERING
85,VICIOUS PINK,CCCAN'T YOU SEE...
86,JUDGE DREAD,RELAX
87,PHYLLIS ST JAMES,CANDLELIGHT AFTERNOON
88,MIQUEL BROWN,BLACK LEATHER
89,BARBRA STREISAND,LEFT IN THE DARK
90,INTRIGUE,LET SLEEPING DOGS LIE
91,WINDJAMMER,LIVE WITHOUT YOUR LOVE
92,SCANDAL FEATURING PATTY SMYTH,THE WARRIOR FT PATTY SMYTH
93,POSITIVE NOISE,A MILLION MILES AWAY
94,MICHAEL JACKSON,GIRL YOU'RE SO TOGETHER
95,KENNY ROGERS WITH KIM CARNES AND JAMES INGRAM,WHAT ABOUT ME
96,TANGERINE DREAM,WARSAW IN THE SUN
97,ALVIN STARDUST,I WON'T RUN AWAY
98,SPK,JUNK FUNK
99,FEELABEELIA,FEEL IT
100,ICICLE WORKS,HOLLOW HORSE
