positions,artists,titles
1,DON MCLEAN,CRYING
2,LIPPS INC,FUNKYTOWN
3,OLIVIA NEWTON-JOHN AND ELECTRIC LIGHT ORCHESTRA,XANADU
4,ROBERTA FLACK AND DONNY HATHAWAY,BACK TOGETHER AGAIN
5,THE KORGIS,EVERYBODY'S GOT TO LEARN SOMETIME
6,STACY LATTISAW,JUMP TO THE BEAT
7,SPLODGENESSABOUNDS,SIMON TEMPLAR/TWO PINTS OF LAGER AND A PACKET OF CRISPS PLEASE
8,UB40,MY WAY OF THINKING/I THINK IT'S GOING TO RAIN
9,B.A. ROBERTSON,TO BE OR NOT TO BE
10,TEENA MARIE,BEHIND THE GROOVE
11,PAUL MCCARTNEY,WATERFALLS
12,ODYSSEY,USE IT UP AND WEAR IT OUT
13,LIQUID GOLD,SUBSTITUTE
14,QUEEN,PLAY THE GAME
15,MASH,THEME FROM M*A*S*H (SUICIDE IS PAINLESS)
16,DETROIT SPINNERS,CUPID/I'VE LOVED YOU FOR A LONG TIME
17,MATCHBOX,MIDNITE DYNAMOS
18,JERMAINE JACKSON,LET'S GET SERIOUS
19,SAXON,747 (STRANGERS IN THE NIGHT)
20,ORCHESTRAL MANOEUVRES IN THE DARK,MESSAGES
21,BOB MARLEY & THE WAILERS,COULD YOU BE LOVED
22,THIN LIZZY,CHINATOWN
23,ROD STEWART,IF LOVING YOU IS WRONG (I DON'T WANT TO BE RIGHT)
24,SIOUXSIE AND THE BANSHEES,CHRISTINE
25,LAMBRETTAS,D-A-A-ANCE
26,ELECTRIC LIGHT ORCHESTRA,I'M ALIVE
27,CROWN HEIGHTS AFFAIR,YOU GAVE ME LOVE
28,JUDAS PRIEST,BREAKING THE LAW
29,DARTS,LET'S HANG ON
30,JOY DIVISION,LOVE WILL TEAR US APART
31,ROXY MUSIC,OVER YOU
32,HOT CHOCOLATE,NO DOUBT ABOUT IT
33,THE SPECIALS,RAT RACE/RUDE BOYS OUTA JAIL
34,THE SEX PISTOLS,(I'M NOT YOUR) STEPPING STONE
35,CHANGE,A LOVER'S HOLIDAY/GLOW OF LOVE
36,YELLOW MAGIC ORCHESTRA,COMPUTER GAME (THEME FROM THE INVADERS)
37,BAD MANNERS,LIP UP FATTY
38,AC/DC,WHOLE LOTTA ROSIE
39,JOAN ARMATRADING,ME MYSELF I
40,SURFACE NOISE,THE SCRATCH
41,GERARD KENNY,FANTASY
42,ELVIS COSTELLO,NEW AMSTERDAM
43,PHIL LYNOTT,KING'S CALL
44,JANIS IAN,THE OTHER SIDE OF THE SUN
45,DARYL HALL AND JOHN OATES,RUNNING FROM PARADISE
46,DONNA SUMMER,SUNSET PEOPLE
47,GENE CHANDLER,DOES SHE HAVE A FRIEND?
48,AC/DC,HIGH VOLTAGE
49,PETE TOWNSHEND,LET MY LOVE OPEN THE DOOR
50,THE POLICE,SIX PACK
51,LEO SAYER,MORE THAN I CAN SAY
52,VAN HALEN,RUNNIN' WITH THE DEVIL
53,JONA LEWIE,YOU'LL ALWAYS FIND ME IN THE KITCHEN AT PARTIES
54,AC/DC,DIRTY DEEDS DONE DIRT CHEAP
55,AC/DC,IT'S A LONG WAY TO THE TOP (IF YOU WANNA ROCK 'N' ROLL)
56,THE ROLLING STONES,EMOTIONAL RESCUE
57,JOHN OTWAY AND WILD WILLY BARRETT,DK 50-80
58,BLACK SABBATH,NEON KNIGHTS
59,GARY NUMAN,WE ARE GLASS
60,DAVID ESSEX,HOT LOVE
61,THE UNDERTONES,WEDNESDAY WEEK
62,THE AVERAGE WHITE BAND,LET'S GO ROUND AGAIN
63,KATE BUSH,BABOOSHKA
64,SAXON,BACKS TO THE WALL
65,ELTON JOHN,LITTLE JEANNIE
66,SAXON,BIG TEASER/RAINBOW THEME
67,IRON MAIDEN,SANCTUARY
68,THE MANHATTAN TRANSFER,TWILIGHT ZONE/TWILIGHT TONE
69,SAD CAFE,NOTHING LEFT TOULOUSE
70,FRANK HOOKER AND POSITIVE PEOPLE,THIS FEELIN'
71,MONTROSE,SPACE STATION NO 5/GOOD ROCKING TONIGHT
72,BILL NELSON,DO YOU DREAM IN COLOUR
73,EXPRESSOS,HEY GIRL
74,ULTRAVOX,SLEEPWALK
75,THE VAPORS,NEWS AT TEN
