positions,artists,titles
1,TAKE THAT,BACK FOR GOOD
2,OUTHERE BROTHERS,DON'T STOP (WIGGLE WIGGLE)
3,BOBBY BROWN,TWO CAN PLAY THAT GAME
4,STRIKE,U SURE DO
5,CORONA,BABY BABY
6,GRACE,NOT OVER YET
7,WET WET WET,JULIA SAYS
8,BROWNSTONE,IF YOU LOVE ME
9,REM,STRANGE CURRENCIES
10,BUCKETHEADS,THE BOMB! (THESE SOUNDS FALL INTO MY...)
11,CHER/HYNDE/CHERRY WITH CLAPTON,LOVE CAN BUILD A BRIDGE
12,MARY J BLIGE,I'M GOIN' DOWN
13,TINA ARENA,CHAINS
14,ALEX PARTY,DON'T GIVE ME YOUR LIFE
15,SNAP! FEATURING SUMMER,THE FIRST THE LAST ETERNITY
16,HOLE,DOLL PARTS
17,CELINE DION,THINK TWICE
18,PATO BANTON WITH RANKING ROGER,BUBBLING HOT
19,NIGHTCRAWLERS,PUSH THE FEELING ON
20,FREAKPOWER,"TURN ON, TUNE IN, COP OUT"
21,JANET JACKSON,WHOOPS NOW/WHAT'LL I DO
22,LUTHER VANDROSS,AIN'T NO STOPPING US NOW
23,SIMPLE MINDS,HYPNOTISED
24,REEF,GOOD FEELING
25,TERENCE TRENT D'ARBY,HOLDING ON TO YOU
26,EAST 17,LET IT RAIN
27,BEATLES,BABY IT'S YOU
28,TRICKY,BLACK STEEL
29,HUMAN LEAGUE,ONE MAN IN MY HEART
30,CRASH TEST DUMMIES FT E REID,THE BALLAD OF PETER PUMPKINHEAD
31,JX,YOU BELONG TO ME
32,BITTY MCLEAN,OVER THE RIVER
33,KINGMAKER,YOU AND I WILL NEVER SEE THINGS EYE TO..
34,LIGHTNING SEEDS,MARVELLOUS
35,ULTIMATE KAOS,SHOW A LITTLE LOVE
36,LOVE CITY GROOVE,LOVE CITY GROOVE
37,MICA PARIS,ONE
38,BOO RADLEYS,WAKE UP BOO!
39,GUN,SOMETHING WORTHWHILE
40,CLOCK,AXEL F/KEEP PUSHIN'
41,MASSIVE ATTACK,THE KARMACOMA EP
42,DES'REE,YOU GOTTA BE
43,EVE GALLAGHER,YOU CAN HAVE IT ALL
44,REDNEX,OLD POP IN AN OAK
45,DR DRE & ICE CUBE,NATURAL BORN KILLAZ
46,ARTEMESIA,BITS + PIECES
47,SOX,GO FOR THE HEART
48,SHUT UP AND DANCE,SAVE IT 'TIL THE MOURNING AFTER
49,MENSWEAR,I'LL MANAGE SOMEHOW
50,REEL 2 REAL FEAT MAD STUNTMAN,CONWAY
51,TIN TIN OUT FEAT ESPIRITU,ALWAYS SOMETHING THERE TO REMIND ME
52,SLEEPER,VEGAS
53,SEAN MAGUIRE,SUDDENLY
54,BARRY WHITE,I ONLY WANT TO BE WITH YOU
55,ANTHONY WAY/STANISLAS SYREWICZ,PANIS ANGELICUS
56,MN8,I'VE GOT A LITTLE SOMETHING FOR YOU
57,TEENAGE FANCLUB,MELLOW DOUBT
58,PEREZ 'PREZ' PRADO & HIS ORCH,GUAGLIONE
59,VANESSA WILLIAMS,THE SWEETEST DAYS
60,ANNIE LENNOX,NO MORE 'I LOVE YOU'S'
61,PRODIGY,POISON
62,NPG,GET WILD
63,MIKE & THE MECHANICS,OVER MY SHOULDER
64,BEVERLEY KNIGHT,FLAVOUR OF THE OLD SCHOOL
65,JIMMY NAIL,CROCODILE SHOES
66,SPIRITS,SPIRIT INSIDE
67,DURAN DURAN,PERFECT DAY
68,SOPHIE B. HAWKINS,AS I LAY ME DOWN
69,N-TRANCE,SET YOU FREE
70,INI KAMOZE,HERE COMES THE HOTSTEPPER
71,SACRED SPIRIT,YEHA-NOHA
72,MADONNA,BEDTIME STORY
73,ROXETTE,VULNERABLE
74,ELTON JOHN,BELIEVE
75,PERFECTO ALLSTARZ,REACH UP (PIG BAG)
76,LONDONBEAT,I'M JUST YOUR PUPPET ON A...(STRING!)
77,MIGHTY MORPH'N POWER RANGERS,POWER RANGERS
78,2 IN A ROOM,AHORA ES (NOW IS THE TIME)
79,APHEX TWIN,VENTOLIN EP
80,EAST 17,STAY ANOTHER DAY
81,EMILY VAN EVERA/SISTER G FRITZ,VISION
82,PORTRAIT,I CAN CALL YOU
83,STONE ROSES,TEN STOREY LOVE SONG
84,ZIG AND ZAG,THEM GIRLS THEM GIRLS
85,BOYZONE,LOVE ME FOR A REASON
86,KOOL WORLD PRODUCTIONS,INVADER
87,MARCO POLO,A PRAYER TO THE MUSIC
88,NPG,GET WILD
89,SIMPLE MINDS,SHE'S A RIVER
90,TRACI LORDS,CONTROL
91,MOBY,EVERYTIME YOU TOUCH ME
92,K-STAND FEAT PETE BOYLE,"ERIC THE KING/OOH-AH, ERIC CANTONA"
93,PORTISHEAD,GLORY BOX
94,ICE MC,IT'S A RAINY DAY
95,CHILL FM FEAT TECHNOTRANCE,STROBELIGHT EP
96,WHIGFIELD,ANOTHER DAY
97,THURMAN,FAMOUS
98,CARDIGANS,SICK & TIRED
99,BARBARA DICKSON,LOVE HURTS
100,LUTHER VANDROSS,ALWAYS AND FOREVER
