positions,artists,titles
1,BILLY CONNOLLY,D.I.V.O.R.C.E.
2,DAVID BOWIE,SPACE ODDITY {1975}
3,HOT CHOCOLATE,YOU SEXY THING
4,ROXY MUSIC,LOVE IS THE DRUG
5,JIM CAPALDI,LOVE HURTS
6,JOHN LENNON,IMAGINE
7,GLEN CAMPBELL,RHINESTONE COWBOY
8,ROD STEWART,THIS OLD HEART OF MINE
9,QUEEN,BOHEMIAN RHAPSODY
10,JIGSAW,SKY HIGH
11,JUSTIN HAYWARD AND JOHN LODGE,BLUE GUITAR
12,HELLO,NEW YORK GROOVE
13,BAY CITY ROLLERS,MONEY HONEY
14,MAXINE NIGHTINGALE,RIGHT BACK WHERE WE STARTED FROM
15,THE TRAMMPS,HOLD BACK THE NIGHT
16,DAVID CASSIDY,DARLIN'
17,STEELEYE SPAN,ALL AROUND MY HAT
18,GEORGE MCCRAE,I AIN'T LYIN'
19,STRETCH,WHY DID YOU DO IT
20,DEE CLARK,RIDE A WILD HORSE
21,ESTHER PHILLIPS,WHAT A DIFF'RENCE A DAY MAKES
22,AUSTIN ROBERTS,ROCKY
23,EAGLES,LYIN' EYES
24,JOHN MILES,HIGHFLY
25,THE STYLISTICS,NA NA IS THE SADDEST WORD
26,JOHN ASHER,LET'S TWIST AGAIN
27,SLADE,IN FOR A PENNY
28,BAND OF THE BLACK WATCH,SCOTCH ON THE ROCKS
29,MORRIS ALBERT,FEELINGS
30,GEORGE BENSON,SUPERSHIP
31,SILVER CONVENTION,FLY ROBIN FLY
32,JASPER CARROTT,FUNKY MOPED/MAGIC ROUNDABOUT
33,ABBA,SOS
34,SHOWADDYWADDY,HEAVENLY
35,ART GARFUNKEL,I ONLY HAVE EYES FOR YOU
36,GLADYS KNIGHT AND THE PIPS,PART TIME LOVE
37,ELTON JOHN,ISLAND GIRL
38,GARY GLITTER,PAPA OOM MOW MOW
39,THE DRIFTERS,THERE GOES MY FIRST LOVE
40,NAZARETH,HOLY ROLLER
41,DEMIS ROUSSOS,HAPPY TO BE ON AN ISLAND IN THE SUN
42,THE OSMONDS,I'M STILL GONNA NEED YOU
43,THE IMPRESSIONS,FIRST IMPRESSIONS
44,VAN MCCOY,CHANGE WITH THE TIMES
45,KC AND THE SUNSHINE BAND,I'M SO CRAZY
46,14-18,GOOD-BYE-EE
47,RUBETTES,LITTLE DARLING
48,LAUREL AND HARDY WITH THE AVALON BOYS FEATURING CHILL WILLS,THE TRAIL OF THE LONESOME PINE FT CHILL WILLS
49,JOHN INMAN,ARE YOU BEING SERVED SIR?
50,SENSATIONAL ALEX HARVEY BAND,GAMBLIN' BAR ROOM BLUES
