positions,artists,titles
1,KC AND THE SUNSHINE BAND,GIVE IT UP
2,SPANDAU BALLET,GOLD
3,THE STYLE COUNCIL,LONG HOT SUMMER/PARIS MATCH
4,WHAM!,CLUB TROPICANA
5,ELTON JOHN,I'M STILL STANDING
6,DEPECHE MODE,EVERYTHING COUNTS
7,MALCOLM MCLAREN,DOUBLE DUTCH
8,HERBIE HANCOCK,ROCKIT
9,PAUL YOUNG,WHEREVER I LAY MY HAT (THAT'S MY HOME)
10,FREEEZ,I.O.U.
11,GARY BYRD AND THE GB EXPERIENCE,THE CROWN
12,ROBERT PLANT,BIG LOG
13,EURYTHMICS,WHO'S THAT GIRL?
14,CREATURES,RIGHT NOW
15,LOTUS EATERS,THE FIRST PICTURE OF YOU
16,BANANARAMA,CRUEL SUMMER
17,DAVID GRANT,"WATCHING YOU, WATCHING ME"
18,MIKE OLDFIELD,MOONLIGHT SHADOW
19,MADNESS,WINGS OF A DOVE
20,GALAXY FEATURING PHIL FEARON,WAIT UNTIL TONIGHT (MY LOVE) FT PHIL FEARON
21,LEVEL 42,THE SUN GOES DOWN (LIVING IT UP)
22,SHAKIN' STEVENS,IT'S LATE
23,KIM WILDE,LOVE BLONDE
24,TRACIE,GIVE IT SOME EMOTION
25,BRUCE FOXTON,FREAK
26,THE POLICE,WRAPPED AROUND YOUR FINGER
27,HEAVEN 17,COME LIVE WITH ME
28,KRAFTWERK,TOUR DE FRANCE
29,THE KINKS,COME DANCING
30,MODERN ROMANCE,WALKING IN THE RAIN
31,WHITESNAKE,GUILTY OF LOVE
32,ROMAN HOLLIDAY,DON'T TRY TO STOP IT
33,SHALAMAR,DISAPPEARING ACT
34,IRENE CARA,FLASHDANCE....WHAT A FEELING
35,CARMEL,BAD DAY
36,UB40,RED RED WINE
37,ASIA,DON'T CRY
38,CLUBHOUSE,DO IT AGAIN-BILLIE JEAN (MEDLEY)
39,FUNK MASTERS,IT'S OVER
40,ROD STEWART,BABY JANE
41,Y&T,MEAN STREAK
42,THE CURE,THE WALK
43,NEW EDITION,POPCORN LOVE
44,AGNETHA FALTSKOG,WRAP YOUR ARMS AROUND ME
45,H2O,JUST OUTSIDE OF HEAVEN
46,GEORGE BENSON,FEEL LIKE MAKIN' LOVE
47,THE MOODY BLUES,BLUE WORLD
48,ELVIS COSTELLO AND THE ATTRACTIONS,EVERYDAY I WRITE THE BOOK
49,DAVE STEWART AND BARBARA GASKIN,BUSY DOING NOTHING
50,ECHO & THE BUNNYMEN,NEVER STOP
51,THE O'JAYS,PUT OUR HEADS TOGETHER
52,THE BELLE STARS,INDIAN SUMMER
53,GLOVE,LIKE AN ANIMAL
54,HAIRCUT 100,PRIME TIME
55,THE STRAY CATS,(SHE'S) SEXY AND 17
56,DAVID SYLVIAN AND RIUICHI SAKAMOTO,FORBIDDEN COLOURS
57,NEW ORDER,BLUE MONDAY
58,STEVE HARLEY AND COCKNEY REBEL,BALLERINA (PRIMA DONNA)
59,THE THOMPSON TWINS,WATCHING
60,ANIMAL NIGHTLIFE,NATIVE BOY (UPTOWN)
61,THE CHI-LITES,CHANGING FOR YOU
62,TWISTED SISTER,YOU CAN'T STOP ROCK 'N' ROLL
63,TOM ROBINSON,WAR BABY
64,MICHAEL SEMBELLO,MANIAC
65,SARAH BRIGHTMAN,HIM
66,THE STRANGLERS,PARADISE
67,JO BOXERS,JOHNNY FRIENDLY
68,PEABO BRYSON AND ROBERTA FLACK,TONIGHT I CELEBRATE MY LOVE
69,KENNY LYNCH,HALF THE DAY'S GONE
70,LA FLEUR,BOOGIE NIGHTS
71,THE JETS,BLUE SKIES
72,MARY JANE GIRLS,ALL NIGHT LONG
73,DIO,HOLY DIVER
74,THE STYLE COUNCIL,MONEY GO ROUND (PART ONE)
75,THIN LIZZY,THE SUN GOES DOWN (LIVING IT UP)
76,URIAH HEEP,STAY ON TOP
77,JULIE ROBERTS,FOOL FOR YOU
78,DAVID ESSEX,TAHITI
79,THE MANHATTANS,CRAZY
80,LIGHT OF THE WORLD,JEALOUS LOVER
81,MEN AT PLAY,DR JAM (IN THE SLAM)
82,STAR SISTERS,STAR SISTERS
83,SERGE PONAAR,OUT IN THE NIGHT
84,KATIE KISSOON,YOU'RE THE ONE (YOU'RE MY NUMBER ONE)
85,ANNABEL LAMB,RIDERS ON THE STORM
86,BIZ,WE'RE GONNA GROOVE TONIGHT
87,JULUKA,IMPI
88,SILENT RUNNING,WHEN THE 12TH OF NEVER COMES
89,CENTRAL LINE,LOVELY DAY
90,WEATHER GIRLS,IT'S RAINING MEN
91,SHRIEKBACK,LINED UP (REMIX)
92,KURTIS BLOW,PARTY TIME
93,RICK JAMES,COLD BLOODED
94,SPANDAU BALLET,TRUE
95,JEFFREY OSBORNE,DON'T YOU GET SO MAD
96,ROBERT MARLOW,THE FACE OF DORIAN GRAY
97,TOM TOM CLUB,THE MAN WITH THE 4 WAY HIPS
98,HAMILTON BOHANNON,LET'S START THE DANCE III
99,CASHMERE,TRY YOUR LOVIN'
100,EVERYTHING BUT THE GIRL,NIGHT AND DAY
