positions,artists,titles
1,ARMAND VAN HELDEN,YOU DON'T KNOW ME
2,OFFSPRING,PRETTY FLY (FOR A WHITE GUY)
3,STEPS,HEARTBEAT/TRAGEDY
4,DRU HILL,THESE ARE THE TIMES
5,BRYAN ADAMS FT MELANIE C.,WHEN YOU'RE GONE
6,TERRORVISION,TEQUILA
7,TQ,WESTSIDE
8,DIVINE COMEDY,NATIONAL EXPRESS
9,GARBAGE,WHEN I GROW UP
10,INNER CITY,GOOD LIFE (BUENA VIDA)
11,PLACEBO,EVERY YOU EVERY ME
12,911,A LITTLE BIT MORE
13,FATBOY SLIM,PRAISE YOU
14,BUSTA RHYMES,GIMME SOME MORE
15,ALL SEEING I FT TONY CHRISTIE,WALK LIKE A PANTHER
16,ANOTHER LEVEL/GHOSTFACE KILLAH,I WANT YOU FOR MYSELF
17,EMMIE,MORE THAN THIS
18,CHEF,CHOCOLATE SALTY BALLS (P.S. I LOVE YOU)
19,LEILANI,MADNESS THING
20,BLOCKSTER,YOU SHOULD BE...
21,3 COLOURS RED,BEAUTIFUL DAY
22,CASSIUS,CASSIUS 1999
23,CHER,BELIEVE
24,GREECE 2000,THREE DRIVES
25,HONEYZ,END OF THE LINE
26,MERCURY REV,DELTA SUN BOTTLENECK STOMP
27,SPICE GIRLS,GOODBYE
28,GAY DAD,TO EARTH WITH LOVE
29,EMILIA,BIG BIG WORLD
30,JULIET ROBERTS,BAD GIRLS/I LIKE
31,WILL SMITH,MIAMI
32,HUMATE,LOVE STIMULATION
33,LEVELLERS,ONE WAY
34,DA CLICK,GOOD RHYMES
35,DESTINY'S CHILD FT TIMBALAND,GET ON THE BUS
36,VENGABOYS,UP AND DOWN
37,STRAW,THE AEROPLANE SONG
38,ULTRA,RESCUE ME
39,BOYZONE,I LOVE THE WAY YOU LOVE ME
40,ROBBIE WILLIAMS,NO REGRETS/ANTMUSIC
41,B'WITCHED,TO YOU I BELONG
42,MCGANNS,A HEARTBEAT AWAY
43,MARIAH CAREY & WHITNEY HOUSTON,WHEN YOU BELIEVE
44,DURAN DURAN,ELECTRIC BARBARELLA
45,ACE OF BASE,"ALWAYS HAVE, ALWAYS WILL"
46,BABYLON ZOO,ALL THE MONEY'S GONE
47,PORN KINGS VS DJ SUPREME,UP TO THE WILDSTYLE
48,HOLE,MALIBU
49,BILLIE,SHE WANTS YOU
50,LANTERNS,HIGHRISE TOWN
51,MONIFAH,TOUCH IT
52,DENISE AND JOHNNY,ESPECIALLY FOR YOU
53,SEBADOH,FLAME
54,JUSTIN,OVER YOU
55,ENGELBERT HUMPERDINCK,QUANDO QUANDO QUANDO
56,LINDA MCCARTNEY,THE LIGHT COMES FROM WITHIN
57,JAY-Z,HARD KNOCK LIFE (GHETTO ANTHEM)
58,CELINE DION & R KELLY,I'M YOUR ANGEL
59,LIGHTHOUSE FAMILY,POSTCARD FROM HEAVEN
60,SAVAGE GARDEN,I WANT YOU '98
61,ALDA,GIRLS NIGHT OUT
62,ALL SAINTS,WAR OF NERVES
63,BLACKSTREET/MYA FT MASE,TAKE ME THERE
64,TAMPERER FEAT MAYA,IF YOU BUY THIS RECORD YOUR LIFE WILL BE
65,FIVE,UNTIL THE TIME IS THROUGH
66,CARDIGANS,MY FAVOURITE GAME
67,LLAMA FARMERS,BIG WHEELS
68,BEDLAM,DA-FORCE
69,CHRISTOPHER JUST,I'M A DISCO DANCER
70,CORRS,SO YOUNG
71,AQUA,GOOD MORNING SUNSHINE
72,FIERCE,RIGHT HERE RIGHT NOW
73,STEREOPHONICS,THE BARTENDER AND THE THIEF
74,ALISHA'S ATTIC,WISH I WERE YOU
75,JANE MCDONALD,CRUISE INTO CHRISTMAS
76,HAND'S BURN,GOOD SHOT
77,BEAUTIFUL SOUTH,DUMB
78,FRANK SINATRA,THEY ALL LAUGHED
79,MOTHERS PRIDE,LEARNING TO FLY
80,VONDA SHEPARD,SEARCHIN' MY SOUL
81,GEORGE MICHAEL,OUTSIDE
82,DEE PATTEN,WHO'S THE BAD MAN?
83,DOOLALLY,STRAIGHT FROM THE HEART
84,ANOTHER LEVEL,GUESS I WAS A FOOL
85,MIDGET,ARTWORK
86,SURREAL MADRID,GIRLS OF THE NIGHT EP
87,TOUCH AND GO,WOULD YOU...?
88,DESERT EAGLE DISCS/21 SOLDIERS,THE LOVERS
89,IAN POOLEY,WHAT'S YOUR NUMBER
90,ROBBIE WILLIAMS,ANGELS
91,PARADOX FT DEVORAH,1999
92,E-17,EACH TIME
93,SHAM ROCK,TELL ME MA
94,PINK BOMB,AFTERSHOCK EP
95,CULTURE CLUB,I JUST WANNA BE LOVED
96,SING-SING/LINOLEUM,I CAN SEE YOU/YOUR BACK AGAIN
97,DRU HILL,HOW DEEP IS YOUR LOVE
98,RUFF DRIVERZ PTS ARROLA,DREAMING
99,LUTRICIA MCNEAL,THE GREATEST LOVE YOU'LL NEVER KNOW
100,EGG,GETTING AWAY WITH IT
