positions,artists,titles
1,MARK RONSON FT BRUNO MARS,UPTOWN FUNK
2,ED SHEERAN,THINKING OUT LOUD
3,BAND AID 30,DO THEY KNOW IT'S CHRISTMAS
4,TAKE THAT,THESE DAYS
5,OLIVER HELDENS FT KSTEWART,LAST ALL NIGHT (KOALA)
6,TAYLOR SWIFT,BLANK SPACE
7,ONE DIRECTION,NIGHT CHANGES
8,OLLY MURS FT TRAVIE MCCOY,WRAPPED UP
9,CALVIN HARRIS/ELLIE GOULDING,OUTSIDE
10,CLEAN BANDIT FT JESS GLYNNE,REAL LOVE
11,POGUES FT KIRSTY MACCOLL,FAIRYTALE OF NEW YORK
12,ONE DIRECTION,STEAL MY GIRL
13,MEGHAN TRAINOR,ALL ABOUT THAT BASS
14,SAM SMITH,LIKE I CAN
15,DAVID GUETTA FT SAM MARTIN,DANGEROUS
16,MARIAH CAREY,ALL I WANT FOR CHRISTMAS IS YOU
17,BRING ME THE HORIZON,DROWN
18,BLONDE FT MELISSA STEEL,I LOVED YOU
19,LABRINTH,JEALOUS
20,ELLA HENDERSON,YOURS
21,FIFTH HARMONY,BOSS
22,HOZIER,TAKE ME TO CHURCH
23,GEORGE EZRA,BUDAPEST
24,IDINA MENZEL,LET IT GO
25,SAM SMITH,STAY WITH ME
26,SAM SMITH,I'M NOT THE ONLY ONE
27,GEORGE EZRA,BLAME IT ON ME
28,WRETCH 32,6 WORDS
29,TAYLOR SWIFT,SHAKE IT OFF
30,JESSIE J/GRANDE/MINAJ,BANG BANG
31,TOM ODELL,REAL LOVE
32,ED SHEERAN,DON'T
33,CALVIN HARRIS FT JOHN NEWMAN,BLAME
34,UNION J,YOU GOT IT ALL
35,WIZZARD,I WISH IT COULD BE CHRISTMAS EVERYDAY
36,WHAM,LAST CHRISTMAS
37,ELLA HENDERSON,GHOST
38,SIA,CHANDELIER
39,ED SHEERAN,SING
40,JOHN LEGEND,ALL OF ME
41,GEORGE EZRA,LISTEN TO THE MAN
42,LILLY WOOD & ROBIN SCHULZ,PRAYER IN C
43,OLLY MURS FT DEMI LOVATO,UP
44,SHAKIN' STEVENS,MERRY CHRISTMAS EVERYONE
45,JAMES BAY,HOLD BACK THE RIVER
46,SIGMA FT PALOMA FAITH,CHANGING
47,JAMES NEWTON HOWARD/LAWRENCE,THE HANGING TREE
48,BEYONCE,7/11
49,NICO & VINZ,AM I WRONG
50,CLEAN BANDIT FT JESS GLYNNE,RATHER BE
51,MAROON 5,ANIMALS
52,CHVRCHES,GET AWAY
53,MR PROBZ,WAVES
54,MAGIC,RUDE
55,JEREMIH FT YG,DON'T TELL 'EM
56,SLADE,MERRY XMAS EVERYBODY
57,SCRIPT,SUPERHEROES
58,ARIANA GRANDE FT THE WEEKND,LOVE ME HARDER
59,PHARRELL WILLIAMS,HAPPY
60,CHRIS REA,DRIVING HOME FOR CHRISTMAS
61,BAND AID,DO THEY KNOW IT'S CHRISTMAS
62,CHERYL,I DON'T CARE
63,MICHAEL BUBLE,IT'S BEGINNING TO LOOK A LOT LIKE
64,YEARS & YEARS,DESIRE
65,SAM SMITH,HAVE YOURSELF A MERRY LITTLE CHRISTMAS
66,COLDPLAY,A SKY FULL OF STARS
67,BRENDA LEE,ROCKIN' AROUND THE CHRISTMAS TREE
68,ONEREPUBLIC,COUNTING STARS
69,ED SHEERAN,I SEE FIRE
70,GRL,UGLY HEART
71,ARIANA GRANDE FT ZEDD,BREAK FREE
72,EAST 17,STAY ANOTHER DAY
73,NICKI MINAJ FT SKYLAR GREY,BED OF LIES
74,ANDY WILLIAMS,IT'S THE MOST WONDERFUL TIME OF THE YEAR
75,WANKELMUT & EMMA LOUISE,MY HEAD IS A JUNGLE
76,MCBUSTED,AIR GUITAR
77,KID INK FT USHER & TINASHE,BODY LANGUAGE
78,PALOMA FAITH,ONLY LOVE CAN HURT LIKE THIS
79,IDINA MENZEL FT MICHAEL BUBLE,BABY IT'S COLD OUTSIDE
80,LEONA LEWIS,ONE MORE SLEEP
81,SAM SMITH,MONEY ON MY MIND
82,KIESZA,HIDEAWAY
83,IGGY AZALEA FT RITA ORA,BLACK WIDOW
84,PARRA FOR CUVA FT ANNA NAKLAB,WICKED GAMES
85,ALT-J,LEFT HAND FREE
86,MAROON 5,MAPS
87,ED SHEERAN,MAKE IT RAIN
88,FUSE ODG FT ANGEL,TINA
89,NICKI MINAJ,ANACONDA
90,ED SHEERAN,PHOTOGRAPH
91,ELTON JOHN,STEP INTO CHRISTMAS
92,DEAN MARTIN,LET IT SNOW LET IT SNOW LET IT SNOW
93,VERONICAS,YOU RUIN ME
94,JOHN & YOKO/PLASTIC ONO BAND,HAPPY XMAS (WAR IS OVER)
95,MICHAEL BUBLE,SANTA CLAUS IS COMING TO TOWN
96,WAZE & ODYSSEY VS R KELLY,BUMP & GRIND 2014
97,OLIVER HELDENS & BECKY HILL,GECKO (OVERDRIVE)
98,A GREAT BIG WORLD/AGUILERA,SAY SOMETHING
99,KRISTEN BELL/AGATHA LEE MONN,DO YOU WANT TO BUILD A SNOWMAN
100,ELLIE GOULDING,HOW LONG WILL I LOVE YOU
