positions,artists,titles
1,KYLIE MINOGUE,I SHOULD BE SO LUCKY
2,RICK ASTLEY,TOGETHER FOREVER
3,VANESSA PARADIS,JOE LE TAXI
4,ASWAD,DON'T TURN AROUND
5,THE PRIMITIVES,CRASH
6,ERASURE,SHIP OF FOOLS
7,TAJA SEVELLE,LOVE IS CONTAGIOUS
8,BOMB THE BASS,BEAT DIS
9,COLDCUT FEATURING YAZZ AND THE PLASTIC POPULATION,DOCTORIN' THE HOUSE FT YAZZ AND THE PLASTIC POPULATION
10,BILLY OCEAN,"GET OUTTA MY DREAMS, GET INTO MY CAR"
11,BELINDA CARLISLE,I GET WEAK
12,HEART,NEVER/THESE DREAMS
13,ERIC B AND RAKIM,I KNOW YOU GOT SOUL {1988}
14,EDDY GRANT,GIMME HOPE JO'ANNA
15,MEL AND KIM,THAT'S THE WAY IT IS
16,WHITNEY HOUSTON,WHERE DO BROKEN HEARTS GO
17,BROS,DROP THE BOY
18,AFRIKA BAMBAATAA AND FAMILY,RECKLESS FT UB40
19,JOHNNY HATES JAZZ,HEART OF GOLD
20,EIGHTH WONDER,I'M NOT SCARED
21,THE BANGLES,HAZY SHADE OF WINTER
22,TIFFANY,COULD'VE BEEN
23,TAYLOR DAYNE,TELL IT TO MY HEART
24,DEREK B,GOODGROOVE
25,THE SISTERS OF MERCY,DOMINION
26,AZTEC CAMERA,HOW MEN ARE
27,DAVID LEE ROTH,JUST LIKE PARADISE
28,MORRISSEY,SUEDEHEAD
29,SIMON HARRIS,BASS (HOW LOW CAN YOU GO)
30,SINITTA,CROSS MY BROKEN HEART
31,KEITH SWEAT,I WANT HER
32,MAGNUM,DAYS OF NO TRUST
33,TIFFANY,I THINK WE'RE ALONE NOW
34,EDDIE COCHRAN,C'MON EVERYBODY {1988}
35,THE COMMUNARDS,FOR A FRIEND
36,WET WET WET,TEMPTATION
37,DEBBIE GIBSON,ONLY IN MY DREAMS {1988}
38,CLIMIE FISHER,LOVE CHANGES (EVERYTHING) {1988}
39,JERMAINE STEWART,SAY IT AGAIN
40,THE CLASH,I FOUGHT THE LAW {1988}
41,GLEN GOLDSMITH,DREAMING
42,ICEHOUSE,CRAZY {1988}
43,VOICE OF THE BEEHIVE,I WALK THE EARTH
44,TAYLOR DAYNE,PROVE YOUR LOVE
45,MAXI PRIEST AND BERES HAMMOND,HOW CAN WE EASE THE PAIN
46,JELLYBEAN FEATURING ADELE BERTEI,JUST A MIRAGE FT ADELE BERTEI
47,TONY TERRY,LOVEY DOVEY
48,MADNESS,I PRONOUNCE YOU
49,INXS,DEVIL INSIDE
50,THE MISSION,TOWER OF STRENGTH
51,RICHARD MARX,SHOULD'VE KNOWN BETTER
52,WAS (NOT WAS),SPY IN THE HOUSE OF LOVE {1988}
53,SAXON,RIDE LIKE THE WIND
54,PEBBLES,GIRLFRIEND
55,ECHO & THE BUNNYMEN,PEOPLE ARE STRANGE
56,BRENDA RUSSELL,PIANO IN THE DARK
57,BROS,WHEN WILL I BE FAMOUS?
58,ALEXANDER O'NEAL FEATURING CHERRELLE,NEVER KNEW LOVE LIKE THIS FT CHERRELLE
59,MICHAEL JACKSON,MAN IN THE MIRROR
60,WEE PAPA GIRL RAPPERS,FAITH
61,WALLY JUMP JUNIOR AND THE CRIMINAL ELEMENT,PRIVATE PARTY
62,T'PAU,VALENTINE
63,ELTON JOHN,CANDLE IN THE WIND (LIVE)
64,JACK 'N' CHILL,THE JACK THAT HOUSE BUILT {1988}
65,GEORGE HARRISON,WHEN WE WAS FAB
66,BAM BAM,GIVE IT TO ME
67,TONGUE 'N' CHEEK,NOBODY (CAN LOVE ME)
68,SIMPLY RED,I WON'T FEEL BAD
69,THE PROCLAIMERS,MAKE MY HEART FLY
70,BUNKER KRU AND HARLEQUIN FOURS,SET IT OFF
71,TINA TURNER,ADDICTED TO LOVE (LIVE)
72,GENE AND JIM ARE INTO SHAKES,SHAKE! (HOW ABOUT A SAMPLING GENE?)
73,MANTRONIX,SIMPLE SIMON
74,THE POGUES,IF I SHOULD FALL FROM GRACE WITH GOD
75,THE BEATMASTERS FEATURING THE COOKIE CREW,ROK DA HOUSE {1988} FT THE COOKIE CREW
76,BELOUIS SOME,SOME GIRLS
77,SOUP DRAGONS,THE MAJESTIC HEAD
78,KRUSH,HOUSE ARREST
79,BOY GEORGE,LIVE MY LIFE
80,TEENA MARIE,OOO LA LA LA
81,JODY WATLEY,SOME KIND OF LOVER
82,ROBERT PALMER,SWEET LIES
83,RICK SPRINGFIELD,ROCK OF LIFE
84,JAMIE PRINCIPLE,BABY WANTS TO RIDE
85,BARRY CROCKER,NEIGHBOURS
86,DOKKEN,BURNING LIKE A FLAME
87,SPOONIE GEE,I'M ALL SHOOK UP
88,WIRE,KIDNEY BONGOS
89,BIG DADDY KANE,RAW
90,THE CHURCH,UNDER THE MILKY WAY
91,SOHO,PIECE OF YOU
92,SUBURBAN BOYS,THE HIT MIX ACTUALLY
93,ENGELBERT HUMPERDINCK,NOTHING'S GONNA CHANGE MY LOVE FOR YOU
94,NOISEWORKS,TAKE ME BACK
95,ICICLE WORKS,NUMB EP
96,GODFATHERS,BIRTH SCHOOL WORK DEATH
97,ACT,I CAN'T ESCAPE FROM YOU
98,TOTO,STOP LOVING YOU
99,TC CURTIS,PACK UP YOUR THINGS AND GET OUT OF MY LIFE
100,THE ART OF NOISE,DRAGNET '88
