positions,artists,titles
1,ROD STEWART,MAGGIE MAY/REASON TO BELIEVE
2,THE TAMS,HEY GIRL DON'T BOTHER ME
3,NANCY SINATRA AND LEE HAZLEWOOD,DID YOU EVER
4,MIDDLE OF THE ROAD,"TWEEDLE DEE, TWEEDLE DUM"
5,JAMES TAYLOR,YOU'VE GOT A FRIEND
6,CCS,TAP TURNS ON THE WATER
7,SHIRLEY BASSEY,FOR ALL WE KNOW
8,MARMALADE,COUSIN NORMAN
9,FORTUNES,"FREEDOM COME, FREEDOM GO"
10,HOT CHOCOLATE,I BELIEVE (IN LOVE)
11,JETHRO TULL,LIFE IS A LONG SONG/UP THE POOL
12,THE SUPREMES,NATHAN JONES
13,MUNGO JERRY,YOU DON'T HAVE TO BE IN THE ARMY TO FIGHT IN THE WAR
14,REDBONE,THE WITCH QUEEN OF NEW ORLEANS
15,CURVED AIR,BACK STREET LUV
16,DIANA ROSS,I'M STILL WAITING
17,TITANIC,SULTANA
18,THE FOUR TOPS,SIMPLE GAME
19,DANIEL BOONE,DADDY DON'T YOU WALK SO FAST
20,THE NEW SEEKERS,NEVER ENDING SONG OF LOVE
21,ENGELBERT HUMPERDINCK,"ANOTHER TIME, ANOTHER PLACE"
22,BUFFY SAINTE-MARIE,SOLDIER BLUE
23,DANYEL GERARD,BUTTERFLY
24,CAT STEVENS,MOON SHADOW
25,BAY CITY ROLLERS,KEEP ON DANCING
26,ARETHA FRANKLIN,SPANISH HARLEM
27,CAROLE KING,IT'S TOO LATE/I FEEL THE EARTH MOVE
28,THE CARPENTERS,SUPERSTAR/FOR ALL WE KNOW
29,JOAN BAEZ,THE NIGHT THEY DROVE OLD DIXIE DOWN
30,DAWN,WHAT ARE YOU DOING SUNDAY
31,ELVIS PRESLEY,I'M LEAVIN'
32,PIONEERS,LET YOUR YEAH BE YEAH
33,VINCE HILL,LOOK AROUND
34,KEN DODD,WHEN LOVE COMES ROUND AGAIN
35,MIDDLE OF THE ROAD,CHIRPY CHIRPY CHEEP CHEEP
36,ROGER WHITTAKER,MAMMY BLUE
37,AL GREEN,TIRED OF BEING ALONE
38,ELGINS,PUT YOURSELF IN MY PLACE
39,FRANK SINATRA,MY WAY
40,JUDY COLLINS,AMAZING GRACE
41,ST. CECILIA,LEAP UP AND DOWN (WAVE YOUR KNICKERS IN THE AIR)
42,ROCK CANDY,REMEMBER
43,DAWN,KNOCK THREE TIMES
44,SCOTT ENGLISH,BRANDY
45,THE FAMILY,IN MY OWN TIME
46,NEW WORLD,TOM-TOM TURNAROUND
47,GEORGE HARRISON,BANGLA-DESH
48,LOS POP TOPS,MAMMY BLUE
49,CLODAGH RODGERS,LADY LOVE BUG
50,FORMATIONS,AT THE TOP OF THE STAIRS
