positions,artists,titles
1,MARVIN GAYE,I HEARD IT THROUGH THE GRAPEVINE
2,LULU,BOOM BANG-A-BANG
3,DESMOND DEKKER AND THE ACES,THE ISRAELITES
4,DEAN MARTIN,GENTLE ON MY MIND
5,HOLLIES,SORRY SUZANNE
6,MARY HOPKIN,GOODBYE
7,JOE SOUTH,GAMES PEOPLE PLAY
8,FOUNDATIONS,"IN THE BAD, BAD OLD DAYS"
9,WHO,PINBALL WIZARD
10,BEACH BOYS,I CAN HEAR MUSIC
11,SANDIE SHAW,MONSIEUR DUPONT
12,CILLA BLACK,SURROUND YOURSELF WITH SORROW
13,TEMPTATIONS,GET READY
14,PETER SARSTEDT,WHERE DO YOU GO TO (MY LOVELY)
15,NOEL HARRISON,THE WINDMILLS OF YOUR MIND
16,TREMELOES,HELLO WORLD
17,BEE GEES,FIRST OF MAY
18,CLIFF RICHARD,GOOD TIMES
19,ELVIS PRESLEY,IF I CAN DREAM
20,BOB AND EARL,HARLEM SHUFFLE
21,ENGELBERT HUMPERDINCK,THE WAY IT USED TO BE
22,STEVIE WONDER,I DON'T KNOW WHY I LOVE YOU
23,RIGHTEOUS BROTHERS,YOU'VE LOST THAT LOVIN' FEELIN'
24,DONALD PEERS,PLEASE DON'T GO
25,LOVE AFFAIR,ONE ROAD
26,GLEN CAMPBELL,WICHITA LINEMAN
27,CLODAGH RODGERS,COME BACK AND SHAKE ME
28,LES TROUBADOURS DU ROI BAUDOUIN,SANCTUS (MISSA LUBA)
29,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",DON JUAN
30,SARAH VAUGHAN AND BILLY ECKSTINE,PASSING STRANGERS
31,EQUALS,MICHAEL AND THE SLIPPER TREE
32,JOHNNY NASH,CUPID
33,MARBLES,THE WALLS FELL DOWN
34,DIANA ROSS AND THE SUPREMES AND THE TEMPTATIONS,I'M GONNA MAKE YOU LOVE ME
35,JR WALKER AND THE ALL STARS,ROAD RUNNER
36,GENE PITNEY,MARIA ELENA
37,SLY AND THE FAMILY STONE,EVERYDAY PEOPLE
38,JACKIE TRENT,I'LL BE THERE
38,SCAFFOLD,LILY THE PINK
38,FLEETWOOD MAC,ALBATROSS
41,CONSORTIUM,ALL THE LOVE IN THE WORLD
42,TONY BLACKBURN,IT'S ONLY LOVE
43,FRANK SINATRA,MY WAY
43,CREAM,BADGE
45,JEFFERSON,COLOUR OF MY LOVE
46,AMEN CORNER,(IF PARADISE IS) HALF AS NICE
47,MARMALADE,OB-LA-DI OB-LA-DA
48,CATS,SWAN LAKE
49,SANDPIPERS,KUMBAYA
49,HERB ALPERT,THIS GUY'S IN LOVE WITH YOU
