positions,artists,titles
1,BRYAN ADAMS,(EVERYTHING I DO) I DO IT FOR YOU
2,RIGHT SAID FRED,I'M TOO SEXY
3,EXTREME,MORE THAN WORDS
4,THE SHAMEN,MOVE ANY MOUNTAIN
5,PM DAWN,SET ADRIFT ON MEMORY BLISS
6,COLOR ME BADD,ALL 4 LOVE
7,BOMB THE BASS,WINTER IN JULY
8,HEAVY D AND THE BOYZ,NOW THAT WE'VE FOUND LOVE
9,METALLICA,ENTER SANDMAN
10,DJ JAZZY JEFF AND THE FRESH PRINCE,SUMMERTIME
11,DEACON BLUE,TWIST AND SHOUT
12,C&C MUSIC FACTORY FEATURING FREEDOM WILLIAMS,THINGS THAT MAKE YOU GO HMMM... FT FREEDOM WILLIAMS
13,YOUNG DISCIPLES,APPARENTLY NOTHIN' {1991 RE-RELEASE}
14,ORCHESTRAL MANOEUVRES IN THE DARK,PANDORA'S BOX
15,JASON DONOVAN,ANY DREAM WILL DO
16,GUNS N' ROSES,YOU COULD BE MINE
17,LEVEL 42,GUARANTEED
18,VOICE OF THE BEEHIVE,MONSTERS AND ANGELS
19,CATHY DENNIS,JUST ANOTHER DREAM {1991}
20,CHER,LOVE AND UNDERSTANDING
21,DANNII MINOGUE,JUMP TO THE BEAT
22,VANILLA ICE,SATISFACTION
23,DE LA SOUL,A ROLLER SKATING JAM NAMED 'SATURDAYS'
24,BLUR,BANG
25,AMY GRANT,EVERY HEARTBEAT
26,SOPHIE LAWRENCE,LOVE'S UNKIND
27,R.E.M.,NEAR WILD HEAVEN
28,MICHAEL BOLTON,TIME LOVE AND TENDERNESS
29,PAULA ABDUL,RUSH RUSH
30,KARYN WHITE,ROMANTIC
31,MIDGE URE,"COLD, COLD HEART"
32,BEVERLEY CRAVEN,HOLDING ON {1991 RE-RELEASE}
33,MARILLION,NO ONE CAN
34,DJH FEATURING STEFY,I LIKE IT FT STEFY
35,MARTIKA,LOVE... THY WILL BE DONE
36,SEAL,THE BEGINNING
37,BEF FEATURING LALAH HATHAWAY,FAMILY AFFAIR FT LALAH HATHAWAY
38,FLOWERED UP,IT'S ON/EGG RUSH
39,KENNY THOMAS,THINKING ABOUT YOUR LOVE
40,MANIC STREET PREACHERS,STAY BEAUTIFUL
41,808 STATE,LIFT/OPEN YOUR MIND
42,FRANKIE KNUCKLES,THE WHISTLE SONG
43,DNA,REBEL WOMAN
44,TECHNOTRONIC FEATURING REGGIE,WORK FT REGGIE
45,INCOGNITO FEATURING JOCELYN BROWN,ALWAYS THERE FT JOCELYN BROWN
46,LONDONBEAT,A BETTER LOVE
47,ALTERN 8,INFILTRATE 202
48,LISA LISA AND CULT JAM,LET THE BEAT HIT 'EM
49,ERASURE,CHORUS
50,FANTASY UFO,MIND BODY SOUL
51,ALL ABOUT EVE,STRANGE WAY
52,DARE,WE DON'T NEED A REASON
53,KIM APPLEBY,MAMA
54,MARC COHN,SILVER THUNDERBIRD
55,SCRITTI POLITTI,TAKE ME IN YOUR ARMS AND LOVE ME
56,KIRSTY MacCOLL,MY AFFAIR
57,THE CHARLATANS,INDIAN ROPE
58,RHYTHM SYNDICATE,PASSION
59,SPIRITUALIZED,RUN FROM LOVE
60,MUDHONEY,LET IT SLIDE
61,MORRISSEY,PREGNANT FOR THE LAST TIME
62,DJ PROFESSOR AND FRANCESCO ZAPPALA,WE GOTTA DO IT
63,EON,FEAR - THE MINDKILLER
64,OFF-SHORE,I GOT A LITTLE SONG
65,YOUNG MC,THAT'S THE WAY LOVE GOES
66,COLOR ME BADD,I WANNA SEX YOU UP
67,JELLYFISH,SCARY MERRY-GO-ROUND (EP)
68,ELVIS PRESLEY,ARE YOU LONESOME TONIGHT? (LIVE)
69,ENIGMA,PRINCIPLES OF LUST
70,HUE AND CRY,LONG TERM LOVERS OF PAIN
71,SHADES OF RHYTHM,THE SOUND OF EDEN
72,JIMMY SOMERVILLE,RUN FROM LOVE
73,MICHAEL BALL,IT'S STILL YOU
74,COLA BOY,7 WAYS TO LOVE
75,ARMY OF LOVERS,CRUCIFIED
