positions,artists,titles
1,LEO SAYER,WHEN I NEED YOU
2,HEATWAVE,BOOGIE NIGHTS
3,THE MANHATTAN TRANSFER,CHANSON D'AMOUR
4,MR. BIG,ROMEO
5,JULIE COVINGTON,DON'T CRY FOR ME ARGENTINA
6,DAVID SOUL,DON'T GIVE UP ON US
7,HAROLD MELVIN AND THE BLUENOTES,DON'T LEAVE ME THIS WAY
8,BROTHERS,SING ME
9,MOMENTS,JACK IN THE BOX
10,BOZ SCAGGS,WHAT CAN I SAY
11,BRYAN FERRY,THIS IS TOMORROW
12,MARY MACGREGOR,TORN BETWEEN TWO LOVERS
13,THELMA HOUSTON,DON'T LEAVE ME THIS WAY
14,RACING CARS,THEY SHOOT HORSES DON'T THEY
15,DAVID BOWIE,SOUND AND VISION
16,BARRY BIGGS,SIDESHOW
17,RUBETTES,BABY I KNOW
18,ABBA,"KNOWING ME, KNOWING YOU"
19,DAVID PARTON,ISN'T SHE LOVELY
20,ELECTRIC LIGHT ORCHESTRA,ROCKARIA
21,BONEY M,DADDY COOL
22,EARTH WIND AND FIRE,SATURDAY NITE
23,ELVIS PRESLEY,SUSPICION
24,THE O'JAYS,DARLIN' DARLIN' BABY
25,REAL THING,YOU'LL NEVER KNOW WHAT YOU'RE MISSING
26,ROSE ROYCE,CAR WASH
27,BOSTON,MORE THAN A FEELING
28,WINGS,MAYBE I'M AMAZED
29,THE DRIFTERS,YOU'RE MORE THAN A NUMBER IN MY LITTLE RED BOOK
30,BARBARA DICKSON,ANOTHER SUITCASE IN ANOTHER HALL
31,TAVARES,MIGHTY POWER OF LOVE
32,KIKI DEE,FIRST THING IN THE MORNING
33,ELTON JOHN,CRAZY WATER
34,LES GRAY,GROOVY KIND OF LOVE
35,SAILOR,ONE DRINK TOO MANY
36,VAN MCCOY,SOUL CHA CHA
37,BROTHERHOOD OF MAN,OH BOY
38,FLEETWOOD MAC,GO YOUR OWN WAY
39,DETROIT SPINNERS,WAKE UP SUSAN
40,ELVIS PRESLEY,MOODY BLUE
41,SUZI QUATRO,TEAR ME APART
42,RAY STEVENS,IN THE MOOD
43,GENESIS,YOUR OWN SPECIAL WAY
44,THE STRANGLERS,(GET A) GRIP (ON YOURSELF)
45,CLIFF RICHARD,MY KINDA LIFE
46,BRASS CONSTRUCTION,HA CHA CHA (FUNKTION)
47,BARRY WHITE,I'M QUALIFIED TO SATISFY
48,AL STEWART,YEAR OF THE CAT
49,CERRONE,LOVE IN 'C' MINOR
50,SHOWADDYWADDY,WHEN
