positions,artists,titles
1,OLLY MURS FT RIZZLE KICKS,HEART SKIPS A BEAT
2,CALVIN HARRIS,FEEL SO CLOSE
3,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER
4,WRETCH 32 FT JOSH KUMRA,DON'T GO
5,WILL YOUNG,JEALOUSY
6,CHRISTINA PERRI,JAR OF HEARTS
7,EMELI SANDE,HEAVEN
8,RIZZLE KICKS,DOWN WITH THE TRUMPETS
9,ED SHEERAN,THE A TEAM
10,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
11,BRUNO MARS,MARRY YOU
12,WANTED,GLAD YOU CAME
13,NERO,PROMISES
14,JLS FT DEV,SHE MAKES ME WANNA
15,NOEL GALLAGHER'S HIGH FLYING,THE DEATH OF YOU AND ME
16,JESSIE J,WHO'S LAUGHING NOW
17,ADELE,SET FIRE TO THE RAIN
18,SEAN KINGSTON,PARTY ALL NIGHT (SLEEP ALL DAY)
19,CHER LLOYD,SWAGGER JAGGER
20,BEYONCE,BEST THING I NEVER HAD
21,DJ FRESH FT SIAN EVANS,LOUDER
22,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
23,NICKI MINAJ,SUPER BASS
24,FLORENCE & THE MACHINE,WHAT THE WATER GAVE ME
25,NICOLE SCHERZINGER,WET
26,LADY GAGA,THE EDGE OF GLORY
27,CHRIS BROWN FT JUSTIN BIEBER,NEXT 2 YOU
28,EXAMPLE,CHANGED THE WAY YOU KISS ME
29,MODESTEP,SUNLIGHT
30,KATY PERRY,LAST FRIDAY NIGHT (T.G.I.F.)
31,ALOE BLACC,I NEED A DOLLAR
32,CALVIN HARRIS FT KELIS,BOUNCE
33,TINIE TEMPAH FT WIZ KHALIFA,TILL I'M GONE
34,JAY-Z/KANYE WEST/OTIS REDDING,OTIS
35,DAVID GUETTA/JENNIFER HUDSON,NIGHT OF YOUR LIFE
36,DAVID GUETTA/FLO RIDA/MINAJ,WHERE THEM GIRLS AT
37,PITBULL FT MARC ANTHONY,RAIN OVER ME
38,FOSTER THE PEOPLE,PUMPED UP KICKS
39,ALEXANDRA STAN,MR SAXOBEAT
40,CHRIS BROWN FT BENNY BENASSI,BEAUTIFUL PEOPLE
41,LMFAO/LAUREN BENNETT/GOONROCK,PARTY ROCK ANTHEM
42,BENNY BENASSI FT GARY GO,CINEMA
43,ADELE,SOMEONE LIKE YOU
44,BRUNO MARS,THE LAZY SONG
45,JENNIFER LOPEZ FT PITBULL,ON THE FLOOR
46,JASON DERULO,DON'T WANNA GO HOME
47,ELLIE GOULDING,YOUR SONG
48,EMINEM,SPACE BOUND
49,DRUMSOUND & BASSLINE SMITH,CLOSE
50,DEV,IN THE DARK
51,LOICK ESSIEN FT TANYA LACEY,HOW WE ROLL
52,ADELE,ROLLING IN THE DEEP
53,DAVID GUETTA FT SIA,TITANIUM
54,JESSIE J FT BOB,PRICE TAG
55,NOAH & THE WHALE,L.I.F.E.G.O.E.S.O.N.
56,WRETCH 32 FT L,TRAKTOR
57,BAD MEETS EVIL FT BRUNO MARS,LIGHTERS
58,LIL WAYNE FT DRAKE,SHE WILL
59,RIHANNA,CALIFORNIA KING BED
60,ADELE,MAKE YOU FEEL MY LOVE
61,SNOOP DOGG,SWEAT
62,NICOLE SCHERZINGER,RIGHT THERE
63,JESSIE J,NOBODY'S PERFECT
64,NERO,GUILT
65,PLAIN WHITE T'S,RHYTHM OF LOVE
66,WYNTER GORDON,DIRTY TALK
67,RIHANNA,CHEERS (DRINK TO THAT)
68,KESHA,BLOW
69,DEV FT THE CATARACS,BASS DOWN LOW
70,LADY GAGA,YOU AND I
71,COLDPLAY,EVERY TEARDROP IS A WATERFALL
72,EVANESCENCE,WHAT YOU WANT
73,JAMES MORRISON/NELLY FURTADO,BROKEN STRINGS
74,BOMBAY BICYCLE CLUB,SHUFFLE
75,BLACK EYED PEAS,DON'T STOP THE PARTY
76,SCOUTING FOR GIRLS,LOVE HOW IT HURTS
77,MAVERICK SABRE,LET ME GO
78,EMINEM,STAN
79,WRETCH 32 FT EXAMPLE,UNORTHODOX
80,JENNIFER LOPEZ FT LIL WAYNE,I'M INTO YOU
81,GAME FT CHRIS BROWN,POT OF GOLD
82,LADY GAGA,BORN THIS WAY
83,FLORENCE & THE MACHINE,YOU'VE GOT THE LOVE
84,VACCINES,NORGAARD
85,CHASE & STATUS FT LIAM BAILEY,BLIND FAITH
86,SHAKIRA FT FRESHLYGROUND,WAKA WAKA (THIS TIME FOR AFRICA)
87,WRETCH 32 FT ED SHEERAN,HUSH LITTLE BABY
88,YOLANDA BE COOL VS D CUP,WE NO SPEAK AMERICANO
89,BRUNO MARS,JUST THE WAY YOU ARE (AMAZING)
90,RIHANNA,MAN DOWN
91,EVANESCENCE,MY IMMORTAL
92,EMINEM FT RIHANNA,LOVE THE WAY YOU LIE
93,KATY PERRY,FIREWORK
94,FAR EAST MOVEMENT/CATARACS/DEV,LIKE A G6
95,LMFAO/NATALIA KILLS,CHAMPAGNE SHOWERS
96,NERO,ME AND YOU
97,DAVID GUETTA FT KELLY ROWLAND,WHEN LOVE TAKES OVER
98,SELENA GOMEZ & THE SCENE,LOVE YOU LIKE A LOVE SONG
99,BRUNO MARS,GRENADE
100,RIHANNA,S&M
