positions,artists,titles
1,BEATLES WITH BILLY PRESTON,GET BACK
2,HERMAN'S HERMITS,MY SENTIMENTAL FRIEND
3,FLEETWOOD MAC,MAN OF THE WORLD
4,CLODAGH RODGERS,COME BACK AND SHAKE ME
5,MARY HOPKIN,GOODBYE
6,FRANK SINATRA,MY WAY
7,ISLEY BROTHERS,BEHIND A PAINTED SMILE
8,DESMOND DEKKER AND THE ACES,THE ISRAELITES
9,SIMON AND GARFUNKEL,THE BOXER
10,WHO,PINBALL WIZARD
11,TOMMY ROE,DIZZY
12,JR WALKER AND THE ALL STARS,ROAD RUNNER
13,BOB AND EARL,HARLEM SHUFFLE
14,JOHNNY NASH,CUPID
15,MANFRED MANN,RAGAMUFFIN MAN
16,DEAN MARTIN,GENTLE ON MY MIND
17,NOEL HARRISON,THE WINDMILLS OF YOUR MIND
18,LULU,BOOM BANG-A-BANG
19,TOM JONES,LOVE ME TONIGHT
20,SARAH VAUGHAN AND BILLY ECKSTINE,PASSING STRANGERS
21,DIANA ROSS AND THE SUPREMES,I'M LIVING IN SHAME
22,5TH DIMENSION,AQUARIUS/LET THE SUNSHINE IN
22,JEFFERSON,COLOUR OF MY LOVE
23,THE FIFTH DIMENSION,AQUARIUS/LET THE SUNSHINE IN
24,STEVIE WONDER,I DON'T KNOW WHY I LOVE YOU
25,CREAM,BADGE
26,MARVIN GAYE,I HEARD IT THROUGH THE GRAPEVINE
27,GLEN CAMPBELL,GALVESTON
28,DES O'CONNOR,DICK-A-DUM-DUM (KING'S ROAD)
29,JOE SOUTH,GAMES PEOPLE PLAY
30,BOOKER T AND THE MG'S,TIME IS TIGHT
30,SMOKEY ROBINSON AND THE MIRACLES,THE TRACKS OF MY TEARS
31,BOOKER T & THE MG'S,TIME IS TIGHT
32,HOLLIES,SORRY SUZANNE
33,BEACH BOYS,I CAN HEAR MUSIC
34,ROLF HARRIS,BLUER THAN BLUE
35,"DAVE DEE, DOZY, BEAKY, MICK AND TICH",SNAKE IN THE GRASS
36,BLOOD SWEAT AND TEARS,YOU'VE MADE ME SO VERY HAPPY
36,ROY ORBISON,MY FRIEND
38,MICROBE,GROOVY BABY
39,JACKIE WILSON,(YOUR LOVE KEEPS LIFTING ME) HIGHER AND HIGHER
40,LES TROUBADOURS DU ROI BAUDOUIN,SANCTUS (MISSA LUBA)
41,JETHRO TULL,LIVING IN THE PAST
42,PETER SARSTEDT,WHERE DO YOU GO TO (MY LOVELY)
43,FOUNDATIONS,"IN THE BAD, BAD OLD DAYS"
44,CHICKEN SHACK,I'D RATHER GO BLIND
45,EQUALS,MICHAEL AND THE SLIPPER TREE
46,SANDIE SHAW,THINK IT ALL OVER
47,SANDIE SHAW,MONSIEUR DUPONT
47,ROGER MILLER,LITTLE GREEN APPLES
49,DONALD PEERS,PLEASE DON'T GO
50,BOB DYLAN,I THREW IT ALL AWAY
