positions,artists,titles
1,WHITNEY HOUSTON,I WILL ALWAYS LOVE YOU
2,MICHAEL JACKSON,HEAL THE WORLD
3,CHARLES AND EDDIE,WOULD I LIE TO YOU
4,WWF SUPERSTARS,SLAM JAM
5,TAKE THAT,COULD IT BE MAGIC
6,MADONNA,DEEPER AND DEEPER
7,THE SHAMEN,PHOREVER PEOPLE
8,FREDDIE MERCURY,IN MY DEFENCE
9,ROD STEWART,TOM TRAUBERT'S BLUES (WALTZING MATILDA)
10,BONEY M,BONEY M MEGAMIX
11,THE PRODIGY,OUT OF SPACE/RUFF IN THE JUNGLE BIZNESS
12,CLIFF RICHARD,I STILL BELIEVE IN YOU
13,HEAVEN 17,TEMPTATION (BROTHERS IN RHYTHM REMIX)
14,DIANA ROSS,IF WE HOLD ON TOGETHER
15,STEREO MC'S,STEP IT UP
16,GLORIA ESTEFAN,MIAMI HIT MIX
17,808 STATE AND UB40,ONE IN TEN
18,SIMPLY RED,THE MONTREUX EP
19,LISA STANSFIELD,SOMEDAY (I'M COMING BACK)
20,THE LEMONHEADS,MRS ROBINSON/BEING AROUND
21,DINA CARROLL,SO CLOSE
22,ARRESTED DEVELOPMENT,PEOPLE EVERYDAY
23,BOYZ II MEN,END OF THE ROAD
24,UNDERCOVER,NEVER LET HER SLIP AWAY
25,THE WEDDING PRESENT,NO CHRISTMAS
26,EAST SIDE BEAT,ALIVE AND KICKING
27,SLIPSTREEM,WE ARE RAVING - THE ANTHEM
28,NIRVANA,IN BLOOM
29,SL2,WAY IN MY BRAIN/DRUMBEATS
30,KWS FEATURING THE TRAMMPS,HOLD BACK THE NIGHT FT THE TRAMMPS
31,GUNS N' ROSES,YESTERDAYS
32,BOYZ II MEN,MOTOWNPHILLY
33,U2,WHO'S GONNA RIDE YOUR WILD HORSES
34,KRIS KROSS,IT'S A SHAME
35,MORRISSEY,CERTAIN PEOPLE I KNOW
36,WRECKX-N-EFFECT,RUMP SHAKER
37,KYLIE MINOGUE,CELEBRATION
38,R.E.M.,MAN ON THE MOON
39,MIKE OLDFIELD,TATTOO
40,HWA FEATURING SONIC THE HEDGEHOG,SUPERSONIC FT SONIC THE HEDGEHOG
41,DEACON BLUE,YOUR TOWN
42,VANESSA PARADIS,BE MY BABY
43,PRINCE AND THE NEW POWER GENERATION,7
44,DISPOSABLE HEROES OF HIPHOPRISY,TELEVISION THE DRUG OF THE NATION
45,RAGE,RUN TO YOU
46,LOUIE LOUIE,THE THOUGHT OF IT
47,NETWORK,BROKEN WINGS
48,UNCANNY ALLIANCE,I GOT MY EDUCATION
49,CLUB 69,LET ME BE YOUR UNDERWEAR
50,SHABBA RANKS FEATURING JOHNNY GILL,SLOW AND SEXY FT JOHNNY GILL
51,NED'S ATOMIC DUSTBIN,INTACT
52,RICHARD MARX,CHAINS AROUND MY HEART
53,DANNII MINOGUE,LOVE'S ON EVERY CORNER
54,PHILLIP SCHOFIELD,CLOSE EVERY DOOR
55,THE BRAND NEW HEAVIES,STAY THIS WAY
56,SHAI,IF I EVER FALL IN LOVE
57,THE SHAMEN,BOSS DRUM
58,MARKY MARK AND THE FUNKY BUNCH,YOU GOTTA BELIEVE
59,SECRET LIFE,AS ALWAYS
60,SINEAD O'CONNOR,DON'T CRY FOR ME ARGENTINA
61,ALVIN AND THE CHIPMUNKS WITH BILLY RAY CYRUS,ACHY BREAKY HEART
62,ALTERN 8,BRUTAL-8-E
63,CATHY DENNIS,IRRESISTIBLE
64,BJORN AGAIN,SANTA CLAUS IS COMING TO TOWN
65,FIREHOUSE,WHEN I LOOK INTO YOUR EYES
66,CE CE PENISTON,INSIDE THAT I CRIED
67,DARLENE LOVE,ALL ALONE ON CHRISTMAS
68,EN VOGUE,FREE YOUR MIND/GIVING HIM SOMETHING HE CAN FEEL
69,SUZANNE VEGA,BLOOD MAKES NOISE
70,AMBASSADORS OF FUNK,SUPERMARIOLAND FT MC MARIO
71,EAST 17,GOLD
72,JASON DONOVAN,AS TIME GOES BY
73,BIZARRE INC,I'M GONNA GET YOU FT ANGIE BROWN
74,THE RAMONES,POISON HEART
75,TASMIN ARCHER,SLEEPING SATELLITE
75,VEGAS,SHE
