positions,artists,titles
1,WESTLIFE,SWEAR IT AGAIN
2,OFFSPRING,WHY DON'T YOU GET A JOB?
3,TLC,NO SCRUBS
4,FATBOY SLIM,RIGHT HERE RIGHT NOW
5,MARTINE MCCUTCHEON,PERFECT MOMENT
6,BASEMENT JAXX,RED ALERT
7,PHATS & SMALL,TURN AROUND
8,TEXAS,IN OUR LIFETIME
9,CAST,BEAT MAMA
10,BUSTA RHYMES FT JANET,WHAT'S IT GONNA BE?!
11,TQ,BYE BYE BABY
12,CARTOONS,WITCH DOCTOR
13,NEW RADICALS,YOU GET WHAT YOU GIVE
14,VARIOUS ARTISTS,THANK ABBA FOR THE MUSIC
15,FUN LOVIN' CRIMINALS,KOREAN BODEGA
16,EMINEM,MY NAME IS
17,BRITNEY SPEARS,BABY 1 MORE TIME
18,HONEYZ,LOVE OF A LIFETIME
19,MR. OIZO,FLAT BEAT
20,TILT,INVISIBLE
21,GLAMMA KID FT SHOLA AMA,TABOO
22,BONEY M VS HORNY UNITED,MA BAKER/SOMEBODY SCREAMED
23,VENGABOYS,WE LIKE TO PARTY! (THE VENGABUS)
24,KORN,FREAK ON A LEASH
25,GROOVE ARMADA,IF EVERYBODY LOOKED THE SAME
26,KELLY PRICE,SECRET LOVE
27,FAITHLESS,BRING MY FAMILY BACK
28,ARMAND VAN HELDEN/ROLAND CLARK,FLOWERZ
29,WHITNEY HOUSTON,IT'S NOT RIGHT BUT IT'S OKAY
30,CATATONIA,DEAD FROM THE WAIST DOWN
31,SUEDE,ELECTRICITY
32,BLACKSTREET WITH JANET,GIRLFRIEND/BOYFRIEND
33,MOBY,RUN ON
34,SPICE GIRLS,GOODBYE
35,STEPS,BETTER BEST FORGOTTEN
36,ANOTHER LEVEL,BE ALONE NO MORE
37,RUFF DRIVERZ PTS ARROLA,LA MUSICA
38,BOYZONE,WHEN THE GOING GETS TOUGH
39,OOBERMAN,BLOSSOMS FALLING
40,FAITH EVANS FT PUFF DADDY,ALL NIGHT LONG
41,STEPS,HEARTBEAT/TRAGEDY
42,E-Z ROLLERS,WALK THIS LAND
43,ROBBIE WILLIAMS,STRONG
44,B'WITCHED,BLAME IT ON THE WEATHERMAN
45,UB40,THE TRAIN IS COMING
46,ERIC BENET FT FAITH EVANS,GEORGY PORGY
47,GEORGE MICHAEL & MARY J.BLIGE,AS
48,BILLIE,HONEY TO THE BEE
49,B.M.R FT FELICIA,CHECK IT OUT (EVERYBODY)
50,MELKY SEDECK,RAW
51,DJ DADO & SIMONE JAY,READY OR NOT
52,CRANBERRIES,PROMISES
53,DES'REE,YOU GOTTA BE
54,BLUR,TENDER
55,BEVERLEY KNIGHT,MADE IT BACK 99
56,CHER,STRONG ENOUGH
57,MEAT LOAF FT PATTI RUSSO,IS NOTHING SACRED
58,2 PAC,CHANGES
59,CHER,BELIEVE
60,DEETAH,EL PARAISO RICO
61,REEF,I'VE GOT SOMETHING TO SAY
62,MARIAH CAREY,I STILL BELIEVE
63,MANIC STREET PREACHERS,YOU STOLE THE SUN FROM MY HEART
64,CORRS,RUNAWAY
65,ACE OF BASE,EVERYTIME IT RAINS
66,FREDDY FRESH,BADDER BADDER SCHWING
67,SYSTEM F,OUT OF THE BLUE
68,ELECTRONIC,VIVID
69,SASH!,COLOUR THE WORLD
70,KELE LE ROC,MY LOVE
71,DJ SAKIN & FRIENDS,PROTECT YOUR MIND (FOR THE LOVE OF A..)
72,NSYNC,I WANT YOU BACK
73,SHAWN MULLINS,LULLABY
74,DJ TAUCHER,CHILD OF THE UNIVERSE
75,BON JOVI,REAL LIFE
76,TATYANA ALI FT WILL SMITH,BOY YOU KNOCK ME OUT
77,ARMAND VAN HELDEN/DUANE HARDEN,YOU DON'T KNOW ME
78,STEPPENWOLF,BORN TO BE WILD
79,KULA SHAKER,MYSTICAL MACHINE GUN
80,BARBARA WINDSOR & MIKE REID,THE MORE I SEE YOU
81,LAURYN HILL,EX-FACTOR
82,CLINT BOON,COMET THEME NO.1
83,SHERYL CROW,ANYTHING BUT DOWN
84,ATB,9PM (TILL I COME) (GERMAN IMPORT)
85,INDIAN ROPEMAN FT SHAHIN BADAR,66 METERS
86,ATB,DON'T STOP (IMPORT)
87,JIMMY NAIL,BLUE BEYOND THE GREY
88,JENNIFER BROWN,TUESDAY AFTERNOON
89,EMILIA,GOOD SIGN
90,UNTIDY DUBS,VOLUME 6
91,GLASGOW GANGSTER FUNK TRACS,FIND ANOTHER HO!
92,ELLIOTT SMITH,BABY BRITAIN
93,A+,ENJOY YOURSELF
94,MYTOWN,PARTY ALL NIGHT
95,DJ LOTTIE,THE SOUND
96,DAWN OF THE REPLICANTS,RULE THE ROOST
97,TQ,WESTSIDE
98,SLEATER-KINNEY,GET UP
99,PROLAPSE,FOB.COM
100,KAMAYA PAINTERS,ENDLESS WAVE
