positions,artists,titles
1,ARIANA GRANDE,BREAK UP WITH YOUR GIRLFRIEND I'M BORED
2,ARIANA GRANDE,7 RINGS
3,LEWIS CAPALDI,SOMEONE YOU LOVED
4,SAM SMITH & NORMANI,DANCING WITH A STRANGER
5,MABEL,DON'T CALL ME UP
6,CALVIN HARRIS & RAG'N'BONE MAN,GIANT
7,POST MALONE,WOW.
8,ARIANA GRANDE,NEEDY
9,MARK RONSON FT MILEY CYRUS,NOTHING BREAKS LIKE A HEART
10,BILLIE EILISH,BURY A FRIEND
11,AVA MAX,SWEET BUT PSYCHO
12,NSG FT TION WAYNE,OPTIONS
13,MEEK MILL FT DRAKE,GOING BAD
14,JAX JONES/YEARS & YEARS,PLAY
15,FREYA RIDINGS,LOST WITHOUT YOU
16,KHALID,TALK
17,J COLE,MIDDLE CHILD
18,AJ TRACEY,PSYCH OUT
19,WESTLIFE,HELLO MY LOVE
20,RUSS,GUN LEAN
21,LADY GAGA & BRADLEY COOPER,SHALLOW
22,PINKFONG,BABY SHARK
23,POST MALONE FT SWAE LEE,SUNFLOWER
24,DUA LIPA,SWAN SONG
25,CHRIS BROWN,UNDECIDED
26,LEWIS CAPALDI,GRACE
27,A BOOGIE WIT DA HOODIE/6IX9INE,SWERVIN
28,HALSEY,WITHOUT ME
29,21 SAVAGE,A LOT
30,TOM WALKER,JUST YOU AND I
31,MARSHMELLO FT BASTILLE,HAPPIER
32,GEORGE EZRA,SHOTGUN
33,LAUV & TROYE SIVAN,I'M SO TIRED
34,CHAINSMOKERS FT 5 SECONDS OF,WHO DO YOU LOVE
35,GESAFFELSTEIN FT WEEKND,LOST IN THE FIRE
36,CADET & DENO DRIZ,ADVICE
37,CAMELPHAT/CRISTOPH/JEM COOKE,BREATHE
38,KEHLANI FT TY DOLLA SIGN,NIGHTS LIKE THIS
39,JESS GLYNNE,THURSDAY
40,BLUEFACE,THOTIANA
41,FLIPP DINERO,LEAVE ME ALONE
42,KHALID,SATURDAY NIGHTS
43,PANIC AT THE DISCO,HIGH HOPES
44,HEADIE ONE FT DAVE,18HUNNA
45,ANNE-MARIE,2002
46,AJ TRACEY,WIFEY RIDDIM 3
47,FREDO FT DAVE,ALL I EVER WANTED
48,AJ TRACEY,LADBROKE GROVE
49,LITTLE MIX FT TY DOLLA SIGN,THINK ABOUT US
50,CALVIN HARRIS & SAM SMITH,PROMISES
51,SUB FOCUS & DIMENSION,DESIRE
52,YXNG BANE,NEEDED TIME
53,SWARMZ FT TION WAYNE,BALLY
54,A BOOGIE WIT DA HOODIE,LOOK BACK AT IT
55,BENNY BLANCO/HALSEY/KHALID,EASTSIDE
56,TRAVIS SCOTT,SICKO MODE
57,YUNGEN FT DAPPY,COMFORTABLE
58,SETTLE/GREATEST SHOWMAN ENS,THIS IS ME
59,CATFISH & THE BOTTLEMEN,LONGSHOT
60,RITA ORA,LET YOU LOVE ME
61,MARSHMELLO,ALONE
62,GEORGE EZRA,HOLD MY GIRL
63,ALEC BENJAMIN,LET ME DOWN SLOWLY
64,LOUD LUXURY FT BRANDO,BODY
65,ED SHEERAN,PERFECT
66,LIZZO,JUICE
67,D-BLOCK EUROPE,KITCHEN KINGS
68,KODAK BLACK/SCOTT/OFFSET,ZEZE
69,JAMES ARTHUR & ANNE-MARIE,REWRITE THE STARS
70,JACK SAVORETTI,CANDLELIGHT
71,MAROON 5 FT CARDI B,GIRLS LIKE YOU
72,LEWIS CAPALDI,BRUISES
73,FISHER,LOSING IT
74,TYGA FT OFFSET,TASTE
75,BILLIE EILISH,WHEN THE PARTY'S OVER
76,TOM WALKER,LEAVE A LIGHT ON
77,ELLIE GOULDING/DIPLO/SWAE LEE,CLOSE TO ME
78,CALVIN HARRIS & DUA LIPA,ONE KISS
79,JACKMAN/SETTLE/EFRON/ZENDAYA,THE GREATEST SHOW
80,DAVE FT FREDO,FUNKY FRIDAY
81,QUEEN,BOHEMIAN RHAPSODY
82,LITTLE MIX FT NICKI MINAJ,WOMAN LIKE ME
83,BILLIE EILISH,BELLYACHE
84,MUSTARD & MIGOS,PURE WATER
85,POST MALONE,BETTER NOW
86,BRING ME THE HORIZON,MEDICINE
87,CLEAN BANDIT/MARINA/LUIS FONSI,BABY
88,ZIV ZAIFMAN/JACKMAN/WILLIAMS,A MILLION DREAMS
89,GEORGE EZRA,PARADISE
90,WILEY/STEFFLON DON/SEAN PAUL,BOASTY
91,KHALID,BETTER
92,ZARA LARSSON,RUIN MY LIFE
93,RUDIMENTAL/GLYNNE/MACKLEMORE,THESE DAYS
94,DYNORO & GIGI D'AGOSTINO,IN MY MIND
95,RAMZ,HOLD YOU DOWN
96,JAMES ARTHUR,EMPTY SPACE
97,ZIEZIE,SENSEI
98,SHECK WES,MO BAMBA
99,LOGIC FT MARSHMELLO,EVERYDAY
100,5 SECONDS OF SUMMER,YOUNGBLOOD
