positions,artists,titles
1,ED SHEERAN & JUSTIN BIEBER,I DON'T CARE
2,SHAWN MENDES/CAMILA CABELLO,SENORITA
3,ED SHEERAN FT KHALID,BEAUTIFUL PEOPLE
4,STORMZY,CROWN
5,LEWIS CAPALDI,HOLD ME WHILE YOU WAIT
6,ED SHEERAN/CHANCE/PNB ROCK,CROSS ME
7,LIL NAS X,OLD TOWN ROAD
8,MABEL,MAD LOVE
9,SIGALA & BECKY HILL,WISH YOU WELL
10,LEWIS CAPALDI,SOMEONE YOU LOVED
11,AVICII FT ALOE BLACC,SOS
12,CHRIS BROWN FT DRAKE,NO GUIDANCE
13,KATY PERRY,NEVER REALLY OVER
14,STORMZY,VOSSI BOP
15,TAYLOR SWIFT,YOU NEED TO CALM DOWN
16,AJ TRACEY,LADBROKE GROVE
17,DRAKE FT RICK ROSS,MONEY IN THE GRAVE
18,BILLIE EILISH,BAD GUY
19,SHAWN MENDES,IF I CAN'T HAVE YOU
20,DOMINIC FIKE,3 NIGHTS
21,LEWIS CAPALDI,GRACE
22,YOUNG T & BUGSEY FT AITCH,STRIKE A POSE
23,JESS GLYNNE & JAX JONES,ONE TOUCH
24,MEDUZA FT GOODBOYS,PIECE OF YOUR HEART
25,LITTLE MIX,BOUNCE BACK
26,MARTIN GARRIX/MACKLEMORE/STUMP,SUMMER DAYS
27,JAY1,MOCKING IT
28,LIL NAS X,PANINI
29,CHRIS BROWN/JUSTIN BIEBER/INK,DON'T CHECK ON ME
30,BUGZY MALONE FT AITCH,KILOS
31,MARK RONSON FT CAMILA CABELLO,FIND U AGAIN
32,YOUNG THUG/J COLE/TRAVIS SCOTT,THE LONDON
33,MILEY CYRUS,MOTHER'S DAUGHTER
34,DAVE FT BURNA BOY,LOCATION
35,HARDY CAPRIO & DIGDAT,GUTEN TAG
36,KYGO & WHITNEY HOUSTON,HIGHER LOVE
37,5 SECONDS OF SUMMER,EASIER
38,NSG,OT BOP
39,AVICII,HEAVEN
40,CALVIN HARRIS & RAG'N'BONE MAN,GIANT
41,JAX JONES/MARTIN SOLVEIG/BEER,ALL DAY AND NIGHT
42,LIZZO,TRUTH HURTS
43,PLUG FT DAPPY & TORY LANEZ,NOT TODAY
44,MOSTACK FT STORMZY,SHINE GIRL
45,ELLIE GOULDING & JUICE WRLD,HATE ME
46,GEORGE EZRA,SHOTGUN
47,POLO G FT LIL TJAY,POP OUT
48,RUSS SPLASH/DIGGA D,MR SHEEEN
49,TIESTO/JONAS BLUE/RITA ORA,RITUAL
50,CHAINSMOKERS & BEBE REXHA,CALL YOU MINE
51,ALI GATIE,IT'S YOU
52,FREYA RIDINGS,CASTLES
53,UNKNOWN T FT AJ TRACEY,LEAVE DAT TRAP
54,KILLERS,MR BRIGHTSIDE
55,MARK RONSON FT LYKKE LI,LATE NIGHT FEELINGS
56,TOM WALKER,JUST YOU AND I
57,DAVE & AJ TRACEY,THIAGO SILVA
58,NICKI MINAJ,MEGATRON
59,JONAS BROTHERS,SUCKER
60,BECKY HILL & WEISS,I COULD GET USED TO THIS
61,LIL TECCA,RANSOM
62,MABEL,DON'T CALL ME UP
63,SKEPTA & NAFE SMALLZ,GREAZE MODE
64,WILEY/STEFFLON DON/SEAN PAUL,BOASTY
65,DAVID GUETTA FT RAYE,STAY (DON'T GO AWAY)
66,K-TRAP,BIG MOOD
67,SKEPTA FT J HUS,WHAT DO YOU MEAN
68,LOGIC FT EMINEM,HOMICIDE
69,DERMOT KENNEDY,OUTNUMBERED
70,B YOUNG,GUCCI DEMON
71,CAMELPHAT & JAKE BUGG,BE SOMEONE
72,ASHLEY O,ON A ROLL
73,JAMES ARTHUR,FALLING LIKE THE STARS
74,LIL NAS X & CARDI B,RODEO
75,AVA MAX,SWEET BUT PSYCHO
76,NAFE SMALLZ FT TORY LANEZ,GOOD LOVE
77,RUSS & TION WAYNE,KEISHA & BECKY
78,POST MALONE FT SWAE LEE,SUNFLOWER
79,STEFFLON DON FT LIL BABY,PHONE DOWN
80,JONAS BROTHERS,ONLY HUMAN
81,TAYLOR SWIFT FT BRENDON URIE,ME
82,LADY GAGA & BRADLEY COOPER,SHALLOW
83,GERRY CINNAMON,CANTER
84,ELLIE GOULDING,SIXTEEN
85,DA BEATFREAKZ/SWARMZ/DENO,MOTOROLA
86,MARSHMELLO FT CHVRCHES,HERE WITH ME
87,ZARA LARSSON,ALL THE TIME
88,MARK RONSON FT MILEY CYRUS,NOTHING BREAKS LIKE A HEART
89,PANIC AT THE DISCO,HIGH HOPES
90,JONAS BLUE FT THERESA REX,WHAT I LIKE ABOUT YOU
91,KHALID,TALK
92,BASTILLE,JOY
93,PINK,WALK ME HOME
94,TYLER THE CREATOR,EARFQUAKE
95,Y2K & BBNOS,LALALA
96,MARSHMELLO FT KANE BROWN,ONE THING RIGHT
97,SAM SMITH & NORMANI,DANCING WITH A STRANGER
98,NF,WHEN I GROW UP
99,BILLIE EILISH,BURY A FRIEND
100,STEEL BANGLEZ/TRACEY/MOSTACK,FASHION WEEK
