positions,artists,titles
1,DONNA SUMMER,I FEEL LOVE
2,BROTHERHOOD OF MAN,ANGELO
3,BONEY M,MA BAKER
4,HOT CHOCOLATE,SO YOU WIN AGAIN
5,EMERSON LAKE & PALMER,FANFARE FOR THE COMMON MAN
6,RITA COOLIDGE,WE'RE ALL ALONE
7,SMOKIE,IT'S YOUR LIFE
8,THE SEX PISTOLS,PRETTY VACANT
9,SHOWADDYWADDY,YOU GOT WHAT IT TAKES
10,ALESSI,"OH, LORI"
11,THE COMMODORES,EASY
12,JOHN MILES,SLOW DOWN
13,RAH BAND,THE CRUNCH
14,THE FLOATERS,FLOAT ON
15,THE STRANGLERS,SOMETHING BETTER CHANGE
16,DETROIT EMERALDS,FEEL THE NEED
17,TAVARES,ONE STEP AWAY
18,OLIVIA NEWTON-JOHN,SAM
19,BOB MARLEY & THE WAILERS,EXODUS
20,THE JAM,ALL AROUND THE WORLD
21,GLADYS KNIGHT AND THE PIPS,BABY DON'T CHANGE YOUR MIND
22,QUEEN,GOOD OLD FASHIONED LOVERBOY
23,BARRY BIGGS,THREE RING CIRCUS
24,JONATHAN RICHMAN,ROADRUNNER
25,TELEVISION,PROVE IT
26,CANDI STATON,NIGHTS ON BROADWAY
27,FLEETWOOD MAC,DREAMS
28,THE STRANGLERS,PEACHES
29,DAVE EDMUNDS,I KNEW THE BRIDE
30,DENIECE WILLIAMS,THAT'S WHAT FRIENDS ARE FOR
31,GARY GLITTER,A LITTLE BOOGIE WOOGIE IN THE BACK OF MY MIND
32,DANNY WILLIAMS,DANCIN' EASY
33,BARBRA STREISAND,A STAR IS BORN (EVERGREEN)
34,BAY CITY ROLLERS,YOU MADE ME BELIEVE IN MAGIC
35,T-CONNECTION,DO WHAT YOU WANNA DO
36,THE RAMONES,SWALLOW MY PRIDE
37,THE JACKSONS,SHOW YOU THE WAY TO GO
38,ANDY GIBB,I JUST WANNA BE YOUR EVERYTHING
39,REAL THING,LOVE'S SUCH A WONDERFUL THING
40,JOE WALSH,ROCKY MOUNTAIN WAY
41,BILLY PAUL,YOUR SONG
42,SUPERTRAMP,GIVE A LITTLE BIT
43,CARLY SIMON,NOBODY DOES IT BETTER
44,STEVE GIBBONS BAND,TULANE
45,CJ AND CO,DEVIL'S GUN
46,PETER FRAMPTON,I'M IN YOU
47,JIGSAW,IF I HAVE TO GO AWAY
48,THE BROTHERS JOHNSON,STRAWBERRY LETTER 23
49,MINK DEVILLE,SPANISH STROLL
50,SAINTS,THIS PERFECT DAY
