positions,artists,titles
1,RUBY MURRAY,SOFTLY SOFTLY
2,TENNESSEE ERNIE FORD,GIVE ME YOUR WORD
3,ROSEMARY CLOONEY AND THE MELLOMEN,MAMBO ITALIANO
4,RUBY MURRAY,HEARTBEAT
5,DICKIE VALENTINE WITH THE STARGAZERS,THE FINGER OF SUSPICION
6,RUBY MURRAY,HAPPY DAYS AND LONELY NIGHTS
7,DEAN MARTIN,THE NAUGHTY LADY OF SHADY LANE
8,AMES BROTHERS,THE NAUGHTY LADY OF SHADY LANE
9,BILL HALEY AND HIS COMETS,"SHAKE, RATTLE AND ROLL"
10,TERESA BREWER WITH THE LANCERS,LET ME GO LOVER
11,BILLY ECKSTINE,NO ONE BUT YOU
12,DAVID WHITFIELD WITH MANTOVANI AND HIS ORCHESTRA,BEYOND THE STARS
13,NAT 'KING' COLE,A BLOSSOM FELL
14,PETULA CLARK,MAJORCA
15,DICKIE VALENTINE,MR SANDMAN
16,RAY BURNS,MOBILE
16,DEAN MARTIN,LET ME GO LOVER
18,DICKIE VALENTINE,A BLOSSOM FELL
19,MANTOVANI,LONELY BALLERINA
20,RONNIE HILTON,I STILL BELIEVE
