positions,artists,titles
1,LEWIS CAPALDI,SOMEONE YOU LOVED
2,CALVIN HARRIS & RAG'N'BONE MAN,GIANT
3,TOM WALKER,JUST YOU AND I
4,JONAS BROTHERS,SUCKER
5,ARIANA GRANDE,BREAK UP WITH YOUR GIRLFRIEND I'M BORED
6,DAVE FT BURNA BOY,LOCATION
7,STEEL BANGLEZ/TRACEY/MOSTACK,FASHION WEEK
8,LAUV & TROYE SIVAN,I'M SO TIRED
9,PINK,WALK ME HOME
10,NSG FT TION WAYNE,OPTIONS
11,WILEY/STEFFLON DON/SEAN PAUL,BOASTY
12,KHALID,TALK
13,SIGRID,DON'T FEEL LIKE CRYING
14,MARSHMELLO FT CHVRCHES,HERE WITH ME
15,DAVE FT J HUS,DISASTER
16,MABEL,DON'T CALL ME UP
17,POST MALONE,WOW.
18,AVA MAX,SO AM I
19,RUSS & TION WAYNE,KEISHA & BECKY
20,BILLIE EILISH,BURY A FRIEND
21,SAM SMITH & NORMANI,DANCING WITH A STRANGER
22,DAVE,STREATHAM
23,AVA MAX,SWEET BUT PSYCHO
24,BLUEFACE,THOTIANA
25,CARDI B & BRUNO MARS,PLEASE ME
26,LEWIS CAPALDI,GRACE
27,YNW MELLY,MURDER ON MY MIND
28,LADY GAGA & BRADLEY COOPER,SHALLOW
29,ARIANA GRANDE,7 RINGS
30,A BOOGIE WIT DA HOODIE/6IX9INE,SWERVIN
31,GEORGE EZRA,SHOTGUN
32,MEDUZA FT GOODBOYS,PIECE OF YOUR HEART
33,KEHLANI FT TY DOLLA SIGN,NIGHTS LIKE THIS
34,D-BLOCK EUROPE,KITCHEN KINGS
35,LITTLE MIX FT TY DOLLA SIGN,THINK ABOUT US
36,J COLE,MIDDLE CHILD
37,POST MALONE FT SWAE LEE,SUNFLOWER
38,GEORGE EZRA,PRETTY SHINING PEOPLE
39,PANIC AT THE DISCO,HIGH HOPES
40,RODDY RICCH/CHIP/YXNG BANE,HOW IT IS
41,CHAINSMOKERS FT 5 SECONDS OF,WHO DO YOU LOVE
42,BILLIE EILISH,WISH YOU WERE GAY
43,MARK RONSON FT MILEY CYRUS,NOTHING BREAKS LIKE A HEART
44,ALEC BENJAMIN,LET ME DOWN SLOWLY
45,SWARMZ FT TION WAYNE,BALLY
46,LIZZO,JUICE
47,MARSHMELLO FT BASTILLE,HAPPIER
48,BENNYBLANCO/GOMEZ/BALVIN/TAINY,I CAN'T GET ENOUGH
49,OCTAVIAN FT MICHAEL PHANTOM,BET
50,BEBE REXHA,LAST HURRAH
51,KHALID,MY BAD
52,CALVIN HARRIS & SAM SMITH,PROMISES
53,JESS GLYNNE,THURSDAY
54,TOM WALKER,LEAVE A LIGHT ON
55,GIGGS,BABY
56,ARIANA GRANDE,THANK U NEXT
57,BENNY BLANCO/HALSEY/KHALID,EASTSIDE
58,HALSEY,WITHOUT ME
59,LEWIS CAPALDI,BRUISES
60,RITA ORA,ONLY WANT YOU
61,JUICE WRLD,ROBBERY
62,MUSTARD & MIGOS,PURE WATER
63,MEEK MILL FT DRAKE,GOING BAD
64,QUEEN,BOHEMIAN RHAPSODY
65,LOUD LUXURY FT BRANDO,BODY
66,CADET & DENO DRIZ,ADVICE
67,LIL NAS X,OLD TOWN ROAD
68,FREYA RIDINGS,LOST WITHOUT YOU
69,CATFISH & THE BOTTLEMEN,2ALL
70,SUMMER WALKER FT DRAKE,GIRLS NEED LOVE
71,AJ TRACEY,LADBROKE GROVE
72,GEORGE EZRA,HOLD MY GIRL
73,MARTIN JENSEN & JAMES ARTHUR,NOBODY
74,SETTLE/GREATEST SHOWMAN ENS,THIS IS ME
75,ED SHEERAN,PERFECT
76,YUNGBLUD/HALSEY/TRAVIS BARKER,11 MINUTES
77,ZEDD FT KATY PERRY,365
78,PINKFONG,BABY SHARK
79,TAME IMPALA,PATIENCE
80,CALVIN HARRIS & DUA LIPA,ONE KISS
81,SL,FWA BOSS
82,DENO,LIFESTYLE
83,TRAVIS SCOTT,SICKO MODE
84,DENNIS LLOYD,NEVERMIND
85,DADDY YANKEE FT SNOW,CON CALMA
86,RV & HEADIE ONE,MATCH DAY
87,JONAS BLUE FT THERESA REX,WHAT I LIKE ABOUT YOU
88,JESS GLYNNE,NO ONE
89,HARDY CAPRIO,SPONSORED
90,HOZIER,ALMOST (SWEET MUSIC)
91,NAV FT WEEKND,PRICE ON MY HEAD
92,SAM FENDER,PLAY GOD
93,JAX JONES/YEARS & YEARS,PLAY
94,MAROON 5 FT CARDI B,GIRLS LIKE YOU
95,FREYA RIDINGS,YOU MEAN THE WORLD TO ME
96,POST MALONE,BETTER NOW
97,TYGA FT OFFSET,TASTE
98,ANNE-MARIE,2002
99,RODDY RICCH,DIE YOUNG
100,DEAN LEWIS,STAY AWAKE
