positions,artists,titles
1,PETULA CLARK,THIS IS MY SONG
2,THE MONKEES,I'M A BELIEVER
3,THE ROLLING STONES,LET'S SPEND THE NIGHT TOGETHER
4,ENGELBERT HUMPERDINCK,RELEASE ME
5,CAT STEVENS,MATTHEW AND SON
6,PAUL JONES,I'VE BEEN A BAD BAD BOY
7,THE MOVE,NIGHT OF FEAR
8,NANCY SINATRA,SUGAR TOWN
9,ROYAL GUARDSMEN,SNOOPY VERSUS THE RED BARON
10,THE TREMELOES,HERE COMES MY BABY
11,NEW VAUDEVILLE BAND,PEEK-A-BOO
12,TOM JONES,GREEN GREEN GRASS OF HOME
13,JIM REEVES,I WON'T COME IN WHILE HE'S THERE
14,JIMI HENDRIX,HEY JOE
15,KEN DODD,LET ME CRY ON YOUR SHOULDER
16,SPENCER DAVIS GROUP,I'M A MAN
17,DONOVAN,MELLOW YELLOW
18,MARVIN GAYE AND KIM WESTON,IT TAKES TWO
19,SANDY POSEY,SINGLE GIRL
20,VINCE HILL,EDELWEISS
21,ELVIS PRESLEY,INDESCRIBABLY BLUE
22,THE FOUR TOPS,STANDING IN THE SHADOWS OF LOVE
23,THE MONKEES,LAST TRAIN TO CLARKSVILLE
24,KEITH,98.6
25,CLINTON FORD,RUN TO THE DOOR
26,WALKER BROTHERS,STAY WITH ME BABY
27,CREAM,I FEEL FREE
28,GEORGIE FAME,SITTING IN THE PARK
29,JIMMY RUFFIN,I'VE PASSED THIS WAY BEFORE
30,RITA PAVONE,YOU ONLY YOU
31,WAYNE FONTANA,"PAMELA, PAMELA"
32,HERMAN'S HERMITS,THERE'S A KIND OF HUSH
33,SEEKERS,MORNINGTOWN RIDE
34,THE HOLLIES,ON A CAROUSEL
35,SONNY AND CHER,THE BEAT GOES ON
36,THE WHO,HAPPY JACK
37,DONOVAN,SUNSHINE SUPERMAN
38,TOM JONES,DETROIT CITY
39,VAL DOONICAN,WHAT WOULD I BE
40,GENO WASHINGTON,MICHAEL
41,FRANK IFIELD,CALL HER YOUR SWEETHEART
42,TROGGS,GIVE IT TO ME
43,RITA PAVONE,HEART
44,TROGGS,ANYWAY THAT YOU WANT ME
45,THE GUESS WHO,HIS GIRL
46,CLIFF RICHARD AND THE SHADOWS,IN THE COUNTRY
47,LOVIN' SPOONFUL,NASHVILLE CATS
48,CHRIS FARLOWE,MY WAY OF GIVING IN
49,THE MAMAS AND THE PAPAS,WORDS OF LOVE
50,OTIS REDDING,TRY A LITTLE TENDERNESS
