positions,artists,titles
1,SHOUT FT DIZZEE & JAMES CORDEN,SHOUT
2,TINIE TEMPAH FT LABRINTH,FRISKY
3,K'NAAN,WAVIN' FLAG
4,DAVID GUETTA FT CHRIS WILLIS,GETTIN' OVER
5,EMINEM,NOT AFRAID
6,USHER FT WILL I AM,OMG
7,JASON DERULO,RIDIN' SOLO
8,BOB FT BRUNO MARS,NOTHIN' ON YOU
9,ALICIA KEYS,TRY SLEEPING WITH A BROKEN HEART
10,BADDIEL/SKINNER/LIGHTNING SEED,3 LIONS
11,PIXIE LOTT,TURN IT UP
12,DIZZEE RASCAL,DIRTEE DISCO
13,KESHA,YOUR LOVE IS MY DRUG
14,AGGRO SANTOS FT KIMBERLY WYATT,CANDY
15,SEAN KINGSTON & JUSTIN BIEBER,EENIE MEENIE
16,MILEY CYRUS,CAN'T BE TAMED
17,N-DUBZ FT BODYROX,WE DANCE ON
18,RIHANNA,TE AMO
19,LADY GAGA,ALEJANDRO
20,IYAZ,SOLO
21,EDWARD MAYA FT VIKA JIGULINA,STEREO LOVE
22,NEW ORDER,WORLD IN MOTION
23,TERRY VENABLES,IF I CAN DREAM
24,ALEXANDRA BURKE FT PITBULL,ALL NIGHT LONG
25,TRAIN,HEY SOUL SISTER
26,PLAN B,SHE SAID
27,BOB FT HAYLEY WILLIAMS,AIRPLANES
28,SQUAD,THREE LIONS 2010
29,FYFE DANGERFIELD,SHE'S ALWAYS A WOMAN
30,ROLL DEEP,GOOD TIMES
31,TINIE TEMPAH,PASS OUT
32,FAT LES,VINDALOO
33,LADY GAGA FT BEYONCE,TELEPHONE
34,GLEE CAST,POKER FACE
35,KERI HILSON,I LIKE
36,ALICIA KEYS,EMPIRE STATE OF MIND (PART II)
37,PENDULUM,WATERCOLOUR
38,SHAKIRA FT FRESHLYGROUND,WAKA WAKA (THIS TIME FOR AFRICA)
39,JUSTIN BIEBER FT LUDACRIS,BABY
40,PRETTY RECKLESS,MAKE ME WANNA DIE
41,KELIS,ACAPELLA
42,PROFESSOR GREEN FT ED DREWETT,I NEED YOU TONIGHT
43,DAVID GUETTA FT KID CUDI,MEMORIES
44,SCOUTING FOR GIRLS,THIS AIN'T A LOVE SONG
45,TAIO CRUZ FT KESHA,DIRTY PICTURE
46,RIHANNA,RUDE BOY
47,LADY GAGA,BAD ROMANCE
48,CHRISTINA AGUILERA,NOT MYSELF TONIGHT
49,BLACK EYED PEAS,I GOTTA FEELING
50,ELLIE GOULDING,GUNS AND HORSES
51,JOURNEY,DON'T STOP BELIEVIN'
52,KELLY ROWLAND FT DAVID GUETTA,COMMANDER
53,GIGGS,LOOK WHAT THE CAT DRAGGED IN
54,JASON DERULO,IN MY HEAD
55,TIMBALAND FT JUSTIN TIMBERLAKE,CARRY OUT
56,CHIPMUNK FT ESMEE DENTERS,UNTIL YOU WERE GONE
57,KESHA,TIK TOK
58,GLEE CAST,BAD ROMANCE
59,LENA,SATELLITE
60,STEREOPHONICS,LOCAL BOY IN THE PHOTOGRAPH
61,MADCON,BEGGIN'
62,JUSTIN BIEBER,SOMEBODY TO LOVE
63,ELLIE GOULDING,STARRY EYED
64,FLORENCE & THE MACHINE,DOG DAYS ARE OVER
65,DIANA VICKERS,ONCE
66,MUSE,NEUTRON STAR COLLISION (LOVE IS FOREVER)
67,JAY-Z FT ALICIA KEYS,EMPIRE STATE OF MIND
68,FLORENCE/DIZZEE RASCAL,YOU GOT THE DIRTEE LOVE
69,IYAZ,REPLAY
70,CHERYL COLE,PARACHUTE
71,GLEE CAST,DON'T STOP BELIEVIN'
72,OWL CITY,FIREFLIES
73,YOUNG MONEY FT LLOYD,BEDROCK
74,INNA,HOT
75,FLORENCE & THE MACHINE,YOU'VE GOT THE LOVE
76,KIDS IN GLASS HOUSES,UNDERCOVER LOVER
77,GLEE CAST,GOOD VIBRATIONS
78,BIFFY CLYRO,BUBBLES
79,LADY GAGA,POKER FACE
80,BLACK EYED PEAS,IMMA BE
81,MICHAEL BUBLE,HAVEN'T MET YOU YET
82,TEMPER TRAP,SWEET DISPOSITION
83,BEYONCE,SINGLE LADIES (PUT A RING ON IT)
84,CHERYL COLE,FIGHT FOR THIS LOVE
85,GLEE CAST,TOTAL ECLIPSE OF THE HEART
86,MUMFORD & SONS,THE CAVE
87,GLEE CAST,GIVE UP THE FUNK
88,GLEE CAST,LOSER
89,DAVID GUETTA FT AKON,SEXY CHICK
90,KATIE MELUA,THE FLOOD
91,KINGS OF LEON,SEX ON FIRE
92,AKON FT KERI HILSON,OH AFRICA
93,BILLY JOEL,SHE'S ALWAYS A WOMAN
94,GLEE CAST,IT'S A MAN'S MAN'S MAN'S WORLD
95,EXAMPLE,WON'T GO QUIETLY
96,ASH,PHYSICAL WORLD
97,RICK ASTLEY,LIGHTS OUT
98,LADY ANTEBELLUM,NEED YOU NOW
99,NAS & DAMIAN MARLEY,AS WE ENTER
100,TINCHY STRYDER,GANGSTA
