positions,artists,titles
1,TENNESSEE ERNIE FORD,GIVE ME YOUR WORD
2,RUBY MURRAY,SOFTLY SOFTLY
3,PEREZ 'PREZ' PRADO AND HIS ORCHESTRA,CHERRY PINK AND APPLE BLOSSOM WHITE
4,RUBY MURRAY WITH ANNE WARREN,IF ANYONE FINDS THIS I LOVE YOU
5,RAY BURNS,MOBILE
6,JOAN REGAN,PRIZE OF GOLD
7,NAT 'KING' COLE,A BLOSSOM FELL
8,DEAN MARTIN,UNDER THE BRIDGES OF PARIS
9,EDDIE FISHER,(I'M ALWAYS HEARING) WEDDING BELLS
10,RONNIE HILTON,A BLOSSOM FELL
11,EDDIE CALVERT,CHERRY PINK AND APPLE BLOSSOM WHITE
12,DEAN MARTIN,LET ME GO LOVER
13,DORIS DAY,"READY, WILLING AND ABLE"
14,EARTHA KITT,UNDER THE BRIDGES OF PARIS
15,JOHNNIE RAY,IF YOU BELIEVE
16,DICKIE VALENTINE,A BLOSSOM FELL
17,JOHNNY BRANDON AND THE PHANTOMS,TOMORROW
18,DAVID WHITFIELD WITH MANTOVANI AND HIS ORCHESTRA,BEYOND THE STARS
19,RUBY MURRAY,LET ME GO LOVER
20,TERESA BREWER WITH THE LANCERS,LET ME GO LOVER
