positions,artists,titles
1,ADELE,HELLO
2,JUSTIN BIEBER,SORRY
3,SAM SMITH,WRITING'S ON THE WALL
4,WEEKND,THE HILLS
5,DRAKE,HOTLINE BLING
6,JUSTIN BIEBER,WHAT DO YOU MEAN
7,MNEK & ZARA LARSSON,NEVER FORGET YOU
8,KDA FT TINIE TEMPAH & KATY B,TURN THE MUSIC LOUDER (RUMBLE)
9,NAUGHTY BOY/BEYONCE/A BENJAMIN,RUNNIN' (LOSE IT ALL)
10,ARIANA GRANDE,FOCUS
11,ONE DIRECTION,PERFECT
12,JAMIE LAWSON,WASN'T EXPECTING THAT
13,RUDIMENTAL FT ED SHEERAN,LAY IT ALL ON ME
14,ELLIE GOULDING,ON MY MIND
15,R CITY FT ADAM LEVINE,LOCKED AWAY
16,SLEEPY TOM & DIPLO,BE RIGHT THERE
17,CALVIN HARRIS & DISCIPLES,HOW DEEP IS YOUR LOVE
18,MACKLEMORE/LEWIS/NALLY/MEL,DOWNTOWN
19,LITTLE MIX,LOVE ME LIKE YOU
20,FETTY WAP FT MONTY,679
21,WEEKND,CAN'T FEEL MY FACE
22,BEN HAENOW FT KELLY CLARKSON,SECOND HAND HEART
23,PIA MIA FT CHRIS BROWN & TYGA,DO IT AGAIN
24,OLLY MURS,KISS ME
25,SIGALA,EASY LOVE
26,JESS GLYNNE,DON'T BE SO HARD ON YOURSELF
27,PHILIP GEORGE & ANTON POWERS,ALONE NO MORE
28,GALANTIS,PEANUT BUTTER JELLY
29,LOST FREQUENCIES/JANIECK DEVY,REALITY
30,WALK THE MOON,SHUT UP & DANCE
31,MAJOR LAZER FT MO & DJ SNAKE,LEAN ON
32,KYGO FT CONRAD SEWELL,FIRESTONE
33,CHARLIE PUTH FT MEGHAN TRAINOR,MARVIN GAYE
34,LITTLE MIX,BLACK MAGIC
35,MARTIN SOLVEIG & GTA,INTOXICATED
36,FETTY WAP,TRAP QUEEN
37,ED SHEERAN,PHOTOGRAPH
38,LOST FREQUENCIES,ARE YOU WITH ME
39,FELIX JAEHN FT J THOMPSON,AIN'T NOBODY (LOVES ME BETTER)
40,SKRILLEX & DIPLO/JUSTIN BIEBER,WHERE ARE U NOW
41,JUSTIN BIEBER,I'LL SHOW YOU
42,JASON DERULO,WANT TO WANT ME
43,RACHEL PLATTEN,FIGHT SONG
44,OMI,CHEERLEADER (FELIX JAEHN REMIX)
45,ONE DIRECTION,DRAG ME DOWN
46,JESS GLYNNE,TAKE ME HOME
47,PIA MIA,TOUCH
48,SHAWN MENDES,STITCHES
49,LETHAL BIZZLE & STORMZY,DUDE
50,JAMES BAY,LET IT GO
51,TAYLOR SWIFT,WILDEST DREAMS
52,YEARS & YEARS,EYES SHUT
53,MARK RONSON FT BRUNO MARS,UPTOWN FUNK
54,SELENA GOMEZ FT ASAP ROCKY,GOOD FOR YOU
55,YEARS & YEARS,SHINE
56,KYGO FT ELLA HENDERSON,HERE FOR YOU
57,ED SHEERAN,THINKING OUT LOUD
58,AVICII,WAITING FOR LOVE
59,DEMI LOVATO,COOL FOR THE SUMMER
60,WSTRN,IN2
61,MICHAEL JACKSON,THRILLER
62,DISCLOSURE FT SAM SMITH,OMEN
63,DAVID GUETTA FT SIA,BANG MY HEAD
64,WIZ KHALIFA FT CHARLIE PUTH,SEE YOU AGAIN
65,NICK BREWER FT BIBI BOURELLY,TALK TO ME
66,KREPT & KONAN FT JEREMIH,FREAK OF THE WEEK
67,SAM FELDT FT KIMBERLY ANNE,SHOW ME LOVE
68,ROBIN SCHULZ FT YATES,SUGAR
69,HOZIER,TAKE ME TO CHURCH
70,SILENTO,WATCH ME (WHIP/NAE NAE)
71,JAMES BAY,HOLD BACK THE RIVER
72,LITTLE MIX,GROWN
73,SIGMA FT ELLA HENDERSON,GLITTERBALL
74,STORMZY,SHUT UP
75,YEARS & YEARS,KING
76,JESS GLYNNE,HOLD MY HAND
77,KYGO FT PARSON JAMES,STOLE THE SHOW
78,GALANTIS,RUNAWAY (U & I)
79,ELLIE GOULDING,LOVE ME LIKE YOU DO
80,DUKE DUMONT,OCEAN DRIVE
81,ELLIE GOULDING,ARMY
82,TINIE TEMPAH FT JESS GLYNNE,NOT LETTING GO
83,DRAKE & FUTURE,JUMPMAN
84,RITA ORA FT CHRIS BROWN,BODY ON ME
85,DAVID ZOWIE,HOUSE EVERY WEEKEND
86,BIRDY,WINGS
87,SELENA GOMEZ,SAME OLD LOVE
88,NICK JONAS,LEVELS
89,RAY PARKER JR,GHOSTBUSTERS
90,1975,LOVE ME
91,ADELE,SOMEONE LIKE YOU
92,SHAKKA FT JME,SAY NADA
93,FLO RIDA FT THICKE & WHITE,I DON'T LIKE IT I LOVE IT
94,ED SHEERAN,BLOODSTREAM
95,MAROON 5,SUGAR
96,BOBBY BORIS PICKETT,MONSTER MASH
97,SIA,CHANDELIER
98,DEMI LOVATO,CONFIDENT
99,FLO RIDA,MY HOUSE
100,NATALIE LA ROSE FT FETTY WAP,AROUND THE WORLD
