positions,artists,titles
1,BRIAN AND MICHAEL,MATCHSTALK MEN AND MATCHSTALK CATS AND DOGS
2,SHOWADDYWADDY,I WONDER WHY
3,GERRY RAFFERTY,BAKER STREET
4,SUZI QUATRO,IF YOU CAN'T GIVE ME LOVE
5,BLONDIE,DENIS
6,ANDREW GOLD,NEVER LET HER SLIP AWAY
7,GENESIS,FOLLOW YOU FOLLOW ME
8,KATE BUSH,WUTHERING HEIGHTS
9,WINGS,WITH A LITTLE LUCK
10,JOHNNY MATHIS AND DENIECE WILLIAMS,"TOO MUCH, TOO LITTLE, TOO LATE"
11,ERUPTION,I CAN'T STAND THE RAIN
12,NICK LOWE,I LOVE THE SOUND OF BREAKING GLASS
13,THE MANHATTAN TRANSFER,WALK IN LOVE
14,THE BEE GEES,NIGHT FEVER
15,DAN HILL,SOMETIMES WHEN WE TOUCH
16,ELVIS COSTELLO AND THE ATTRACTIONS,(I DON'T WANNA GO TO) CHELSEA
17,DR HOOK,MORE LIKE THE MOVIES
18,ANDY CAMERON,ALLY'S TARTAN ARMY
19,HOT CHOCOLATE,EVERY 1'S A WINNER
20,SAMANTHA SANG,EMOTIONS
21,BOB MARLEY & THE WAILERS,IS THIS LOVE
22,SHEILA AND B DEVOTION,SINGIN' IN THE RAIN
23,THE BOOMTOWN RATS,SHE'S SO MODERN
24,CHIC,EVERYBODY DANCE
25,REAL THING,WHENEVER YOU WANT MY LOVE
26,RICHARD MYHILL,IT TAKES TWO TO TANGO
27,TINA CHARLES,I'LL GO WHERE YOUR MUSIC TAKES ME
28,THE BEE GEES,STAYIN' ALIVE
29,THE MICHAEL ZAGER BAND,LET'S ALL CHANT
30,DONNA SUMMER,RUMOUR HAS IT
31,TAVARES,THE GHOST OF LOVE
32,SQUEEZE,TAKE ME I'M YOURS
33,RAINBOW,LONG LIVE ROCK AND ROLL
34,ELTON JOHN,EGO
35,DARTS,COME BACK MY LOVE
36,ROSE ROYCE,WISHING ON A STAR
37,GLADYS KNIGHT AND THE PIPS,THE ONE AND ONLY
38,RAYDIO,JACK AND JILL
39,EARTH WIND AND FIRE,FANTASY
40,WAR,HEY SENORITA
41,GENE FARROW,MOVE YOUR BODY
42,STEEL PULSE,KU KLUX KLAN
43,THE O'JAYS,I LOVE MUSIC {1978}
44,EASTSIDE CONNECTION,YOU'RE SO RIGHT FOR ME
45,STARGARD,LOVE IS SO EASY
46,MAGGIE BELL,HAZELL
47,RICHARD DENTON AND MARTIN COOK,THEME FROM 'THE HONG KONG BEAT'
48,THE RUTLES,I MUST BE IN LOVE
49,RAFFAELLA CARRA,DO IT DO IT AGAIN
50,THE VIBRATORS,AUTOMATIC LOVER
