positions,artists,titles
1,ABBA,WATERLOO
2,MUD,THE CAT CREPT IN
3,TERRY JACKS,SEASONS IN THE SUN
4,WOMBLES,REMEMBER YOU'RE A WOMBLE
5,THE CHI-LITES,HOMELY GIRL
6,LIMMIE AND THE FAMILY COOKIN',A WALKIN' MIRACLE
7,SUNNY,DOCTOR'S ORDERS
8,DIANA ROSS AND MARVIN GAYE,YOU ARE EVERYTHING
9,WIZZARD,ROCK AND ROLL WINTER
10,GLITTER BAND,ANGEL FACE
11,PETERS AND LEE,DON'T STAY AWAY TOO LONG
12,BAY CITY ROLLERS,SHANG-A-LANG
13,SLADE,EVERYDAY
14,MUNGO JERRY,LONG LEGGED WOMAN DRESSED IN BLACK
15,LITTLE JIMMY OSMOND,I'M GONNA KNOCK ON YOUR DOOR
16,THE THREE DEGREES,YEAR OF DECISION
17,STEVIE WONDER,HE'S MISSTRA KNOW-IT-ALL
18,HOT CHOCOLATE,EMMA
19,BILL HALEY AND HIS COMETS,ROCK AROUND THE CLOCK {1974}
20,GARY GLITTER,REMEMBER ME THIS WAY
21,CHARLIE RICH,BEHIND CLOSED DOORS
22,MOTT THE HOOPLE,THE GOLDEN AGE OF ROCK AND ROLL
23,DAVID BOWIE,ROCK AND ROLL SUICIDE
24,THE OSMONDS,I CAN'T STOP
25,MARVIN HAMLISCH,THE ENTERTAINER
26,GENESIS,I KNOW WHAT I LIKE (IN YOUR WARDROBE)
27,RUBETTES,SUGAR BABY LOVE
28,JIM STAFFORD,SPIDERS AND SNAKES
29,MFSB,TSOP (THE SOUND OF PHILADELPHIA)
30,WOMBLES,WOMBLING SONG
31,PAPER LACE,BILLY - DON'T BE A HERO
32,HAROLD MELVIN AND THE BLUENOTES,SATISFACTION GUARANTEED
33,THE INTRUDERS,I'LL ALWAYS LOVE MY MAMA
34,CHARLIE RICH,THE MOST BEAUTIFUL GIRL
35,THE CARPENTERS,JAMBALAYA
36,QUEEN,SEVEN SEAS OF RHYE
37,RAGTIMERS,THE STING
38,STATUS QUO,BREAK THE RULES
39,PAPER LACE,THE NIGHT CHICAGO DIED
40,BARBRA STREISAND,THE WAY WE WERE
41,ANN PEEBLES,I CAN'T STAND THE RAIN
42,ALVIN STARDUST,RED DRESS
43,MOUTH AND MACNEAL,I SEE A STAR
44,FREDDY BRECK,SO IN LOVE WITH YOU
45,DIANA ROSS,LAST TIME I SAW HIM
46,GIGLIOLA CINQUETTI,GO (BEFORE YOU BREAK MY HEART)
47,THE NEW SEEKERS,I GET A LITTLE SENTIMENTAL OVER YOU FT. LYN PAUL
48,SPARKS,THIS TOWN AIN'T BIG ENOUGH FOR BOTH OF US
49,OLIVIA NEWTON-JOHN,LONG LIVE LOVE
50,THE HOLLIES,THE AIR THAT I BREATHE
