positions,artists,titles
1,SLADE,COZ I LUV YOU
2,BENNY HILL,ERNIE (THE FASTEST MILKMAN IN THE WEST)
3,T. REX,JEEPSTER
4,CHER,"GYPSYS, TRAMPS AND THIEVES"
5,PIGLETS,JOHNNY REGGAE
6,JOHN KONGOS,TOKOLOSHE MAN
7,OLIVIA NEWTON-JOHN,BANKS OF THE OHIO
8,TOM JONES,TILL
9,SPRINGWATER,I WILL RETURN
10,NEWBEATS,RUN BABY RUN
11,CILLA BLACK,SOMETHING TELLS ME (SOMETHING IS GONNA HAPPEN TONIGHT)
12,DIANA ROSS,SURRENDER
13,CLIFF RICHARD,SING A SONG OF FREEDOM
14,ROD STEWART,MAGGIE MAY/REASON TO BELIEVE
15,GILBERT O'SULLIVAN,NO MATTER HOW I TRY
16,ISAAC HAYES,THEME FROM 'SHAFT'
17,SHIRLEY BASSEY,FOR ALL WE KNOW
18,JOAN BAEZ,THE NIGHT THEY DROVE OLD DIXIE DOWN
19,VINCE HILL,LOOK AROUND
20,THE WHO,LET'S SEE ACTION
21,DEEP PURPLE,FIREBALL
22,THE DOORS,RIDERS ON THE STORM
23,AL GREEN,TIRED OF BEING ALONE
24,REDBONE,THE WITCH QUEEN OF NEW ORLEANS
25,TONY CHRISTIE,IS THIS THE WAY TO AMARILLO
26,JONATHAN KING,HOOKED ON A FEELING
27,LABI SIFFRE,IT MUST BE LOVE
28,CONGREGATION,SOFTLY WHISPERING I LOVE YOU
29,THE SUPREMES AND THE FOUR TOPS,YOU GOTTA HAVE LOVE IN YOUR HEART
30,THE MOVE,CHINATOWN
31,TITANIC,SULTANA
32,SCOTT ENGLISH,BRANDY
33,BAY CITY ROLLERS,KEEP ON DANCING
34,THE FOUR TOPS,SIMPLE GAME
35,NANCY SINATRA AND LEE HAZLEWOOD,DID YOU EVER
36,THE CARPENTERS,SUPERSTAR/FOR ALL WE KNOW
37,FORTUNES,"FREEDOM COME, FREEDOM GO"
38,MIDDLE OF THE ROAD,"TWEEDLE DEE, TWEEDLE DUM"
39,BURUNDI STEIPHENSON BLACK,BURUNDI BLACK
40,CLODAGH RODGERS,LADY LOVE BUG
41,ELVIS PRESLEY,I JUST CAN'T HELP BELIEVING
42,MARMALADE,BACK ON THE ROAD
43,JAMES TAYLOR,YOU'VE GOT A FRIEND
44,ROGER WHITTAKER,MAMMY BLUE
45,VAL DOONICAN,MORNING
46,DANYEL GERARD,BUTTERFLY
47,RONNIE DYSON,WHEN YOU GET RIGHT DOWN TO IT
48,MIDDLE OF THE ROAD,CHIRPY CHIRPY CHEEP CHEEP
49,NEW WORLD,"KARA, KARA"
50,JAMES BROWN,HEY AMERICA
