positions,artists,titles
1,JIMMY YOUNG,THE MAN FROM LARAMIE
2,JOHNSTON BROTHERS,HERNANDO'S HIDEAWAY
3,CYRIL STAPLETON ORCHESTRA WITH JULIE DAWN,BLUE STAR (THE MEDIC THEME)
4,BILL HALEY AND HIS COMETS,ROCK AROUND THE CLOCK
5,MITCH MILLER,THE YELLOW ROSE OF TEXAS
6,JOHNNIE RAY,HEY THERE
7,DAVID WHITFIELD,EV'RYWHERE
8,ROSEMARY CLOONEY,HEY THERE
9,SLIM WHITMAN,ROSE MARIE
10,RUBY MURRAY,I'LL COME WHEN YOU CALL
11,FRANKIE LAINE WITH THE MELLOMEN,COOL WATER
12,JOHNNIE RAY,SONG OF THE DREAMER
13,CATERINA VALENTE,THE BREEZE AND I
14,JOHNNIE RAY,HERNANDO'S HIDEAWAY
15,GARY MILLER,THE YELLOW ROSE OF TEXAS
16,DON LANG,CLOUDBURST
17,STARGAZERS,CLOSE THE DOOR
18,WINIFRED ATWELL,LET'S HAVE A DING DONG
19,SAMMY DAVIS JR,LOVE ME OR LEAVE ME
20,ALMA COGAN,GO ON BY
