positions,artists,titles
1,SHIRLEY BASSEY,REACH FOR THE STARS/CLIMB EV'RY MOUNTAIN
2,JOHN LEYTON,JOHNNY REMEMBER ME
3,HELEN SHAPIRO,YOU DON'T KNOW
4,ELVIS PRESLEY,WILD IN THE COUNTRY/I FEEL SO BAD
5,THE SHADOWS,KON-TIKI
6,LONNIE DONEGAN,MICHAEL ROW THE BOAT/LUMBERED
7,SAM COOKE,CUPID
8,EDEN KANE,WELL I ASK YOU
9,BILLY FURY,HALFWAY TO PARADISE
10,BOBBY VEE,HOW MANY TEARS
11,MR ACKER BILK,THAT'S MY HOME
12,BILLY FURY,JEALOUSY
13,DEL SHANNON,HATS OFF TO LARRY
14,BROOK BROTHERS,AIN'T GONNA WASH FOR A WEEK
15,CONNIE FRANCIS,TOGETHER
16,U.S. BONDS,QUARTER TO THREE
17,HIGHWAYMEN,MICHAEL
18,PETULA CLARK,ROMEO
19,EDEN KANE,GET LOST
20,CLEO LAINE,YOU'LL ANSWER TO ME
21,JOE LOSS,WHEELS CHA CHA
22,KARL DENVER,MARCHETA
23,CLARENCE  'FROGMAN' HENRY,YOU ALWAYS HURT THE ONE YOU LOVE
24,DOROTHY SQUIRES AND RUSS CONWAY,SAY IT WITH FLOWERS
25,RICKY NELSON,HELLO MARY LOU/TRAVELIN' MAN
26,TEMPERANCE SEVEN,PASADENA
27,DON GIBSON,SEA OF HEARTBREAK
28,ANDY STEWART,A SCOTTISH SOLDIER
29,CRAIG DOUGLAS,TIME
30,BUDDY HOLLY,BABY I DON'T CARE/VALLEY OF TEARS
31,KENNY BALL AND HIS JAZZMEN,SOMEDAY (YOU'LL BE SORRY)
32,CLIFF RICHARD,A GIRL LIKE YOU
33,DUANE EDDY,DRIVIN' HOME
34,KEN DODD,ONCE IN EVERY LIFETIME
35,ADAM FAITH,DON'T YOU KNOW IT?
36,SPRINGFIELDS,BREAKAWAY
37,GENE VINCENT,I'M GOING HOME
38,JAN AND DEAN,HEART AND SOUL
39,EDDIE COCHRAN,WEEKEND
40,TERRY LIGHTFOOT AND HIS NEW ORLEANS JAZZMEN,TRUE LOVE
41,VISCOUNTS,WHO PUT THE BOMP
42,ROY ORBISON,CRYIN'
43,THE EVERLY BROTHERS,TEMPTATION
44,HARRY BELAFONTE AND ODETTA,HOLE IN THE BUCKET
45,DEL SHANNON,RUNAWAY
46,THE SHADOWS,FRIGHTENED CITY
47,FIREBALLS,QUITE A PARTY
48,ANTHONY NEWLEY,WHAT KIND OF FOOL AM I?
49,CLARENCE 'FROGMAN' HENRY,LONELY STREET/WHY CAN'T YOU
50,RAL DONNER,YOU DON'T KNOW WHAT YOU'VE GOT (UNTIL YOU LOSE IT)
