positions,artists,titles
1,KYLIE MINOGUE,CAN'T GET YOU OUT OF MY HEAD
2,MICHAEL JACKSON,YOU ROCK MY WORLD
3,DJ OTZI,HEY BABY
4,CITY HIGH,WHAT WOULD YOU DO
5,USHER,U GOT IT BAD
6,STEPS,CHAIN REACTION/ONE FOR SORROW
7,ONES,FLAWLESS
8,LINKIN PARK,IN THE END
9,ALIEN ANT FARM,SMOOTH CRIMINAL
10,MARY J BLIGE,FAMILY AFFAIR
11,LIBERTY,THINKING IT OVER
12,UNCLE KRACKER,FOLLOW ME
13,BELL & SPURLING,SVEN SVEN SVEN
14,SUM 41,FAT LIP
15,BOB THE BUILDER,MAMBO NO 5
16,JEAN JACQUES SMOOTHIE,2 PEOPLE
17,SHAGGY,LUV ME LUV ME
18,STREETS,HAS IT COME TO THIS
19,SUPERMEN LOVERS/MANI HOFFMAN,STARLIGHT
20,ELTON JOHN,I WANT LOVE
21,N TRANCE,SET YOU FREE
22,RIGHT SAID FRED,YOU'RE MY MATE
23,PULP,SUNRISE/THE TREES
24,P DIDDY/BLACK ROB/MARK CURRY,BAD BOY FOR LIFE
25,SARAH CONNOR FT TQ,LET'S GET BACK TO BED BOY
26,BLUE,TOO CLOSE
27,SILICONE SOUL,RIGHT ON
28,SUPER FURRY ANIMALS,DRAWING RINGS AROUND THE WORLD
29,INDIA ARIE,BROWN SKIN
30,EVE FT GWEN STEFANI,LET ME BLOW YA MIND
31,SAMANTHA MUMBA,BABY COME ON OVER
32,SUGAR RAY,WHEN IT'S OVER
33,FIVE,LET'S DANCE
34,ASH,CANDY
35,LOUISE,STUCK IN THE MIDDLE
36,SUNSCREEM VS PUSH,PLEASE SAVE ME
37,KURUPT,IT'S OVER
38,SO SOLID CREW,21 SECONDS
39,NICOLE KIDMAN & EWAN MCGREGOR,COME WHAT MAY
40,UB40 FT LADY SAW,SINCE I MET YOU LADY/SPARKLE OF MY EYES
41,PJ HARVEY,THIS IS LOVE
42,ELBOW,NEWBORN
43,X-PRESS 2,SMOKE MACHINE
44,NELLY FURTADO,TURN OFF THE LIGHT
45,ATOMIC KITTEN,ETERNAL FLAME
46,SOPHIE ELLIS BEXTOR,TAKE ME HOME
47,IAN VAN DAHL,CASTLES IN THE SKY
48,EMMA BUNTON,TAKE MY BREATH AWAY
49,ARTFUL DODGER FT MELANIE BLATT,TWENTY FOUR SEVEN
50,AFROMAN,BECAUSE I GOT HIGH
51,GIRLS AT PLAY,RESPECTABLE
52,VICTORIA BECKHAM,NOT SUCH AN INNOCENT GIRL
53,ROOTS MANUVA,DREAMY DAYS
54,STEREOPHONICS,STEP ON MY OLD SIZE NINES
55,DIDO,HUNTER
56,JO BREEZER,VENUS AND MARS
57,STARSAILOR,ALCOHOLIC
58,TRAVIS,SIDE
59,LUTHER VANDROSS,TAKE YOU OUT
60,JAMIROQUAI,LITTLE L
61,FUGAZI,FURNITURE
62,FAITH HILL,BREATHE
63,ROBBIE WILLIAMS,ETERNITY/THE ROAD TO MANDALAY
64,TALISMAN P/BARRINGTON LEVY,HERE I COME (SING DJ)
65,STAIND,IT'S BEEN AWHILE
66,REDMAN FT ADAM F,SMASH SUMTHIN'
67,IAN BROWN,FEAR
68,BLINK 182,FIRST DATE
69,BASEMENT JAXX,JUS 1 KISS
70,FUNK D' VOID,DIABLA
71,DJ LUCK & MC NEAT FT ARI GOLD,I'M ALL ABOUT YOU
72,WYCLEF JEAN,PERFECT GENTLEMAN
73,HI TEK FT JONELL,ROUND & ROUND
74,DESERT,LETTIN' YA MIND GO
75,HEARSAY,THE WAY TO YOUR LOVE
76,MR JOSHUA PTS ESPIRITU,IN PRAISE OF THE SUN
77,FAITHLESS,MUHAMMAD ALI
78,3LW,PLAYAS GON' PLAY
79,CHARLATANS,LOVE IS THE KEY
80,MARY GRIFFIN,I WANNA GET BACK WITH YOU
81,MANIC STREET PREACHERS,LET ROBESON SING
82,UGLY DUCKLING,A LITTLE SAMBA
83,SOUTH EAST PLAYERS,MUSIC
84,ANASTACIA,MADE FOR LOVIN' YOU
85,5050,WHO'S COMING AROUND
86,GROOVE ARMADA,SUPERSTYLIN'
87,MARK RYDER,JOY
88,M.O.P. FT BUSTA RHYMES,ANTE UP
89,NEW ORDER,CRYSTAL
90,SHADE SHEIST/NATE DOGG/KURUPT,WHERE I WANNA BE
91,MISSY ELLIOTT,SUPERFREAKON
92,UNDERDOG PROJECT,SUMMERJAM
93,EMBRACE,WONDER
94,HONEYZ,I DON'T KNOW
95,B15 PROJECT FT SHOLA AMA,FEELS SO GOOD
96,SISQO,DANCE FOR ME
97,MAURO PICOTTO,VERDI
98,SPIRITUALIZED,STOP YOUR CRYING
99,MAURO PICOTTO,BAGUETTE/ULTIMAHORA IBIZA
100,SATOSHI TOMIIE FT CHARA,ATARI
