positions,artists,titles
1,ELVIS PRESLEY,CAN'T HELP FALLING IN LOVE/ROCK-A-HULA BABY
2,CLIFF RICHARD,THE YOUNG ONES
3,CHUBBY CHECKER,LET'S TWIST AGAIN
4,EDEN KANE,FORGET ME NOT
5,LEROY VAN DYKE,WALK ON BY
6,BOBBY VEE,RUN TO HIM
7,THE EVERLY BROTHERS,CRYIN' IN THE RAIN
8,KARL DENVER,WIMOWEH
9,BURL IVES,LITTLE BITTY TEAR
10,BILLY FURY,I'D NEVER FIND ANOTHER YOU
11,BOBBY DARIN,MULTIPLICATION
12,MR. ACKER BILK,STRANGER ON THE SHORE
13,NEIL SEDAKA,"HAPPY BIRTHDAY, SWEET SIXTEEN"
14,DANNY WILLIAMS,JEANNIE
15,KENNY BALL AND HIS JAZZMEN,MARCH OF THE SIAMESE CHILDREN
16,LONNIE DONEGAN,THE COMANCHEROS
17,ADAM FAITH,LONESOME
18,CHUBBY CHECKER,THE TWIST {1962}
19,MATT MONRO,SOFTLY AS I LEAVE YOU
20,MIKI AND GRIFF,LITTLE BITTY TEAR
21,KENNY BALL AND HIS JAZZMEN,MIDNIGHT IN MOSCOW
22,HELEN SHAPIRO,TELL ME WHAT HE SAID
23,KEN DODD,PIANISSIMO
24,FRANKIE VAUGHAN,DON'T STOP TWIST
25,SANDY NELSON,LET THERE BE DRUMS
26,SHIRLEY BASSEY,TONIGHT
27,JOHN LEYTON,"SON, THIS IS SHE"
28,DANNY WILLIAMS,MOON RIVER
29,CAROL DEENE,NORMAN
30,TOKENS,THE LION SLEEPS TONIGHT
31,DION,THE WANDERER
32,JOHN D. LOUDERMILK,THE LANGUAGE OF LOVE
33,JIM REEVES,YOU'RE THE ONLY GOOD THING
34,ALLISONS,LESSONS IN LOVE
35,JOEY DEE AND THE STARLITERS,PEPPERMINT TWIST
36,BERNARD CRIBBINS,HOLE IN THE GROUND
37,RUSS CONWAY,LESSON ONE
38,PAT BOONE,JOHNNY WILL
39,ANTHONY NEWLEY,D-DARLING
40,PAT BOONE,I'LL SEE YOU IN MY DREAMS
41,DANNY PEPPERMINT AND THE JUMPING JACKS,PEPPERMINT TWIST
42,DAVE BRUBECK,IT'S A RAGGY WALTZ
43,DOROTHY PROVINE,DON'T BRING LULU
44,HANK LOCKLIN,FROM HERE TO THERE TO YOU
45,SHANE FENTON AND THE FENTONES,WALK AWAY
46,RONNIE CARROLL,RING A DING GIRL
47,BRAD NEWMAN,SOMEBODY TO LOVE
48,DON CHARLES,WALK WITH ME MY ANGEL
49,KARL DENVER,NEVER GOODBYE
50,TOMMY BRUCE,BABETTE
