positions,artists,titles
1,EMILE FORD AND THE CHECKMATES,WHAT DO YOU WANT TO MAKE THOSE EYES AT ME FOR?
2,ADAM FAITH,WHAT DO YOU WANT?
3,NEIL SEDAKA,OH CAROL
4,AVONS,SEVEN LITTLE GIRLS SITTING IN THE BACK SEAT
5,ELMER BERNSTEIN,STACCATO'S THEME
6,TOMMY STEELE,LITTLE WHITE BULL
7,MARTY WILDE,BAD BOY
8,FRANKIE LAINE,RAWHIDE
9,CLIFF RICHARD AND THE SHADOWS,TRAVELLIN' LIGHT
10,JOHNNY AND THE HURRICANES,RED RIVER ROCK
11,CONNIE FRANCIS,AMONG MY SOUVENIRS
12,DUANE EDDY AND THE REBELS,SOME KIND-A EARTHQUAKE
13,FATS DOMINO,BE MY GUEST
14,MICHAEL HOLLIDAY,STARRY EYED
15,RUSS CONWAY,MORE AND MORE PARTY POPS
16,GUY MITCHELL,HEARTACHES BY THE NUMBER
17,JOHNNY AND THE HURRICANES,REVEILLE ROCK
18,SANDY NELSON,TEEN BEAT
18,ERNIE FIELDS AND HIS ORCHESTRA,IN THE MOOD
20,RUSS CONWAY,SNOW COACH
20,FREDDIE CANNON,WAY DOWN YONDER IN NEW ORLEANS
22,PAUL ANKA,PUT YOUR HEAD ON MY SHOULDER
23,BOBBY DARIN,MACK THE KNIFE
24,THE DRIFTERS,DANCE WITH ME
25,MAX BYGRAVES,JINGLE BELL ROCK
26,JERRY LORDAN,I'LL STAY SINGLE
26,JOHNNIE RAY,I'LL NEVER FALL IN LOVE AGAIN
28,GENE VINCENT,WILD CAT
29,WINIFRED ATWELL,PIANO PARTY
29,ALMA COGAN,WE GOT LOVE
