positions,artists,titles
1,MICHAEL JACKSON,EARTH SONG
2,BOYZONE,FATHER AND SON
3,BABY D,SO PURE
4,EVERYTHING BUT THE GIRL,MISSING
5,OASIS,WONDERWALL
6,TLC,CREEP - REMIXES
7,ETERNAL,I AM BLESSED
8,BJORK,IT'S OH SO QUIET
9,MOLELLA FEAT OUTHERE BROTHERS,IF YOU WANNA PARTY
10,COOLIO FEATURING L.V.,GANGSTA'S PARADISE
11,SHAGGY FEATURING GRAND PUBA,WHY YOU TREAT ME SO BAD
12,MIKE FLOWERS POPS,WONDERWALL
13,LEVELLERS,JUST THE ONE
14,GENE,FOR THE DEAD
15,PRESIDENTS OF THE USA,LUMP
16,PULP,DISCO 2000
17,ROBSON & JEROME,I BELIEVE/UP ON THE ROOF
18,MARIAH CAREY & BOYZ II MEN,ONE SWEET DAY
19,DUBSTAR,NOT SO MANIC NOW
20,TORI AMOS,CAUGHT A LITE SNEEZE
21,MADONNA,OH FATHER
22,JUDY CHEEKS,REACH
23,TAYLOR DAYNE,TELL IT TO MY HEART
24,DREADZONE,LITTLE BRITAIN
25,BEATLES,FREE AS A BIRD
26,T.A.F.K.A.P,GOLD
27,NU SOUL FEATURING KELLI RICH,HIDE-A-WAY
28,PIZZAMAN,SEX ON THE STREETS
29,ENYA,ANYWHERE IS
30,LUTHER VANDROSS/JANET JACKSON,THE BEST THINGS IN LIFE ARE FREE
31,EAST 17,THUNDER
32,MADONNA,YOU'LL SEE
33,LIVE,LIGHTNING CRASHES
34,SKEE-LO,I WISH
35,CORONA,I DON'T WANNA BE A STAR
36,CHILDLINERS,THE GIFT OF CHRISTMAS
37,NICK HEYWARD,ROLLER BLADE
38,EAZY-E,JUST TAH LET U KNOW
39,Q-CLUB,TELL IT TO MY HEART
40,PAUL CARRACK,EYES OF BLUE
41,QUEEN,WINTER'S TALE
42,BILLIE RAY MARTIN,IMITATION OF LIFE
43,CRESCENDO,ARE YOU OUT THERE
44,PASSENGERS,MISS SARAJEVO
45,BLUR,THE UNIVERSAL
46,GREEN DAY,STUCK WITH ME
47,FRANK BRUNO,EYE OF THE TIGER
48,SMOKIN' MOJO FILTERS,COME TOGETHER
49,L.V.,THROW YOUR HANDS UP/GANGSTA'S PARADISE
50,BLAIR,LIFE?
51,QUEEN,HEAVEN FOR EVERYONE
52,SIMPLY RED,REMEMBERING THE FIRST TIME
53,AUTEURS,BACK WITH THE KILLER EP
54,OASIS,SUPERSONIC
55,MARY KIANI,I IMAGINE
56,TINA TURNER,GOLDENEYE
57,OASIS,WHATEVER
58,DENIS LEARY,ASSHOLE
59,OASIS,SOME MIGHT SAY
60,JOSH WINK,HIGHER STATE OF CONSCIOUSNESS
61,WET WET WET,SHE'S ALL ON MY MIND
62,PULP,MIS-SHAPES/SORTED FOR E'S & WIZZ
63,OASIS,SHAKERMAKER
64,STEVE HARLEY AND COCKNEY REBEL,"COME UP & SEE ME, MAKE ME SMILE"
65,OASIS,ROLL WITH IT
66,OASIS,CIGARETTES & ALCOHOL
67,PAUL BRADY,THE WORLD IS WHAT YOU MAKE IT
68,WHIGFIELD,LAST CHRISTMAS/BIG TIME
69,MINISTRY,THE FALL
70,BON JOVI,LIE TO ME
71,LET LOOSE,EVERYBODY SAY EVERYBODY DO
72,M PEOPLE,ITCHYCOO PARK
73,WHITNEY HOUSTON,EXHALE (SHOOP SHOOP)
74,JIMMY NAIL,LOVE
75,PJ & DUNCAN,PERFECT
76,LAMB,COTTON WOOL
77,MENSWEAR,SLEEPING IN
78,JON SECADA & SHANICE,IF I NEVER KNEW YOU
79,ACE OF BASE,LUCKY LOVE
80,HAPPY CLAPPERS,I BELIEVE
81,MN8,BABY IT'S YOU
82,DOROTHY,"WHAT'S THAT TUNE? (DOO DOO, DOO DOO...)"
83,BEAUTIFUL SOUTH,PRETENDERS TO THE THRONE
84,ROXETTE,THE LOOK '95
85,SHAGGY,BOOMBASTIC
86,UB40,UNTIL MY DYING DAY
87,JODECI,LOVE U 4 LIFE
88,SAINT ETIENNE FT ETIENNE DAHO,HE'S ON THE PHONE
89,CLIFF RICHARD,MISUNDERSTOOD MAN
90,ASH,ANGEL INTERCEPTOR
91,ERASURE,FINGERS & THUMBS (COLD SUMMER'S DAY)
92,JOSE CARRERAS,TRISTESSE
93,2 IN A TENT,WHEN I'M CLEANING WINDOWS
94,2 UNLIMITED,DO WHAT'S GOOD FOR ME
95,GARBAGE,QUEER
96,ALEX PARTY,WRAP ME UP
97,CLOCK,IN THE HOUSE
98,FLAMING LIPS,BAD DAYS
99,LUTHER VANDROSS,POWER OF LOVE/LOVE POWER
100,WHALE,HOBO HUMPIN' SLOBO BABE
